Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	29e15b57-b0d6-4788-9f52-b328035c6e65	33	33	385	Geometry	5251.4	1013.7	33	385	0	0	0	0	NaN	0	358697.9	4875.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	0a606137-4623-4130-8768-07164ccf1316	795	795	323	Geometry	5095.2	2628.6	795	323	0	526	274	252	47.91	98.86	2549123.6	8512.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a0e13d35-5dac-4c01-aedc-64a90c57de23	757	757	323	Geometry	5153.9	4087.9	757	323	0	0	0	0	NaN	0	16724.7	671.17
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	6e35e751-d8ff-4202-841d-b837405110e2	442	442	879	Geometry	5225.1	759.07	442	879	0	0	0	0	NaN	0	173131.4	4654.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a1ee51ed-2916-4aa1-951d-a275746a405d	271	271	339	Geometry	5096.1	2837.6	271	339	0	0	0	0	NaN	0	82883.5	1522.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a8f03fb5-b5cd-4984-a439-9dd95decd05d	326	326	752	Geometry	5163.8	4183.8	326	752	0	0	0	0	NaN	0	316243	6040
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	03e2a4c4-886a-47ac-93e2-fc5d4f412e68	78	78	752	Geometry	4974	4413	78	752	0	0	0	0	NaN	0	415947	3931.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	2ef95abe-055a-4705-b7a3-51bbbf1bb9a8	lPAG-r		Image	Polygon	5724.5	2563.9	NaN	NaN	NaN	62	38	24	38.71	55.55	432079.9	2838.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	784eaf27-4cd2-42fe-8eca-b5c5155bb370	254	254	315	Geometry	5248.7	753.34	254	315	0	0	0	0	NaN	0	1224027.1	8346.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	e36a1711-98a2-48b8-82ff-31cbcb7e0a7d	312782632	312782632	312782628	Geometry	5013.4	1666.9	312782632	312782628	0	0	0	0	NaN	0	295522.8	5848.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	d4670f9f-f882-4cc3-b7cb-11a61be2625b	512	512	8	Geometry	4969.4	4333.5	512	8	0	0	0	0	NaN	0	85701.3	3714.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	f76259f4-adbb-4ead-b0ea-ae20875b2f93	828	828	4	Geometry	5140.7	2124.3	828	4	0	0	0	0	NaN	0	695413.9	4698.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	70155d6c-3381-4f54-b671-ab1cdf2186cd	973	973	409	Geometry	5152.6	1007.1	973	409	0	0	0	0	NaN	0	150525.3	2523
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	3468ed5f-70ce-432e-991b-3ead61b11de1	385	385	669	Geometry	5245.1	617.16	385	669	0	0	0	0	NaN	0	2560670.2	10235.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	60a098e3-06f5-40d5-a67f-1fd04694c387	28	28	918	Geometry	4971.9	2461.6	28	918	0	0	0	0	NaN	0	704462.1	7470.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	0f83e886-e167-421c-a838-8533386ff2ed	62	62	832	Geometry	5148.1	3711.1	62	832	0	0	0	0	NaN	0	22044.4	886.35
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	e9d3bf54-b5f0-4b50-a658-6aec07b67a96	17	17	294	Geometry	5094.2	1426.3	17	294	0	0	0	0	NaN	0	1013443	7030
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	f0da2f90-3cec-4fe6-b3d6-6a20b70257c3	dlPAG-l		Image	Polygon	4595	2255.4	NaN	NaN	NaN	28	18	10	35.71	44.11	226689.4	2121.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	9fb05d3d-3c17-486c-8bee-f0a7db5245fd	821	821	385	Geometry	5236.1	457.26	821	385	0	0	0	0	NaN	0	764117.6	8887.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	9e73d45e-740b-40e3-81e5-2ac3db52731e	302	302	339	Geometry	5003.5	814.04	302	339	0	0	0	0	NaN	0	1025150.9	7075.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	e7afee7c-4d90-4c12-ad8c-dfa6e9e50259	379	379	354	Geometry	5069.9	5503.2	379	354	0	0	0	0	NaN	0	20322.4	586.57
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	5688efa5-ff28-4feb-a0d7-473b5c4659ee	1132	1132	771	Geometry	5059.8	4757.1	1132	771	0	0	0	0	NaN	0	1646496.4	13911.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	9bdadec2-f1a5-4576-baa5-c1fcea29397f	695	695	688	Geometry	5059.6	2178.2	695	688	0	0	0	0	NaN	0	15920083.1	27367.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	ce15fe30-e70c-4b3c-b052-e3f6a0a82d59	312782628	312782628	669	Geometry	5031.6	1660.1	312782628	669	0	0	0	0	NaN	0	1251526.8	6891.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	2f3b8cb9-ceb1-4ba9-a881-0796f1864449	1065	1065	343	Geometry	5082.2	4878	1065	343	0	0	0	0	NaN	0	6889350.7	38383.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	fab8f5b9-49b0-414c-b6e6-f8d82b9d0703	669	669	315	Geometry	5170.2	1007.3	669	315	0	0	0	0	NaN	0	4687644.7	16783.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	72967146-5c15-4c74-893a-3e0f003fbe9f	343	343	8	Geometry	5107.6	3292.1	343	8	0	527	274	253	48.01	13.34	18962892	51763.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	c3ab845b-447a-4c62-81a6-1708a20a5d33	549009223	549009223	987	Geometry	5018.2	5249.7	549009223	987	0	0	0	0	NaN	0	16119.4	723.65
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	0efb61f7-9828-43ce-b6b3-701fa83f12cf	139	139	918	Geometry	4937.2	2874.6	139	918	0	0	0	0	NaN	0	685820.2	8618.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	e5ac9ef0-0850-4126-8a63-eff7923bbce6	543	543	926	Geometry	4931.4	4140.3	543	926	0	0	0	0	NaN	0	596092	7996
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	219ee3cb-add1-482d-86fd-0e8d4a41aaa0	393	393	425	Geometry	5133.3	1482.2	393	425	0	0	0	0	NaN	0	22288.5	1752.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	4192f2ad-59e6-42ba-bf64-b43bef46439c	114	114	398	Geometry	5070.1	5631.5	114	398	0	0	0	0	NaN	0	166578.9	2721.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	701ed202-d667-4426-aa1b-8b971f2e220f	dmPAG		Image	Polygon	5008.2	2029.9	NaN	NaN	NaN	80	79	1	1.25	2.87	348466.4	2556.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	f67c18c1-a3e2-4fd2-a3bf-35c3b6c32474	269	269	425	Geometry	5135.9	1184.8	269	425	0	0	0	0	NaN	0	4473	479.69
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a695ae2b-0355-40fd-8c8f-cd60f6ba82d7	312782640	312782640	312782628	Geometry	5089.3	1343.4	312782640	312782628	0	0	0	0	NaN	0	37141.5	1353.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	59fe7055-0865-4850-b353-9a48f5c6648a	792	792	967	Geometry	5066.6	5625.6	792	967	0	0	0	0	NaN	0	100799.5	1869.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	be8512bc-95eb-408f-a706-28346455d012	46	46	824	Geometry	5153	3917.6	46	824	0	0	0	0	NaN	0	6169.4	567.02
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	cbed9bf2-8c23-4c6f-ac46-2fb928282999	752	752	960	Geometry	5056	4314	752	960	0	0	0	0	NaN	0	732190	9971.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	53be4a0f-9ba1-4605-9aee-c57b1e4df594	926	926	909	Geometry	4963.6	3240	926	909	0	0	0	0	NaN	0	4434994.5	14616.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	3ef91968-7131-46a7-8476-88f57513ddee	681	681	46	Geometry	5153	3917.6	681	46	0	0	0	0	NaN	0	6169.4	567.02
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	49ba3d32-b4cf-49b1-95fa-79ff9cf1d943	312782648	312782648	312782628	Geometry	5071.5	1708.2	312782648	312782628	0	0	0	0	NaN	0	10594.1	829.38
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a0f7f0fe-4455-4afa-a118-dc94dce795b6	122	122	398	Geometry	5132.2	5848.7	122	398	0	0	0	0	NaN	0	284598.1	3463.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	c2987219-39cd-4ca7-9fa8-e597e2cf2b08	140	140	73	Geometry	5036.8	2634.2	140	73	0	0	0	0	NaN	0	68234.8	1112.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	8414486f-838b-4b6d-90f1-a5272c357bc7	354	354	1065	Geometry	5088.1	5773.6	354	1065	0	0	0	0	NaN	0	370704.5	7392.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	40cd73d5-564d-43e9-bff2-19322d492d87	613	613	409	Geometry	5162.5	1148.4	613	409	0	0	0	0	NaN	0	34623.1	1170.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	c842ab5d-8c81-400a-93a8-b05ed930ebf9	776	776	983	Geometry	5138.5	1502	776	983	0	0	0	0	NaN	0	43098.4	2151.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	51db768b-761a-4d3e-ad45-9f3ea737b49d	386	386	354	Geometry	5101.9	5723.9	386	354	0	0	0	0	NaN	0	156442.2	2334.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	0b65cf7c-f91d-4ff9-8c1f-11292cc3d630	52	52	918	Geometry	4924.6	3069.4	52	918	0	0	0	0	NaN	0	571452.1	8772.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	572e9226-ff92-4083-bee6-40f039c6129e	774	774	894	Geometry	5303.9	614.78	774	894	0	0	0	0	NaN	0	105632.6	2461.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	5eb11632-2b49-4feb-9b0f-20df909db4e2	948	948	933	Geometry	5088	4056.5	948	933	0	0	0	0	NaN	0	985283.6	22695.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	dd75e2f0-bbb3-4d50-9a0c-7cdd4b14ff9d	348	348	313	Geometry	5209.5	3633.6	348	313	0	0	0	0	NaN	0	1406655.9	8684.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	060624b0-c910-4869-95f9-221703f5f1ef	549009215	549009215	987	Geometry	5056.4	4689.1	549009215	987	0	0	0	0	NaN	0	155388.4	2369.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	5841f549-eb90-4a65-b1a3-5a3878ddbc5d	901	901	967	Geometry	4993.4	5172.1	901	967	0	0	0	0	NaN	0	453122.6	4669.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	792d7a06-5a60-4221-8d12-6045cc17d92b	679	679	1117	Geometry	5125.1	4636.4	679	1117	0	0	0	0	NaN	0	433802.5	3213.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	bb94c0c7-4a57-4df7-864e-d1d7af1f7d82	425	425	669	Geometry	5147.1	1358.2	425	669	0	0	0	0	NaN	0	518854	5966.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	47b15c62-cea3-4149-abd1-a36aa14ede3a	26	26	294	Geometry	5067.2	1801	26	294	0	0	0	0	NaN	0	942097.1	6641.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	8c4a6371-40ac-4c5a-a839-df33e64f7cd1	165	165	348	Geometry	5116.5	3320.6	165	348	0	0	0	0	NaN	0	140391.8	1885
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	270bbddb-9eb1-4b96-b5d6-cffc1ac64962	906	906	894	Geometry	5277	1008.1	906	894	0	0	0	0	NaN	0	183402.8	3676
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a9dc61c0-898b-4009-aa3a-d80a0cfe491f	10	10	294	Geometry	5083.6	1139.2	10	294	0	0	0	0	NaN	0	662194.9	7122.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	d37b4ece-acd4-4844-afa1-6cde5fabfd22	lPAG-l		Image	Polygon	4469.7	2601.8	NaN	NaN	NaN	25	11	14	56	49.77	281321.8	2356.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	51afee3e-dc98-4a16-8ad6-e7c9acaa57c7	697	697	932	Geometry	5066.6	5625.6	697	932	0	0	0	0	NaN	0	100799.5	1869.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	eb11025b-443a-4be4-9940-386e8af0a1d8	784	784	983	Geometry	5087.8	5941.8	784	983	0	0	0	0	NaN	0	104414	1799.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	e85a869b-ed41-41ff-bfab-63f59557de0e	1121	1121	918	Geometry	4913.1	3344.5	1121	918	0	0	0	0	NaN	0	504959.8	9337.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	b2115288-6c48-45f1-a968-56c8cd304ddc	312782644	312782644	312782628	Geometry	5042.1	1698.2	312782644	312782628	0	0	0	0	NaN	0	413019.3	4054
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	b6c54625-c116-494e-8542-2f9baf3e275c	771	771	1065	Geometry	5081.8	4827.1	771	1065	0	0	0	0	NaN	0	6518765.3	35082.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	9c986c75-4fa4-4cf0-b45b-f3ff43c638d8	688	688	567	Geometry	5059.6	2178.2	688	567	0	0	0	0	NaN	0	15920083.1	27367.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	2c8e48f6-1bac-4f5d-8181-9f6a56b5729c	610	610	879	Geometry	5325.5	857.22	610	879	0	0	0	0	NaN	0	253984	3487.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	c38084ff-a48d-4d80-af60-c841274c0467	894	894	254	Geometry	5197.9	643.63	894	254	0	0	0	0	NaN	0	512791.6	8055.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	ca5a7bf4-514a-4549-9996-421e3511081f	918	918	909	Geometry	4934.1	2961.1	918	909	0	0	0	0	NaN	0	3273844.3	12337.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	7db2e3bc-2312-4c9e-a74c-b37119e9d23d	231	231	323	Geometry	5147.3	4207.3	231	323	0	0	0	0	NaN	0	48950.7	1216.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	9002126b-1fa1-462e-ba1a-89896a41113b	743	743	926	Geometry	4991.3	2505.7	743	926	0	0	0	0	NaN	0	1139248.1	9200.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	b3f708f7-eca7-49df-beb3-aa37cbbc51ec	482	482	948	Geometry	5159.9	1842.7	482	948	0	0	0	0	NaN	0	156065.6	4563.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	fe58d2fb-57b1-428f-b578-64be544e165c	1000	1000	1009	Geometry	5067.8	5000.6	1000	1009	0	0	0	0	NaN	0	263668.5	5454.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	32064761-ced4-4a6e-b5a7-d9bd894057cc	312782578	312782578	312782574	Geometry	5117.3	1098.5	312782578	312782574	0	0	0	0	NaN	0	7131.8	508.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	203359ba-1e7b-45a7-88d9-29ed09806f9a	616	616	323	Geometry	5251.4	3039	616	323	0	0	0	0	NaN	0	298131	2968.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	c95a8aa9-9f37-4e7d-b537-394ad3c9de20	206	206	379	Geometry	5069.9	5503.2	206	379	0	0	0	0	NaN	0	20322.4	586.57
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	2121cad5-33e1-438f-aa9d-de4f4b29a91f	339	339	313	Geometry	5060.5	1428.7	339	313	0	0	0	0	NaN	0	1825782.6	14447.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	f3356a2b-f26b-4a12-8bf7-2543429299f7	642	642	386	Geometry	5101.9	5723.9	642	386	0	0	0	0	NaN	0	156442.2	2334.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	4ce27584-8e45-4f09-8fe9-ec3194f83922	315	315	695	Geometry	5186.5	954.69	315	695	0	0	0	0	NaN	0	5911671.9	17386.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	270ac44e-f3aa-441a-b791-c0238d707b9e	874	874	339	Geometry	5053.8	2816.5	874	339	0	0	0	0	NaN	0	20349.1	852.02
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	44dac35f-6ef5-422e-afef-1385d1f778d6	965	965	894	Geometry	5145.6	408.97	965	894	0	0	0	0	NaN	0	116492.8	2075.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	50c73c65-defa-459a-a9ae-491962fb7667	991	991	1009	Geometry	5153	3917.6	991	1009	0	0	0	0	NaN	0	6169.4	567.02
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	73a33fa0-97c5-4e68-a4b3-af8662e0ba24	229	229	901	Geometry	4993.4	5172.1	229	901	0	0	0	0	NaN	0	453122.6	4669.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a1c0e651-d6a9-47be-bdcc-ff678af78ab5	909	909	822	Geometry	4951	3121.6	909	822	0	0	0	0	NaN	0	7708838.8	16126.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	ac3825d8-fae1-41b1-8508-eeaad838a340	526	526	926	Geometry	4935.1	4347.2	526	926	0	0	0	0	NaN	0	424374.6	7490.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	02213ec4-1446-47e7-9740-541111bce277	869	869	425	Geometry	5127.6	1218.3	869	425	0	0	0	0	NaN	0	23649.2	970
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	e56e6375-ae92-4955-bbac-f22f0a8dfc94	377	377	425	Geometry	5164.5	1373.2	377	425	0	0	0	0	NaN	0	276229.2	4826.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	ede3eb54-79e8-4ce9-9828-2efceb87d059	146	146	1117	Geometry	5110.1	4721.5	146	1117	0	0	0	0	NaN	0	2110782.2	8232.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	8b781855-65c2-454d-b16b-04abb367a5d9	983	983	1009	Geometry	5102.6	4644.7	983	1009	0	0	0	0	NaN	0	147512.4	3951
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	a7fee8bf-2f50-40f9-804b-f1a19dc1db98	879	879	254	Geometry	5285.3	832.45	879	254	0	0	0	0	NaN	0	711235.5	6624.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	b5997d36-2d0b-4224-8e5a-a57c09f25940	863	863	1000	Geometry	5032.6	5261.4	863	1000	0	0	0	0	NaN	0	173356.9	2881.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 1.ome.tif	c1b4f63c-7edc-4880-bed4-8a035a2f2750	872	872	165	Geometry	5116.5	3320.6	872	165	0	0	0	0	NaN	0	140391.8	1885
