Image	Name	Class	Parent	ROI
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Positive	Positive	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	lPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Positive	Positive	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
JKAY22.5d_3_Scan2_[6165,58983]_component_data_merged_Region 2.ome.tif	Negative	Negative	vlPAG-l	Polygon
