Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	0b058699-c19a-4913-b173-5f2af60021d8	DG-po	DG-po	DG	Geometry	3983.5	4342	10704	0	726	0	0	0	NaN	0	530649.7	7647.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	a938201b-a1fb-4d28-b282-0d1c71d71cb8	CA	CA	HIP	Geometry	6689.4	4853.4	375	0	1080	0	0	0	NaN	0	5562354.8	22529.9
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	380d0fd4-5263-48eb-afa8-4d968d611c29	CA1	CA1	CA	Geometry	6514.9	4837.4	382	0	375	0	0	0	NaN	0	4445590.6	15277.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	881233c7-b412-4d78-bb1a-6a3ed6e9d6e4	CA3	CA3	CA	Geometry	7383.8	4917.2	463	0	375	0	0	0	NaN	0	1116764.2	7252.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	aceec4d0-02e1-40dc-852f-aef3d6ac15f7	RHP	RHP	HPF	Geometry	5013.1	3767.1	822	0	1089	0	0	0	NaN	0	5745893.7	25830.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	db86cb75-03a5-4581-ada3-d47f385fff5b	ProS	ProS	RHP	Geometry	3568.1	2844.7	484682470	0	822	0	0	0	NaN	0	997497.7	5605.9
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	5b0b3db3-96c8-40d9-907b-1bef6fc0ee3d	POST	POST	RHP	Geometry	6095.7	2293.5	1037	0	822	0	0	0	NaN	0	1162946.8	7208.6
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	f1d60742-edf3-4d40-88e1-1c30e354cb74	PRE	PRE	RHP	Geometry	3329.4	2533.5	1084	0	822	0	0	0	NaN	0	133108.1	1560.1
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	ff19c049-77cc-4b6d-bcae-417daab80566	HATA	HATA	RHP	Geometry	4867.5	6075.4	589508447	0	822	0	0	0	NaN	0	253376.8	3068.1
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	0d00d209-668b-4839-9d28-c71a0a0c9f62	ENT	ENT	RHP	Geometry	4972.8	4934.8	909	0	822	0	0	0	NaN	0	2534475.1	9643.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	d8fd989d-760c-45f5-a0fb-f6b70b00877e	ENTl	ENTl	ENT	Geometry	4972.8	4934.8	918	0	909	0	0	0	NaN	0	2534475.1	9643.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	093edf96-d838-4a52-a93e-632acabe20d5	ENTl2	ENTl2	ENTl	Geometry	4554.5	4886.8	20	0	918	0	0	0	NaN	0	623654.2	7019.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	0db90d13-0357-4afc-ae5c-ea10d344bf13	ENTl6a	ENTl6a	ENTl	Geometry	5258.6	4867.3	28	0	918	0	0	0	NaN	0	377928.9	6428.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	5ac7ee7d-3b4d-4f74-97b1-aaa750a81e2c	ENTl3	ENTl3	ENTl	Geometry	5093.9	4986.9	52	0	918	0	0	0	NaN	0	543170.2	6976.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	a4727b2c-c55a-4cce-a68b-ad5bcb551ca7	ENTl1	ENTl1	ENTl	Geometry	4783.3	4880.1	1121	0	918	0	0	0	NaN	0	353633.5	6786.9
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	2358b39e-f254-4f18-93ba-80d1e223ce5b	ENTl5	ENTl5	ENTl	Geometry	5214.9	5008.1	139	0	918	0	0	0	NaN	0	636088.3	6942.9
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	fff6fca9-fb44-44d2-b340-13aaf4b1e255	APr	APr	RHP	Geometry	3968.3	1560.8	484682508	0	822	0	0	0	NaN	0	18237.2	957.35
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	d60bb2ef-d8d1-4efc-8b9d-10d2101ea920	SUB	SUB	RHP	Geometry	5886.8	2674	502	0	822	0	0	0	NaN	0	646252.8	4756.1
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	57e5285e-77f3-41c2-b584-469df8f7ed03	OLF	OLF	CTXpl	Geometry	6039.8	6500.4	698	0	695	0	0	0	NaN	0	3298802.9	11647
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	3be36896-19cf-4d45-bcc6-398845feb37b	TR	TR	OLF	Geometry	5307.2	6274.5	566	0	698	0	0	0	NaN	0	1655036.2	7541.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	825075f3-23fe-4a1e-8062-ee4854aae1d6	COA	COA	OLF	Geometry	5945.8	6759.9	631	0	698	0	0	0	NaN	0	1253814.9	5918.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	42f3cc9f-4ce5-4138-ba4d-b951d60479f7	COAp	COAp	COA	Geometry	5945.8	6759.9	647	0	631	0	0	0	NaN	0	1253814.9	5918.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c5cb06bf-b821-426b-8dd3-2f3db2250a82	COApl	COApl	COAp	Geometry	6535.7	6796	655	0	647	0	0	0	NaN	0	520800.8	4615.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	2d8dec82-8266-44c6-9405-88158a9c3562	COApm	COApm	COAp	Geometry	5526.8	6734.2	663	0	647	0	0	0	NaN	0	733014.1	4621.3
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	314e76bf-df68-4cbd-b4a2-577af55369b8	PIR	PIR	OLF	Geometry	9550.2	6666.9	961	0	698	0	0	0	NaN	0	357347.1	3014
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	0a54cb19-5a7c-47fe-86af-d173b7176d9a	Isocortex	Isocortex	CTXpl	Geometry	6410.6	2129.8	315	0	695	0	0	0	NaN	0	10312386.7	27535.3
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	031ed553-8f83-49f9-af86-956c43826452	TEa	TEa	Isocortex	Geometry	7129.7	3338.7	541	0	315	0	0	0	NaN	0	1494276	9954.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	1268e454-972b-4478-a1ec-3a3506817afc	TEa1	TEa1	TEa	Geometry	6270.8	3016.3	97	0	541	0	0	0	NaN	0	266570.8	5407.3
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	ff0becd3-b86f-4b11-9a23-d1864de8a80a	TEa2/3	TEa2/3	TEa	Geometry	6484.6	3121.2	1127	0	541	0	0	0	NaN	0	349157.4	5359.3
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	0956a390-daf2-4df6-887e-b61ffb8d42ff	TEa6a	TEa6a	TEa	Geometry	8161	3715.5	729	0	541	0	0	0	NaN	0	217056	4186
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	8c6e6f4a-98c8-42f4-b7c4-fba060a9769e	TEa4	TEa4	TEa	Geometry	7127.4	3242.8	234	0	541	0	0	0	NaN	0	166105.9	4379.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	a90fdd43-6d21-463e-b9f4-5bfd962f44c0	TEa6b	TEa6b	TEa	Geometry	8526.1	3807.2	786	0	541	0	0	0	NaN	0	48348	2964.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	0bcb4f69-7951-4e51-a96f-c3cc64e12d0f	TEa5	TEa5	TEa	Geometry	7494.7	3503	289	0	541	0	0	0	NaN	0	447037.9	5296.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	8630372a-a39b-4113-a600-35e9a5050f64	VIS	VIS	Isocortex	Geometry	6203.4	1645.8	669	0	315	0	0	0	NaN	0	5651844.2	16906.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	060c819c-f182-4b4e-ab1c-af1333c5bd59	VISpm	VISpm	VIS	Geometry	6507.9	694.04	533	0	669	0	0	0	NaN	0	92621.3	2211.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c3296ce8-266f-4cdb-907c-84d5e5f79717	VISpm2/3	VISpm2/3	VISpm	Geometry	6373.8	680.44	41	0	533	0	0	0	NaN	0	44348	1260.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	7179caf7-c53e-48f3-95fe-d822c4a49e93	VISpm5	VISpm5	VISpm	Geometry	7340.1	960.97	565	0	533	0	0	0	NaN	0	12322.9	683.82
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	5bab293f-6fd1-4443-b4ed-6e338171ea40	VISpm1	VISpm1	VISpm	Geometry	6321	554.92	805	0	533	0	0	0	NaN	0	27169.7	993.39
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	f07ca551-bded-464d-b3e0-4436bf78d4d9	VISpm4	VISpm4	VISpm	Geometry	6595.2	818.61	501	0	533	0	0	0	NaN	0	8780.7	608.69
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	8c44179f-e800-45ce-8b3d-1db16eb3dd6d	VISli	VISli	VIS	Geometry	6429.6	2402.8	312782574	0	669	0	0	0	NaN	0	455453.6	4678.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	86e43eee-1e24-4371-a5e3-b2b21346159c	VISli2/3	VISli2/3	VISli	Geometry	6620.7	2293.6	312782582	0	312782574	0	0	0	NaN	0	102970.7	1883.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	1444c390-e5f8-4676-94dc-0512985a20ef	VISli1	VISli1	VISli	Geometry	6694.5	2205.9	312782578	0	312782574	0	0	0	NaN	0	61292.8	1573.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	b6c1ff8d-98b3-47cd-8a3d-928f11e9ed94	VISli5	VISli5	VISli	Geometry	6329.7	2453	312782590	0	312782574	0	0	0	NaN	0	139406	2174.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	3b86b645-7782-4ac7-9434-0e88f9a5641a	VISli4	VISli4	VISli	Geometry	6577.9	2378.4	312782586	0	312782574	0	0	0	NaN	0	51741.7	1521.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c9297076-5892-47c3-aceb-4ed1cc77243a	VISli6b	VISli6b	VISli	Geometry	6275.5	2677.4	312782598	0	312782574	0	0	0	NaN	0	16561.8	1054.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	4fdf1a7c-4689-4119-afd9-3b4d60b3d5f0	VISli6a	VISli6a	VISli	Geometry	6105	2558.6	312782594	0	312782574	0	0	0	NaN	0	83480.5	1666.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c37e64ee-0687-40da-8407-414ebb702fb3	VISpor	VISpor	VIS	Geometry	2029	1736.1	312782628	0	669	0	0	0	NaN	0	374454.8	3150.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	911f2229-c2a2-4113-932d-d56b224c61f7	VISpor2/3	VISpor2/3	VISpor	Geometry	1885.6	1463.6	312782636	0	312782628	0	0	0	NaN	0	61912.4	1178.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	cd95c60b-f532-471b-ba90-8024958f5b3d	VISpor1	VISpor1	VISpor	Geometry	1818.1	1325.8	312782632	0	312782628	0	0	0	NaN	0	30628.7	789.61
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	8e584a09-9476-4e3c-a7b8-19d1eb0d832d	VISpor5	VISpor5	VISpor	Geometry	2044.1	1772.1	312782644	0	312782628	0	0	0	NaN	0	130056.8	1680.6
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	ac024009-dfcc-4634-b016-5eeb2fb051b6	VISpor4	VISpor4	VISpor	Geometry	1945.8	1597.1	312782640	0	312782628	0	0	0	NaN	0	37011	1050.1
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	b4967d69-fcf6-4544-994e-143cae4ae874	VISpor6b	VISpor6b	VISpor	Geometry	2213.9	2080.4	312782652	0	312782628	0	0	0	NaN	0	23094.1	1284.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	bf94a019-b13d-4beb-a5f1-5d67b5c51cb7	VISpor6a	VISpor6a	VISpor	Geometry	2162.9	1976.4	312782648	0	312782628	0	0	0	NaN	0	91751.9	1517.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	e9a3e5cc-4ddb-4c72-a940-ca3c37d82b56	VISp	VISp	VIS	Geometry	6437.8	1435.7	385	0	669	0	0	0	NaN	0	3826007.1	12262.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	cc482056-1320-4b26-89e5-5a8e6dfc5953	VISp6a	VISp6a	VISp	Geometry	6413	1788.2	33	0	385	0	0	0	NaN	0	684094.4	8398.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	759f2d6a-a491-407e-a018-d70fa4fe84ac	VISp1	VISp1	VISp	Geometry	6439.6	1102.6	593	0	385	0	0	0	NaN	0	504964.1	10157.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c04e801c-18c5-4e35-bf96-78218b550e66	VISp4	VISp4	VISp	Geometry	6477.8	1438.1	721	0	385	0	0	0	NaN	0	557927.1	9503.6
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	75835d6e-cfc3-43c0-ae02-41c2852966c7	VISp5	VISp5	VISp	Geometry	6440.7	1552.5	778	0	385	0	0	0	NaN	0	919995.2	9554.6
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c1051ab8-6aad-43d7-92f6-ff459c3b2ed9	VISp6b	VISp6b	VISp	Geometry	6729.3	2026.9	305	0	385	0	0	0	NaN	0	101865.9	6168.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	2a8210b4-5fdb-410d-8d8f-770a7fba7440	VISp2/3	VISp2/3	VISp	Geometry	6401.3	1206.9	821	0	385	0	0	0	NaN	0	1057160.3	10163.1
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	05c05f61-4257-4901-8400-4c77159ef2b1	VISl	VISl	VIS	Geometry	6795.8	2214.3	409	0	669	0	0	0	NaN	0	903307.4	5799
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	9bd3e475-b67a-4e8e-b84a-5b36c4764681	VISl4	VISl4	VISl	Geometry	6808.6	2157.8	573	0	409	0	0	0	NaN	0	132257.4	2614
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c0fd756c-f484-4683-a2d5-32b3a98240dc	VISl6a	VISl6a	VISl	Geometry	6514.6	2424.8	74	0	409	0	0	0	NaN	0	173520.4	2641.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	a88205a7-d78b-4b30-bc2c-29c214752be8	VISl5	VISl5	VISl	Geometry	6869.1	2328.8	613	0	409	0	0	0	NaN	0	238571.5	2949.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c031c7aa-3622-4766-83d2-46ff22ae545a	VISl6b	VISl6b	VISl	Geometry	6775.1	2579.6	121	0	409	0	0	0	NaN	0	30810.8	1928.1
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	defb374d-ec21-4cec-b5d4-d898901bc0d3	VISl1	VISl1	VISl	Geometry	6970.1	1950	421	0	409	0	0	0	NaN	0	119805.5	2689.6
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	14684964-4d4f-4f67-9ae9-5cf4056f936b	VISl2/3	VISl2/3	VISl	Geometry	6840.7	2041.9	973	0	409	0	0	0	NaN	0	208341.7	3009
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	a25ab6ee-af0b-4135-b2fa-42a0a94e7e72	AUD	AUD	Isocortex	Geometry	10556.7	4183.9	247	0	315	0	0	0	NaN	0	473441.6	3344.3
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	89593f73-a835-48f7-8bdf-1aaecdd16f47	AUDpo	AUDpo	AUD	Geometry	10556.6	3943	1027	0	247	0	0	0	NaN	0	126000.2	2255.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	3699a13b-b366-4283-938e-cee3ff5269d0	AUDpo2/3	AUDpo2/3	AUDpo	Geometry	10626.8	3911.6	643	0	1027	0	0	0	NaN	0	36111.6	806.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	479ae923-e046-4ad9-9bc2-d06636640235	AUDpo1	AUDpo1	AUDpo	Geometry	10750.5	3844	696	0	1027	0	0	0	NaN	0	34372.1	853.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	605ced93-8a96-403e-9cc4-637e3ee5d388	AUDpo4	AUDpo4	AUDpo	Geometry	10512.7	3970.5	759	0	1027	0	0	0	NaN	0	18790.7	666.7
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	9c6456d6-ce5e-48a9-9120-ba6a2e0800e9	AUDpo6a	AUDpo6a	AUDpo	Geometry	10169.6	4125.1	249	0	1027	0	0	0	NaN	0	5248.4	410.41
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	daea8640-9491-402d-8a86-38897d4de53c	AUDpo5	AUDpo5	AUDpo	Geometry	10355.9	4041.1	791	0	1027	0	0	0	NaN	0	31477.3	863.67
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	1d158f2f-b1b9-49dd-ae24-db6e27496704	AUDv	AUDv	AUD	Geometry	10556.7	4271.3	1018	0	247	0	0	0	NaN	0	347441.4	2726.6
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	07cbbb91-d44a-4bda-9968-54df5315c265	AUDv6a	AUDv6a	AUDv	Geometry	10169.6	4282	520	0	1018	0	0	0	NaN	0	39607.7	885.03
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	9ac1ea72-5981-4a11-a546-cdb2e2941976	AUDv6b	AUDv6b	AUDv	Geometry	10071	4280.9	598	0	1018	0	0	0	NaN	0	8162.1	534.56
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	310d52c1-2087-4db1-85d7-8f0e8f68fbc7	AUDv2/3	AUDv2/3	AUDv	Geometry	10719.3	4264.3	755	0	1018	0	0	0	NaN	0	74330.6	1339.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	d325fa68-84b0-4db3-9b2a-df567a028a60	AUDv1	AUDv1	AUDv	Geometry	10854.3	4262.2	959	0	1018	0	0	0	NaN	0	73317.2	1413.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	d915782b-b569-4588-a849-4fb3416047e0	AUDv4	AUDv4	AUDv	Geometry	10596.5	4267.7	990	0	1018	0	0	0	NaN	0	44727	1097.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	a1be35df-aaa2-406b-a3cd-916a84cdc619	AUDv5	AUDv5	AUDv	Geometry	10404.5	4280	1023	0	1018	0	0	0	NaN	0	107296.1	1347.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	1d418fdd-dafb-4669-a60b-58dd38922550	RSP	RSP	Isocortex	Geometry	5784.7	1029.1	254	0	315	0	0	0	NaN	0	1683192.9	8364.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	34813a05-7342-4185-a28b-039343ff5f5b	RSPd	RSPd	RSP	Geometry	5543.6	1009.4	879	0	254	0	0	0	NaN	0	943376.4	8208
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	4ebc3cea-230b-48a2-9994-1cdf6b53bcef	RSPd5	RSPd5	RSPd	Geometry	5517.7	1071.5	610	0	879	0	0	0	NaN	0	256171.4	4190.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	3aaf4020-a36e-4aec-9ee9-7929c4766e8e	RSPd6a	RSPd6a	RSPd	Geometry	5529.5	1294.2	274	0	879	0	0	0	NaN	0	206446	3091.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c7588c26-90e2-4733-904d-af80c8750ff3	RSPd6b	RSPd6b	RSPd	Geometry	7085.9	1573.3	330	0	879	0	0	0	NaN	0	2897.1	292.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	c73840ef-af10-443a-9a8f-ecb99243f45e	RSPd2/3	RSPd2/3	RSPd	Geometry	5535	898.32	434	0	879	0	0	0	NaN	0	211857.5	4253.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	7fdb014f-8a4a-4531-8c6d-7fd2dc2b813b	RSPd1	RSPd1	RSPd	Geometry	5569.5	810.72	442	0	879	0	0	0	NaN	0	266004.3	4915.9
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	f4264d4f-ea90-4332-a450-e58f8f9ca7a7	RSPv	RSPv	RSP	Geometry	6580.6	1504.4	886	0	254	0	0	0	NaN	0	295259.4	4766.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	890da0f2-cab0-4d03-89e2-dc2bc29c350c	RSPv1	RSPv1	RSPv	Geometry	6261.3	1470.9	542	0	886	0	0	0	NaN	0	107459.7	3622.1
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	fe7ad837-ee70-408b-b5cc-eaa85577b38c	RSPv6a	RSPv6a	RSPv	Geometry	7492.5	1620.9	590	0	886	0	0	0	NaN	0	29159.6	1145.2
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	1c66edb1-f784-4b06-a471-b858b827aa4d	RSPv5	RSPv5	RSPv	Geometry	6717.1	1533.5	687	0	886	0	0	0	NaN	0	89007.3	2542.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	78d3d234-3544-4b97-8369-dc285784a935	RSPv2/3	RSPv2/3	RSPv	Geometry	6517	1470.3	430	0	886	0	0	0	NaN	0	69632.8	3096.9
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	0bab923c-009b-4e24-8806-c087dcac9724	RSPagl	RSPagl	RSP	Geometry	5767.7	755.15	894	0	254	0	0	0	NaN	0	444506.5	6472.8
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	b30e76b8-1452-4c97-b92e-5d46eb868a1a	RSPagl1	RSPagl1	RSPagl	Geometry	5720.7	503.5	671	0	894	0	0	0	NaN	0	88500.3	2258.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	f9b94f8b-c246-422e-8da7-5c9fcd92e926	RSPagl5	RSPagl5	RSPagl	Geometry	5853.5	868.59	774	0	894	0	0	0	NaN	0	141489.7	2679.6
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	611fa57e-2d7f-4630-bdab-244b9acbaea3	RSPagl6b	RSPagl6b	RSPagl	Geometry	5235.8	1448.8	279	0	894	0	0	0	NaN	0	1788.5	252.07
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	8662b550-b95c-452a-ad22-59a8e031c4d4	RSPagl6a	RSPagl6a	RSPagl	Geometry	5700.2	1196.9	906	0	894	0	0	0	NaN	0	52178.3	2520.4
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	2ee3ed2e-7e0b-48cf-85e0-8bca824f36eb	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5746	642.62	965	0	894	0	0	0	NaN	0	160549.7	2586.5
JKBY11.1d_A1_Scan2.qptiff - resolution #1_Region 6.ome.tif	64259519-e56a-477c-9729-c61f94ec0ff9	ECT	ECT	Isocortex	Geometry	5494.8	3744.6	895	0	315	0	0	0	NaN	0	605738.6	5387
