Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	1d5f1efd-20e4-4c3d-88d8-a8cb754462ca	ENTm	ENTm	ENT	Geometry	3324.2	2905.9	926	0	909	0	0	0	NaN	0	5450826.5	22440.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	f94ed0f1-9e2a-4cc3-9fd7-336aaa44496f	ENTm1	ENTm1	ENTm	Geometry	2417.4	3002.9	526	0	926	0	0	0	NaN	0	1032843.4	15814.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	4a86c191-14a7-4140-b384-c82b284d584c	ENTm2	ENTm2	ENTm	Geometry	1916.2	2404.3	543	0	926	0	0	0	NaN	0	1423455.9	17124.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	5cfbf830-6207-4ef4-83ed-66b15cc1379f	ENTm3	ENTm3	ENTm	Geometry	2146.3	2392.1	664	0	926	0	0	0	NaN	0	1315428.8	13934.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	d17ae104-5c77-422f-bd03-16739570d5d5	ENTm5	ENTm5	ENTm	Geometry	5001.5	3308.9	727	0	926	0	0	0	NaN	0	948394.2	10958
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	3c530d50-dd00-4739-9864-987143f35823	ENTm6	ENTm6	ENTm	Geometry	7295.5	4148.3	743	0	926	0	0	0	NaN	0	730361.1	9890.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	7ed5082b-1dc0-490f-9bbe-70aefd47955d	APr	APr	RHP	Geometry	6984.9	2529	484682508	0	822	0	0	0	NaN	0	326127.2	2761.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	0fa39923-177d-4b6a-9575-c0279703cad6	SUB	SUB	RHP	Geometry	6945.8	5000.1	502	0	822	0	0	0	NaN	0	160300.5	4557.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2b47315e-bc63-4e79-bdf3-cdbd121f8b2b	BS	BS	grey	Geometry	4462.9	3012.6	343	0	8	1360	274	1086	79.85	60.21	18037313.6	50338.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2f56ef31-7dec-4803-bc79-e947074e5d56	HB	HB	BS	Geometry	4002.7	4487.8	1065	0	343	0	0	0	NaN	0	7161458.5	33560.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	19a2da60-7ef0-4b1a-82ab-d75725cb9725	P	P	HB	Geometry	4002.7	4487.8	771	0	1065	0	0	0	NaN	0	7161458.5	33560.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	c9f9d823-472a-4326-9512-9187421dbcf1	P-sat	P-sat	P	Geometry	4147.7	4161.4	1117	0	771	0	0	0	NaN	0	2881303	11897.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	98d46e37-d838-4624-bd8c-c9e7c1af89d7	PRNr	PRNr	P-sat	Geometry	4118.6	4187.1	146	0	1117	0	0	0	NaN	0	2298739.8	8708.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	b8bdde6c-e257-49b6-bcd9-6703828e6471	CS	CS	P-sat	Geometry	4262.7	4060	679	0	1117	0	0	0	NaN	0	582562.1	3813
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	fea207da-5ca7-49ea-984a-65ee501e0ae2	P-sen	P-sen	P	Geometry	4178.9	4226.5	1132	0	771	0	0	0	NaN	0	1376597.2	11966.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	9a0fb827-0514-46c6-9bfb-9e5c94993f46	PSV	PSV	P-sen	Geometry	2433.3	3942.8	7	0	1132	0	0	0	NaN	0	101445.5	1450.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	dff80e34-07c7-4437-91a2-c347bad382bb	NLL	NLL	P-sen	Geometry	4464.5	4182.5	612	0	1132	0	0	0	NaN	0	1154659.9	9605.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	48e98e4a-ee19-44ab-9a2e-7144b24109d9	SOC	SOC	P-sen	Geometry	2911.8	4886.4	398	0	1132	0	0	0	NaN	0	120491.9	1624.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2276ba4f-d20f-4c53-b0e6-877c6ea6f50f	POR	POR	SOC	Geometry	2911.8	4886.4	122	0	398	0	0	0	NaN	0	120491.9	1624.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	f5c58c19-2c2c-46ac-addb-d835b88644ac	P-mot	P-mot	P	Geometry	4018.9	5125.7	987	0	771	0	0	0	NaN	0	1428343.1	10989.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2142f51d-53a4-49ba-9373-044f3214e35c	TRN	TRN	P-mot	Geometry	4026.7	4964.2	574	0	987	0	0	0	NaN	0	978603.9	9023.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	29e991c6-51cc-4af0-96f8-63e5941b827a	PG	PG	P-mot	Geometry	4068.1	5524.1	931	0	987	0	0	0	NaN	0	430207.8	4468.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	fc4f3381-444a-41b4-a904-e9e94e55a4aa	PC5	PC5	P-mot	Geometry	2550.9	4442.8	549009223	0	987	0	0	0	NaN	0	19531	708.19
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	5b9bf03c-6942-40fe-9e3d-d21ab54164d0	MB	MB	BS	Geometry	4765.9	2041.3	313	0	343	1360	274	1086	79.85	99.85	10875897.8	25249.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	be651bd3-499d-4a9c-b169-8d9ab1b54762	MBmot	MBmot	MB	Geometry	4796.6	2063.8	323	0	313	1356	271	1085	80.01	210.78	5147651.9	21737.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	4a8c26a9-f88e-44ff-8f61-d4db5610ed6d	PAG	PAG	MBmot	Geometry	4747.3	2130.8	795	0	323	1350	269	1081	80.07	508.04	2127773.6	8348.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	907c8143-0030-4aaf-b566-09a9b9f835bd	SCm	SCm	MBmot	Geometry	5094.9	1267.3	294	0	323	7	3	4	57.14	2.422	1651271.3	7385
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	0b8036ce-3177-4621-a4bb-75697cdd7756	SCig	SCig	SCm	Geometry	5343.7	920.42	10	0	294	0	0	0	NaN	0	173293.7	3755.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	716a13af-c91e-4a01-b882-e51ea172198d	SCiw	SCiw	SCm	Geometry	5162.8	1117.3	17	0	294	0	0	0	NaN	0	625527.5	6129.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	1c9e3bec-7d05-4ce3-9b6e-6d9bd04569b1	SCdg	SCdg	SCm	Geometry	5056.4	1421.8	26	0	294	0	0	0	NaN	0	590166.6	5987.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	c5ef7e29-87dc-4443-835d-cc009296df67	SCdw	SCdw	SCm	Geometry	4854.6	1505.2	42	0	294	7	3	4	57.14	15.25	262254.5	5046.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	e09dbd09-4471-4a1d-bc6e-9917075f524e	CUN	CUN	MBmot	Geometry	4398.2	2517	616	0	323	0	0	0	NaN	0	518635.9	4070.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	edc66606-7bf2-4adb-b01a-8748366c8b65	MRN	MRN	MBmot	Geometry	4611.2	3110.8	128	0	323	0	0	0	NaN	0	703876.2	11159.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	d0238c85-58a0-460a-aef1-d8c7bc94b842	Pa4	Pa4	MBmot	Geometry	4621.3	2969.4	606826663	0	323	0	0	0	NaN	0	24005	827.73
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	87724379-4848-44e4-a6c8-6ce7030a4541	AT	AT	MBmot	Geometry	4419.2	3536.9	231	0	323	0	0	0	NaN	0	122130.8	1883.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	4b2ed49e-5bf4-468c-b6b9-75cd89f7ba4b	MBsen	MBsen	MB	Geometry	4710.2	1378	339	0	313	0	0	0	NaN	0	2818337.7	15422.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	23741cb8-8929-417f-8e61-5be62fc62aca	IC	IC	MBsen	Geometry	4586.3	1445.9	4	0	339	0	0	0	NaN	0	2363222.4	9760.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	a9dfc79d-0d90-4fd1-b9cd-c29282e8fbee	ICc	ICc	IC	Geometry	3341.4	1365.5	811	0	4	0	0	0	NaN	0	254484.4	2981.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	a9a74c60-e695-44e5-97d6-2e4223bdc9cf	ICd	ICd	IC	Geometry	4695.2	1214.7	820	0	4	0	0	0	NaN	0	943591	7597.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	3f09bf00-1d26-422d-b6b8-a274967244c1	ICe	ICe	IC	Geometry	4770	1650.7	828	0	4	0	0	0	NaN	0	1165146.7	8299.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2c8a4d23-8abe-49d5-96c5-c7a169ec1cf9	SAG	SAG	MBsen	Geometry	6206	3369.5	271	0	339	0	0	0	NaN	0	44039.4	805.82
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	cfb72393-926e-49a3-8eb1-d4dd466cf559	SCs	SCs	MBsen	Geometry	5226.7	686.14	302	0	339	0	0	0	NaN	0	398065.8	4379.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2368383c-1e3b-44cb-823d-069ca692f916	SCzo	SCzo	SCs	Geometry	5145.8	600.25	834	0	302	0	0	0	NaN	0	183771.8	3853.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	218b3ac4-4986-438a-8144-6e5c330b8e65	SCsg	SCsg	SCs	Geometry	5420	737.62	842	0	302	0	0	0	NaN	0	100257	2448.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	43a66f43-ce4a-45df-a481-abb632d34f74	SCop	SCop	SCs	Geometry	5187.1	779.28	851	0	302	0	0	0	NaN	0	114036.9	3754.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	35341338-836c-4394-b527-0f51066a7133	PBG	PBG	MBsen	Geometry	6347.5	3465.6	874	0	339	0	0	0	NaN	0	13009.9	476.52
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	bd4d07d6-257e-465a-8b4d-1af104433c5e	MBsta	MBsta	MB	Geometry	4479.4	3175.8	348	0	313	1	0	1	100	0.7798	1282455.3	8008.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	a529322d-d395-4844-80c0-f97d338a7cc6	PPN	PPN	MBsta	Geometry	4454.5	3248.1	1052	0	348	0	0	0	NaN	0	1109394.1	6178.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	8a83574e-bf43-4f49-ada7-8b663aea66f6	RAmb	RAmb	MBsta	Geometry	4639.1	2712.1	165	0	348	1	0	1	100	5.778	173060.9	1830.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	40923b4d-2b0e-4210-8601-a3a5f0c9e0fb	DR	DR	RAmb	Geometry	4639.1	2712.1	872	0	165	1	0	1	100	5.778	173060.9	1830.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	f237f515-1caa-496e-9483-3441f2eca0e1	VS	VS	root	Geometry	4780.2	2087.4	73	0	997	0	0	0	NaN	0	154372.7	1492.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	c6d8ed88-34bc-4a0a-b92b-ff7c3538ca54	AQ	AQ	VS	Geometry	4780.2	2087.4	140	0	73	0	0	0	NaN	0	154372.7	1492.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	c6641866-076e-4c0d-9357-032b535ee304	fiber tracts	fiber tracts	root	Geometry	4092.6	4110.3	1009	0	997	1	0	1	100	0.3105	3221023.4	47942.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	09573b16-88de-470e-b67d-025677305a15	cbf	cbf	fiber tracts	Geometry	4060	4185.3	960	0	1009	0	0	0	NaN	0	1024218.3	14916.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	251202d1-4fc3-4fd1-b48d-831353749c7d	cbp	cbp	cbf	Geometry	4060	4185.3	752	0	960	0	0	0	NaN	0	1024218.3	14916.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	795b0f65-bf8f-4bb4-83fe-1e5189b70cd9	scp	scp	cbp	Geometry	3982.7	3342.8	326	0	752	0	0	0	NaN	0	313365.2	6264.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	5282df28-a599-4c3d-bb3c-d96a731f628c	dscp	dscp	scp	Geometry	4474	3305.1	812	0	326	0	0	0	NaN	0	23733.3	604.32
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	2b339793-923f-4695-918b-08135e2b6cce	sctv	sctv	scp	Geometry	2622.5	3823.9	866	0	326	0	0	0	NaN	0	78397.6	2886.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	ca760d4d-0c17-447c-8bb1-da647d8d8870	mcp	mcp	cbp	Geometry	4094.1	4556.8	78	0	752	0	0	0	NaN	0	710853.1	8652.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	b1b100ee-d050-4ab0-a1ee-775d5b2028a9	cm	cm	fiber tracts	Geometry	4086.5	4045.1	967	0	1009	1	0	1	100	0.5273	1896340.3	33380.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	f8cf71c8-2d6f-4bfa-8bba-5afbc03803e6	drt	drt	cm	Geometry	4050.4	4868.7	792	0	967	0	0	0	NaN	0	85495.5	1658.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	b51e01a3-e2f7-4465-9526-f0521df20155	cett	cett	drt	Geometry	4050.4	4868.7	932	0	792	0	0	0	NaN	0	85495.5	1658.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 6.ome.tif	108194c8-16c9-41bc-a7fc-096012f04f37	ml	ml	cett	Geometry	4050.4	4868.7	697	0	932	0	0	0	NaN	0	85495.5	1658.6
