Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	954c7607-14f3-4c72-a624-443edc01a573	140	140	73	Geometry	4672.2	2817.6	140	73	0	0	0	0	NaN	0	30501.6	675.76
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3e3199dc-d6fd-4007-8e0c-129c5cff2b03	1099	1099	768	Geometry	2646.2	2601.8	1099	768	0	0	0	0	NaN	0	295745.2	9723.2
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	a86022ef-935e-4954-8a50-850e8709e40e	863	863	1000	Geometry	5084.5	4930	863	1000	0	0	0	0	NaN	0	131411.6	2094.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	81bd9535-d43c-4037-bcaf-09c14ddf40a9	591	591	165	Geometry	4789.1	4051.1	591	165	0	0	0	0	NaN	0	51046	1023.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	23f947b0-8266-4c3c-89c6-ac88ecfae3c6	614454277	614454277	795	Geometry	4710.9	3356.4	614454277	795	0	43	5	38	88.37	330.13	115107.1	2016.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	4be40297-a300-4fb8-a6fc-f481ff6698e0	35	35	323	Geometry	4559.1	3635.6	35	323	0	0	0	0	NaN	0	3123.1	245.93
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	699e2cae-bb6f-47d0-82ba-1c27941b39c9	526	526	926	Geometry	4608.3	5749.4	526	926	0	0	0	0	NaN	0	328369.8	6498.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	f3dea314-81ac-4d9d-bc70-f49b2cb0c5cd	1000	1000	1009	Geometry	4962	4618	1000	1009	0	0	0	0	NaN	0	358510.8	6663.6
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3115cba2-2a38-4a89-b6fc-b79cf16ee032	589508447	589508447	822	Geometry	2512.4	5296.9	589508447	822	0	0	0	0	NaN	0	126972.4	1574.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	82ca0ace-5bd3-4da4-940f-6ece4a799cb7	398	398	1132	Geometry	6168.8	6560.6	398	1132	0	0	0	0	NaN	0	213494.6	1908.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	57409556-afc0-4bd8-b09e-51b780be2713	805	805	533	Geometry	4252.4	584.94	805	533	0	0	0	0	NaN	0	23595.6	896.73
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	74d374cc-5880-469a-a30a-380f327cb29b	1045	1045	895	Geometry	1160.6	3429.6	1045	895	0	0	0	0	NaN	0	10672.3	768.77
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	ebc5542f-5c6c-4ac0-8096-71286f651e30	dmPAG		Image	Polygon	4684.6	2371.6	NaN	NaN	NaN	53	34	19	35.85	93.33	203589.2	2039.7
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	e48d81a5-17ae-4a92-a567-74c1688de7fa	896	896	983	Geometry	1862	2321.2	896	983	0	0	0	0	NaN	0	120386.4	4248.6
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	433dc274-713a-49ad-a70b-5773e3567b11	vlPAG-right		Image	Polygon	5053	3219.4	NaN	NaN	NaN	129	23	106	82.17	302.82	350043.2	2345.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	2f5a77f3-409d-4138-a970-a106bc939c34	343	343	8	Geometry	4909.1	3919	343	8	0	522	151	371	71.07	20.34	18237765.6	45698
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	36386247-f893-44ef-9071-4203864d3a52	967	967	1009	Geometry	5098.4	5407.8	967	1009	0	0	0	0	NaN	0	1541631.2	28887.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	25b5a23d-ae26-4962-9fef-8e3548c5b9aa	315	315	695	Geometry	4389.6	1787.4	315	695	0	0	0	0	NaN	0	7548847.3	21687.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	cb26b3eb-2d4b-49fa-ad10-1f982b355a8e	78	78	752	Geometry	5159.1	5657.8	78	752	0	0	0	0	NaN	0	709102.4	8527.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	de026bda-98ee-42f8-bc84-7a2b0f38f99a	312782640	312782640	312782628	Geometry	6618.9	2412.7	312782640	312782628	0	0	0	0	NaN	0	48808.5	1839.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	cc654206-6bb3-4e2d-80be-e40b90aab277	231	231	323	Geometry	4951.9	4572.2	231	323	0	0	0	0	NaN	0	40003.3	1055.7
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	61dc6013-81e4-4ec6-84a5-975084d8e113	543	543	926	Geometry	5284.3	5608.6	543	926	0	0	0	0	NaN	0	324609.8	5690.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	beede934-1263-489e-97d0-4fef1392e9e8	821	821	385	Geometry	4693.3	1096	821	385	0	0	0	0	NaN	0	843848.8	8957.3
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3aa6a728-5f90-4ec8-b469-4a70a8a2c42d	726	726	1080	Geometry	2643	4651	726	1080	0	0	0	0	NaN	0	5033	785.53
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	fe4ca9dd-9666-437f-bfc2-08eb17be64cc	41	41	533	Geometry	4140.2	697.98	41	533	0	0	0	0	NaN	0	33755.1	1094
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3ef69888-13e5-4877-999e-e8f0102567ea	579	579	956	Geometry	3706.5	3154.8	579	956	0	0	0	0	NaN	0	187093	7537.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	76a2e26b-fcc3-49b6-8bc4-d8ccd749b6fa	305	305	385	Geometry	4664.5	1881.7	305	385	0	0	0	0	NaN	0	69884.8	4134.3
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	1fc0b4ed-3dab-46ca-9f78-bd40f10ede26	824	824	991	Geometry	4818.5	4136.2	824	991	0	0	0	0	NaN	0	24898	1498.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3f3e01b5-cd8d-4597-967c-832f1d4c2bfd	960	960	1009	Geometry	5164.6	5480.3	960	1009	0	0	0	0	NaN	0	853848	12544.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	b4586425-2670-4f2e-a304-121816801024	427	427	895	Geometry	699.14	3498.7	427	895	0	0	0	0	NaN	0	62565.6	1038.2
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	703b73fe-5a32-4841-9ae5-aac86e83b82a	895	895	315	Geometry	827.34	3485.9	895	315	0	0	0	0	NaN	0	208929.3	2379.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	a94d0a84-80db-4453-beb7-34d126c66231	502	502	822	Geometry	1977.5	3952.4	502	822	0	0	0	0	NaN	0	1408822.9	7592.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	12090a40-de23-48e5-910e-31f129234c2a	8	8	997	Geometry	4790.9	3525.6	8	997	0	522	151	371	71.07	9.912	37431122.1	92052.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	07d39e10-9ee9-4ad4-a241-790403943350	312782644	312782644	312782628	Geometry	6678.4	2657.6	312782644	312782628	0	0	0	0	NaN	0	360939.5	4131.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	0cabeb5c-e4c5-496d-91ff-b35a7beb9b25	752	752	960	Geometry	5164.6	5480.3	752	960	0	0	0	0	NaN	0	853848	12544.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3f4128fe-9afa-4e3e-82f4-2ff94395f35a	122	122	398	Geometry	6168.8	6560.6	122	398	0	0	0	0	NaN	0	213494.6	1908.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	804aa346-b8ff-4e6a-b91c-824546fb9c46	965	965	894	Geometry	4775.1	757.95	965	894	0	0	0	0	NaN	0	146398.7	2391.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	b418195b-784a-478a-b004-4ff14cdca415	4	4	339	Geometry	5726.7	2884.9	4	339	0	0	0	0	NaN	0	219275.7	2396.3
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	b4ee21a7-cd97-44d1-b752-85055f8c4327	234	234	541	Geometry	870.57	2776.1	234	541	0	0	0	0	NaN	0	90988.8	2405.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	545bbc04-eb8a-4ce0-a863-1d7b8d5537bb	146	146	1117	Geometry	5131.6	5201.6	146	1117	0	0	0	0	NaN	0	2160607.9	9094.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	8a908ba5-44ba-4aab-ba4f-cd19258a96bb	987	987	771	Geometry	5095.5	6135.1	987	771	0	0	0	0	NaN	0	1247354.3	10368.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	528cdfa1-34a1-4e66-a3f5-cc783acd423a	574	574	987	Geometry	5091.1	6048.6	574	987	0	0	0	0	NaN	0	1024779.4	8684.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	93a18672-348f-4e89-bb80-65e557d53f3b	312782652	312782652	312782628	Geometry	2341.1	2805.5	312782652	312782628	0	0	0	0	NaN	0	28488.5	1942.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	a6d961bc-95f1-4ba4-af65-ab6464e4feef	484682470	484682470	822	Geometry	1534	3501.1	484682470	822	0	0	0	0	NaN	0	568713.9	3705
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	ba605e02-fc1b-43ad-9a65-5fb749ae3dd2	843	843	822	Geometry	7368.8	3986.4	843	822	0	0	0	0	NaN	0	731224.4	4726.6
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	0e9e9f33-5e24-42a4-8489-169b387a05ed	312782628	312782628	669	Geometry	6943.6	2715.7	312782628	669	0	0	0	0	NaN	0	976241.9	6487.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3e792a90-295e-4958-9e3d-eaa2d43c39a4	dlPAG-left		Image	Polygon	4279	2519.2	NaN	NaN	NaN	81	24	57	70.37	255.39	223191	2004.6
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	bc593282-79fd-4c30-b26a-a0feaf2218db	409	409	669	Geometry	4250.8	1926.5	409	669	0	0	0	0	NaN	0	727229.4	5312.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	6b6463e2-ae24-4b6e-8c4c-8ca58b24c1b8	1037	1037	822	Geometry	4795.2	2175.4	1037	822	0	0	0	0	NaN	0	936289.2	5986.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	ea07e776-5bac-472e-a7bf-1e58755fac51	52	52	918	Geometry	5245.3	4591.7	52	918	0	0	0	0	NaN	0	638321.1	9223.6
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	a823563b-2d02-4527-bb90-f30ccd810ce0	302	302	339	Geometry	4726.7	1407.6	302	339	0	0	0	0	NaN	0	1196092.4	8023.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	ac25c477-a67e-4bf9-a94d-4afd224fe595	874	874	339	Geometry	4722.2	3702.1	874	339	0	0	0	0	NaN	0	80906	1692
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	fc332066-350d-4c66-82e8-f8d3b8fbd72f	971	971	776	Geometry	2173.8	2106.7	971	776	0	0	0	0	NaN	0	129018.7	3778.7
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3a200557-231d-4b4e-ae66-6a038379d5c8	28	28	918	Geometry	5906.6	4107.8	28	918	0	0	0	0	NaN	0	747445.4	8113.6
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	63fbc534-0a84-4a97-bfd9-2b7392489101	618	618	1099	Geometry	3099	2161.3	618	1099	0	0	0	0	NaN	0	203343.7	2555.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	9668e1cc-1e0d-4395-9d94-c7d48fee5824	956	956	776	Geometry	3706.5	3154.8	956	776	0	0	0	0	NaN	0	187093	7537.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	311d1ccb-3e5e-475e-af8e-d98358aa2a2f	lPAG-left		Image	Polygon	4170.8	2860.4	NaN	NaN	NaN	34	6	28	82.35	125.42	223256.6	2048.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	3e72b44f-23fe-4260-af8c-b90b19a0f067	93	93	901	Geometry	4882.7	5784.4	93	901	0	0	0	0	NaN	0	71302.7	2930.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	92a34d16-3304-4b7e-9b3c-b653fc28af70	679	679	1117	Geometry	4984.7	5066.1	679	1117	0	0	0	0	NaN	0	587277.5	3785.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	05014a2b-ccbf-40d6-98d7-35ae69f04e4d	421	421	409	Geometry	4656.5	1686.5	421	409	0	0	0	0	NaN	0	107461.5	2585.3
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	7395faa0-f652-4312-a30d-066aeb7337be	549009223	549009223	987	Geometry	6528.4	6173.5	549009223	987	0	0	0	0	NaN	0	19206.9	782.04
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	96d240a1-9051-402d-a174-1d1ec4f42a08	977	977	895	Geometry	1079.9	3441.1	977	895	0	0	0	0	NaN	0	36314.5	907.46
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	0af57545-88a8-440d-b994-dfb31bdb21f3	727	727	926	Geometry	6775.9	4674.4	727	926	0	0	0	0	NaN	0	567045.7	7749.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	2cb03949-849b-41e7-a4fa-84ea7ff059b4	312782582	312782582	312782574	Geometry	3877.8	2068.1	312782582	312782574	0	0	0	0	NaN	0	75416.9	1673.7
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	b59ae15d-220d-41fc-b42d-462ef1e3af58	1084	1084	822	Geometry	3378.6	3556.4	1084	822	0	0	0	0	NaN	0	1480446.8	8378
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	f86a8498-5963-4c99-97d5-acc4bd2d7430	139	139	918	Geometry	5381.8	4449.2	139	918	0	0	0	0	NaN	0	689471.8	8506.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	2718c2b1-4a12-4955-9709-708d08056354	565	565	533	Geometry	3388.3	862.71	565	533	0	0	0	0	NaN	0	5279.8	383.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	01ffb982-c55e-46e0-8768-d382295fe407	828	828	4	Geometry	5726.7	2884.9	828	4	0	0	0	0	NaN	0	219275.7	2396.3
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	7e7bf029-45e0-43fc-8aee-e87baadb61e1	848	848	967	Geometry	3307.7	2193.4	848	967	0	0	0	0	NaN	0	11933.9	1457
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	daf6ebf7-dbdd-42c5-b9ec-96c6751db23e	312782586	312782586	312782574	Geometry	2081.2	2108.5	312782586	312782574	0	0	0	0	NaN	0	27669.8	1063.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	abd1afcf-5653-4fa5-9d7c-250ac6a43b18	1132	1132	771	Geometry	5247.1	5625.9	1132	771	0	0	0	0	NaN	0	1236940.9	10530.6
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	870bff47-43d1-4d4c-bc92-2cdaf8a6fb08	886	886	254	Geometry	3248.7	1535.4	886	254	0	0	0	0	NaN	0	52260.8	1389.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	5a293ea4-b746-4c74-a99c-37ff844e1d2c	1009	1009	997	Geometry	4621.3	4758.8	1009	997	0	0	0	0	NaN	0	3651269.2	54300.2
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	025bb3fa-8685-4ce0-b301-460836ff5330	743	743	926	Geometry	7418.4	3903.1	743	926	0	0	0	0	NaN	0	815892.4	6482.7
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	c760f8c6-6d12-4c8b-b544-a9fc88baea1b	10	10	294	Geometry	4585	1851	10	294	0	0	0	0	NaN	0	916239.7	9236.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	1a1a70d4-7499-469c-afd9-b198a795b684	dlPAG-right		Image	Polygon	5068.3	2513	NaN	NaN	NaN	69	30	39	56.52	210.7	185096.8	1959.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	76335b9c-3ffa-46d6-9024-e1a340b0d617	580	580	339	Geometry	2864.4	3015.5	580	339	0	0	0	0	NaN	0	26674.3	1084.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	03df6c82-2d36-4d8c-a57d-4e33c35e0fc5	932	932	792	Geometry	5160.9	5939.5	932	792	0	0	0	0	NaN	0	87943	1833.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	43feddbe-c353-4799-8e37-420af9e02979	312782648	312782648	312782628	Geometry	4745.8	2725.1	312782648	312782628	0	0	0	0	NaN	0	174487.1	3338
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	f09f759b-7995-4b96-9b68-9b9845640637	512	512	8	Geometry	5290.9	5348.3	512	8	0	0	0	0	NaN	0	81126.1	3421.3
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	28fae06a-321c-4aa1-9dba-8e2fd7b2870a	312782598	312782598	312782574	Geometry	1574.5	2476.5	312782598	312782574	0	0	0	0	NaN	0	10053.7	608.89
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	e77d4dba-7ec9-46f3-82ec-b12078fa1c4d	425	425	669	Geometry	7826.6	2355.6	425	669	0	0	0	0	NaN	0	63004.9	1320.1
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	893947ee-bd13-46a3-bb25-21bb2bc80f80	73	73	997	Geometry	4672.2	2817.6	73	997	0	0	0	0	NaN	0	30501.6	675.76
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	42dfc8ca-dc46-482e-a07a-d8036e99983b	42	42	294	Geometry	4682.6	2375.8	42	294	0	1	0	1	100	5.865	170494.8	5050.8
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	01175b26-d0c9-443a-a089-a3762bbd2b89	834	834	302	Geometry	4755.4	1303.5	834	302	0	0	0	0	NaN	0	163649.3	8729.4
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	84e1b406-8cfa-470d-b820-0b7e7f969893	866	866	326	Geometry	6486.8	5915.8	866	326	0	0	0	0	NaN	0	25232.8	1894.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	920a4522-554f-42af-ac9d-59151151676e	377	377	425	Geometry	7815.4	2365.6	377	425	0	0	0	0	NaN	0	36395.7	863.5
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	56ec10b2-c68f-41f9-9ab1-2daf55e27b51	339	339	313	Geometry	4886.2	1959.4	339	313	0	0	0	0	NaN	0	1698642.7	14726.9
JKAY11.6c_TRAP_retr_RNAScope_A2_Scan1_[5415,44976]_component_data_merged_Region 2.ome.tif	e771b433-0cb8-49e2-b41a-0a176e8acee9	593	593	385	Geometry	4724.8	994.61	593	385	0	0	0	0	NaN	0	417218.1	8932.8
