Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	916554ca-5f3a-44c2-83d6-c0da8a52b1c9	948	948	933	Geometry	3401.6	3673.2	948	933	0	0	0	0	NaN	0	1068384	20653.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	58315c56-c166-49a3-a6e0-62446e736408	62	62	832	Geometry	4021.2	4019.6	62	832	0	0	0	0	NaN	0	20726.1	1068.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	5346f3f2-4f09-4470-a8da-47e8ab909584	721	721	385	Geometry	1051.9	653.31	721	385	0	0	0	0	NaN	0	147086	1797.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	a1ffc919-8acf-4ac2-9611-80ff720590b6	727	727	926	Geometry	-3.6119	2285.1	727	926	0	0	0	0	NaN	0	13389.8	843.71
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	5d5a7889-abb5-4690-85d5-b9f71924c6c5	671	671	894	Geometry	2002.8	526.45	671	894	0	0	0	0	NaN	0	147517	2052.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	066970f9-ad2b-40a0-b728-a5453f36c0ae	343	343	8	Geometry	4057.3	3820.8	343	8	0	1135	518	617	54.36	27.64	22325993	61954
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	e9b8a311-bbfd-4901-9449-da2b06777a40	911	911	967	Geometry	4219.9	3104.7	911	967	0	0	0	0	NaN	0	5002.8	389.26
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	5f6cd5ed-9d67-4dca-b9c8-b6dd9f107aff	863	863	1000	Geometry	4399.8	6086.8	863	1000	0	0	0	0	NaN	0	126893.9	2450.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	e2003e16-488b-49c8-a486-9d31c2400c44	932	932	792	Geometry	4173.8	6208.1	932	792	0	0	0	0	NaN	0	110699.1	1841
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	0dbffc0c-9c1d-48da-935b-4cef651e57cf	688	688	567	Geometry	571.04	1727.2	688	567	0	0	0	0	NaN	0	6498541.1	13788.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	01f03961-0d0c-4fcf-a5ff-add92deb0a3e	101	101	607	Geometry	5276.8	5174.6	101	607	0	0	0	0	NaN	0	628299	5547.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	c0f3e16d-1623-458d-959d-1b4db84e3d75	798	798	967	Geometry	5782	5863.1	798	967	0	0	0	0	NaN	0	36110.9	865.39
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	aa2d9881-bf81-4aa2-998f-72e201be2ba4	926	926	909	Geometry	201.94	2472.7	926	909	0	0	0	0	NaN	0	3290174.3	8101.7
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	9775a7bd-df7a-416d-94ac-58912ae17227	315	315	695	Geometry	1115.7	738.1	315	695	0	0	0	0	NaN	0	2610816.2	9405.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	26fe4ad2-dfa9-4de7-8b6a-d5ce2251f4c9	645	645	528	Geometry	4522.4	3317.5	645	528	0	0	0	0	NaN	0	1351092.4	7528.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	873f3052-6fd4-466f-b494-1113b73cad0e	669	669	315	Geometry	980.01	735.73	669	315	0	0	0	0	NaN	0	2121721	10000.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	4e86cea8-e5d8-416a-b1a3-2895f7c36ae0	771	771	1065	Geometry	4074.1	4877.6	771	1065	0	0	0	0	NaN	0	12197078.3	39659.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	782a4318-e748-4f11-923e-33e0e76a54ea	1052	1052	348	Geometry	3101.9	3692.6	1052	348	0	0	0	0	NaN	0	12595.8	445.04
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	347bbd61-58de-4496-b8ed-8dfe3e703649	lPAG-right		Image	Polygon	4665.2	2205.8	NaN	NaN	NaN	144	107	37	25.69	133.99	276136.2	2228.2
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	03db7d67-bc15-4009-917f-8075d2cac79b	73	73	997	Geometry	4112.5	2583.6	73	997	0	1	0	1	100	1.254	797286.6	3414
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	529bd9b2-e1d5-4753-aab7-5b176c3e11c4	633	633	948	Geometry	3971.4	1382.8	633	948	0	0	0	0	NaN	0	233308.3	2814.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	019fbb88-209b-405c-babe-f7a62296866e	851	851	302	Geometry	3634.1	822.66	851	302	0	0	0	0	NaN	0	13588	981.25
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	4cbd68e5-5a48-4cdd-8470-f21b6b732c35	385	385	669	Geometry	1451.7	406.98	385	669	0	0	0	0	NaN	0	1009711	5840.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	25bef60e-ec82-4b04-8421-9966f4432000	78	78	752	Geometry	3973.6	4007.7	78	752	0	0	0	0	NaN	0	363749.7	3541.2
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	78bb4278-23c2-4140-8f8a-55a58db6b2f0	909	909	822	Geometry	134.7	2463.5	909	822	0	0	0	0	NaN	0	3567711.7	8239.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	300cfa27-45ce-43a7-a3e7-240a1179995b	326	326	752	Geometry	4101.4	4203	326	752	0	0	0	0	NaN	0	360921.7	9808.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	1421b8bb-8649-4e06-b06d-510aeefa591e	162	162	1117	Geometry	4094.8	3409.3	162	1117	0	0	0	0	NaN	0	336268.8	3332.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	eca139b7-6983-4ff9-9c90-0a93f5263710	1132	1132	771	Geometry	4091.7	4794.9	1132	771	0	0	0	0	NaN	0	3657247.8	23221.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	1024b28f-1e27-4d4e-b9b9-216166b438be	323	323	313	Geometry	4006	2615.8	323	313	0	1134	517	617	54.41	192.9	3198527	19596.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	9a0cec87-d090-4b1f-8f6f-1efdb37c028f	254	254	315	Geometry	1704.4	748.58	254	315	0	0	0	0	NaN	0	489094.8	3901.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	50874e4c-658b-4561-8a44-b1ec18a791cb	312782644	312782644	312782628	Geometry	11.78	1238.6	312782644	312782628	0	0	0	0	NaN	0	274.51	93.18
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	d59e849a-a5db-4376-8d32-8875da1e2c61	967	967	1009	Geometry	3856.7	4535	967	1009	0	0	0	0	NaN	0	2009419.5	30689.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	8ba980b7-bdc1-4bc4-a35e-a711732210d9	269	269	425	Geometry	654.88	964	269	425	0	0	0	0	NaN	0	278352.2	3531.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	7a3d2700-a01f-4a12-abbb-8b8e93ad7fee	165	165	348	Geometry	4005.3	3635.9	165	348	0	0	0	0	NaN	0	70966.6	1372.7
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	b1e8dc85-06db-4453-b020-2859fb63f56d	442	442	879	Geometry	1600.6	1068.5	442	879	0	0	0	0	NaN	0	132972.6	2262.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	4a26d009-5c87-4fb1-aaf0-ee423ffc3721	526	526	926	Geometry	636.84	2975.3	526	926	0	0	0	0	NaN	0	767109.4	9148.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	6dd75826-62db-479d-b529-01543ea33cd8	1093	1093	987	Geometry	4072.6	5207.5	1093	987	0	0	0	0	NaN	0	3610323.4	14139.4
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	84316e44-85c5-43a8-b5fc-d5b0d42a26fc	695	695	688	Geometry	571.04	1727.2	695	688	0	0	0	0	NaN	0	6498541.1	13788.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	54034d29-c771-4012-a639-b50ce954fa21	811	811	4	Geometry	3975.3	1953.1	811	4	0	0	0	0	NaN	0	1127628.9	7267.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	318f497c-1675-488d-bad3-2256f4e1fc96	960	960	1009	Geometry	4700.5	4103.6	960	1009	0	0	0	0	NaN	0	994993.4	17571.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	d3c2a967-f249-4e81-a97b-5a40184dd3b8	vlPAG-left		Image	Polygon	3488.6	2888.5	NaN	NaN	NaN	349	71	278	79.66	574.67	483756	3691.4
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	516db4d9-3191-422a-ab7f-351b5a79de17	877	877	1000	Geometry	4068.9	4842.7	877	1000	0	0	0	0	NaN	0	94171.7	2589.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	e908468d-73ad-4f28-a392-d055a9660336	728	728	960	Geometry	6478.6	4099.9	728	960	0	0	0	0	NaN	0	270321.9	7340.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	7ba2c291-c9fe-45ae-b325-39e64335f31b	549009223	549009223	987	Geometry	2612.8	4863.4	549009223	987	0	0	0	0	NaN	0	73905.1	1751.4
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	5dcda9aa-edbd-4f7e-b1f0-add0e0520212	866	866	326	Geometry	3997.2	5330.4	866	326	0	0	0	0	NaN	0	124493	4145.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	1eb0bf71-0f9b-4e12-8d7d-dcb180946c47	1117	1117	771	Geometry	4063.6	3724.9	1117	771	0	0	0	0	NaN	0	518866.1	6521
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	3456f536-1967-4fb1-b2c7-d69fdf59435e	867	867	1132	Geometry	3962.3	3684.8	867	1132	0	0	0	0	NaN	0	1409002.6	10564.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	5cb4a9aa-ecbc-448d-a4a1-54b219b374d4	752	752	960	Geometry	4037.3	4105	752	960	0	0	0	0	NaN	0	724671.5	13349.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	fe626267-ceec-4d6f-a60e-ec27aaaa1347	26	26	294	Geometry	3441.5	1431	26	294	0	0	0	0	NaN	0	32560.5	1760.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	ec15cdbe-02ab-425c-b450-57f9f7a5d2d3	114	114	398	Geometry	3951.3	6092.7	114	398	0	0	0	0	NaN	0	490734.6	4195.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	deac4ccc-1654-4a55-8dde-7a3844798304	339	339	313	Geometry	3758.3	1606.1	339	313	0	0	0	0	NaN	0	3707855.7	12190.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	587e2ac3-8710-4866-8e2e-6621a37c8e60	1043	1043	877	Geometry	4068.9	4842.7	1043	877	0	0	0	0	NaN	0	94171.7	2589.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	f5c42e04-aa38-42b5-a7a8-7eeeb21c98bd	312782640	312782640	312782628	Geometry	16.26	1217.9	312782640	312782628	0	0	0	0	NaN	0	219.57	63.11
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	0ad8f9c1-731c-40c1-b0fa-39deb4ee0a5a	190	190	784	Geometry	4196.7	6546.6	190	784	0	0	0	0	NaN	0	190622.6	2473.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	5d99a82a-8626-452f-bb46-fc3df01e91ce	1065	1065	343	Geometry	4173.5	4952.8	1065	343	0	0	0	0	NaN	0	13651841.5	51225.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	fcd202e3-6e2a-41df-8fc2-be03b1ab51bb	898	898	987	Geometry	4062.9	3624.9	898	987	0	0	0	0	NaN	0	97222.3	2615.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	bd9b40e0-d3ff-46b7-bc25-26b38ca8db45	229	229	901	Geometry	4063.1	5417.7	229	901	0	0	0	0	NaN	0	613814.7	6890
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	9785fa5c-6778-48f8-a0dc-56f72f18d99a	312782628	312782628	669	Geometry	-336.3881	1211	312782628	669	0	0	0	0	NaN	0	278129.7	2379.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	68252893-0f6c-466b-a53f-02555a4fc77b	409	409	669	Geometry	202.71	476.68	409	669	0	0	0	0	NaN	0	225.66	66.77
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	5f4e9262-e041-4081-a149-e02350900ec8	901	901	967	Geometry	4063.1	5417.7	901	967	0	0	0	0	NaN	0	613814.7	6890
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	fea967ea-54b4-45a5-a360-cc24deeba9c2	140	140	73	Geometry	4112.5	2583.6	140	73	0	1	0	1	100	1.254	797286.6	3414
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	93a1b0d5-d904-4b45-b141-518ea7b951ea	872	872	165	Geometry	4005.3	3635.9	872	165	0	0	0	0	NaN	0	70966.6	1372.7
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	40691400-5a87-43ea-9b9d-3321ee942107	549009219	549009219	987	Geometry	3753.1	4886.5	549009219	987	0	0	0	0	NaN	0	51606.6	1159.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	86c9e88d-023f-4c76-9eba-2b16024fded0	880	880	987	Geometry	4056.3	3539.9	880	987	0	0	0	0	NaN	0	43497.4	1096.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	35590231-410f-4ef9-8244-159110f65bf2	206	206	379	Geometry	4151.3	5896	206	379	0	0	0	0	NaN	0	74264.2	1631
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	8c692057-9d97-41ef-8ad3-d608e48d527d	894	894	254	Geometry	1747	623.72	894	254	0	0	0	0	NaN	0	350844.5	2894
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	2b333e83-797b-4c1a-b660-c13ee9201368	312782632	312782632	312782628	Geometry	-425.224	1180.7	312782632	312782628	0	0	0	0	NaN	0	142671.5	2120.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	745d74e1-d9a1-4d69-b905-988d42c2f468	1000	1000	1009	Geometry	4258.8	5556.9	1000	1009	0	0	0	0	NaN	0	221065.6	5040.2
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	8b0d7d3b-a144-46ee-ac19-f94d3754eb41	1121	1121	918	Geometry	-675.1494	2353.9	1121	918	0	0	0	0	NaN	0	234511.3	3449.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	04d70ac6-b1ec-4348-b694-c5c83f8f5918	828	828	4	Geometry	3582.8	1626.5	828	4	0	0	0	0	NaN	0	1269307	8660.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	6b407346-5107-4853-a44a-fd88c16f34b3	dlPAG-right		Image	Polygon	4422.5	1882	NaN	NaN	NaN	48	45	3	6.25	27.53	108959	1510.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	74ed2e60-ab04-43ff-9b2b-2de0f34f2f84	792	792	967	Geometry	4173.8	6208.1	792	967	0	0	0	0	NaN	0	110699.1	1841
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	3614c3f7-66c5-4ac2-8cea-773e45334352	128	128	323	Geometry	3658.3	3794.3	128	323	0	0	0	0	NaN	0	305886.6	3550.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	eb092e03-5655-4535-8f8b-56b48e38d715	302	302	339	Geometry	3564.5	738.87	302	339	0	0	0	0	NaN	0	83972.2	1557.7
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	d567b05d-9c52-4da0-a742-cdac0fa00627	593	593	385	Geometry	1872.6	323.52	593	385	0	0	0	0	NaN	0	432630.2	5770.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	e3a55f5f-bd81-4cf8-be67-6f476b05e018	1089	1089	695	Geometry	205.28	2391.4	1089	695	0	0	0	0	NaN	0	3887724.9	8947.7
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	3c033d3a-362a-4a0d-99a6-6ec951433e7d	795	795	323	Geometry	4075.6	2427	795	323	0	1134	517	617	54.41	288.3	2140109.9	11583.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	da78fac7-6182-4055-9542-b97248e65e04	482	482	948	Geometry	3050.3	1659.6	482	948	0	0	0	0	NaN	0	130880.5	4150.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	da5bcd98-7a6b-47cd-aa75-8fac2b941c7f	398	398	1132	Geometry	4006	6222.3	398	1132	0	0	0	0	NaN	0	914918.2	6110.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	d98b6742-1d58-4049-82bc-4e0cc1889fae	1091	1091	928	Geometry	4522.4	3317.5	1091	928	0	0	0	0	NaN	0	1351092.4	7528.9
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	91db41bc-8078-4f52-9d08-fcbfec48684c	123	123	867	Geometry	4148	4069.7	123	867	0	0	0	0	NaN	0	222994.1	2768.2
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	215129c3-700d-4017-bc9c-2cb11e62bb97	607	607	386	Geometry	5276.8	5174.6	607	386	0	0	0	0	NaN	0	628299	5547.3
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	e1eddf68-2ee9-47ae-9570-fb5081a3b635	294	294	323	Geometry	3386.7	1598.3	294	323	0	0	0	0	NaN	0	91034.4	2116.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	cad2e6f3-e5df-42da-abf7-5bf2a2ae079e	642	642	386	Geometry	4151.9	6344.8	642	386	0	0	0	0	NaN	0	144473	2196.2
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	1b87dbe1-8691-41a3-898b-05d5699597fd	313	313	343	Geometry	3874.6	2039.4	313	343	0	1135	518	617	54.36	71.13	8674547.9	27025.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	a527a79a-1d38-4de3-a76f-3b0293abe414	379	379	354	Geometry	4151.3	5896	379	354	0	0	0	0	NaN	0	74264.2	1631
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	a4f6213c-64fd-4f59-9bb4-41ba6605b131	834	834	302	Geometry	3551	722.62	834	302	0	0	0	0	NaN	0	70383.3	1466.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	3f26fa2e-5d7f-48df-8978-c6136f160444	664	664	926	Geometry	51.41	2165.8	664	926	0	0	0	0	NaN	0	1295121	6006.1
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	48af160c-555a-4d0a-804d-bbc095cc36b0	843	843	822	Geometry	976.87	1596.1	843	822	0	0	0	0	NaN	0	303357	3083.6
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	13103d03-b2a2-4026-b894-01f632dc2227	987	987	771	Geometry	4061.7	4977.4	987	771	0	0	0	0	NaN	0	5292301.8	21972.8
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	6b186c5e-c945-487b-99c9-b2df2a775f64	658	658	948	Geometry	2146.1	2698.5	658	948	0	0	0	0	NaN	0	298041.1	2911.5
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	ff157dd4-ef35-413e-8763-8c8a8171dde6	543	543	926	Geometry	90.74	2485.3	543	926	0	0	0	0	NaN	0	1209669.2	10187.2
JKAY11.6c_TRAP_retr_RNAScope_A3_Scan1_[5186,33759]_component_data_merged_Region 4.ome.tif	dc769f0c-4efe-4058-9f7e-3bd8cb003168	vlPAG-right		Image	Polygon	4675.7	3018.1	NaN	NaN	NaN	287	38	249	86.76	478.83	520013.8	3755.7
