Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	2cb839c9-c853-4196-82cd-af1d485d0ed1	Annotation	VISli1	VISli1	VISli	Geometry	3693.6	1504.1	312782578	0	312782574	0	0	0	NaN	0	54582.4	1481
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	e4da8f92-b240-487e-9612-b382b78e9248	Annotation	VISli5	VISli5	VISli	Geometry	1129.3	1581.1	312782590	0	312782574	0	0	0	NaN	0	12347.8	529
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	883e5984-700e-4a7d-856f-9c553f83098f	Annotation	VISli4	VISli4	VISli	Geometry	1019.8	1547.1	312782586	0	312782574	0	0	0	NaN	0	22524.4	748.32
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	2ac92c71-93bc-438e-83ea-f51331a2911c	Annotation	VISpor	VISpor	VIS	Geometry	4553.2	2150	312782628	0	669	0	0	0	NaN	0	1816515	8090.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	212dabeb-902d-4535-bb1b-0aaf784edba6	Annotation	VISpor2/3	VISpor2/3	VISpor	Geometry	4842.3	2198.9	312782636	0	312782628	0	0	0	NaN	0	563735.9	5744.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	406f7bfd-a58d-47dc-8a54-0591485f9df3	Annotation	VISpor1	VISpor1	VISpor	Geometry	5529.4	2145.4	312782632	0	312782628	0	0	0	NaN	0	291600.4	5318.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	f54c82a6-4708-4369-ae81-6d148e730828	Annotation	VISpor5	VISpor5	VISpor	Geometry	4556.5	2152.6	312782644	0	312782628	0	0	0	NaN	0	644458.2	5360.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	8b5b014e-9a31-42cd-afb4-197299541a09	Annotation	VISpor4	VISpor4	VISpor	Geometry	5050.7	1921.8	312782640	0	312782628	0	0	0	NaN	0	89240.6	2569
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	30771fb5-bd6d-4ed1-91f5-bae97ec97612	Annotation	VISpor6b	VISpor6b	VISpor	Geometry	1417.9	1947.4	312782652	0	312782628	0	0	0	NaN	0	12201.2	1021.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	05f2165e-31f8-4476-9893-b70de9d47cb0	Annotation	VISpor6a	VISpor6a	VISpor	Geometry	2435.4	2126.8	312782648	0	312782628	0	0	0	NaN	0	215278.7	3810
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6347b546-4297-4151-8f82-c96d70c62fa6	Annotation	VISp	VISp	VIS	Geometry	5449.9	923.56	385	0	669	0	0	0	NaN	0	3852214.4	13063.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6a624d55-c635-43fb-957b-e3cbebb352f7	Annotation	VISp5	VISp5	VISp	Geometry	5492.2	1045.3	778	0	385	0	0	0	NaN	0	866890.2	9613.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b9171887-cd1a-435c-834a-5bb6eafa1719	Annotation	VISp6a	VISp6a	VISp	Geometry	5457.4	1353.8	33	0	385	0	0	0	NaN	0	741927.1	7563.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	c77bfa75-b0d6-483a-b524-bfd6ec7b54a9	Annotation	VISp6b	VISp6b	VISp	Geometry	2298.4	1471.4	305	0	385	0	0	0	NaN	0	36499.7	1849.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	285af92b-0349-449d-b279-006a3ce8f6c2	Annotation	VISp2/3	VISp2/3	VISp	Geometry	5472	702.88	821	0	385	0	0	0	NaN	0	1088415.1	11237.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	02e2a291-8f5d-40d3-b93f-c80b40969ecb	Annotation	VISp1	VISp1	VISp	Geometry	5514.4	599.97	593	0	385	0	0	0	NaN	0	559122.8	11474.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	580071f5-96a1-4777-bc1e-e1355f0f523c	Annotation	VISp4	VISp4	VISp	Geometry	5472.7	881.42	721	0	385	0	0	0	NaN	0	559359.6	10129.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	be18e3ef-2835-4617-9be1-3a919100671e	Annotation	VISl	VISl	VIS	Geometry	4543.9	1453.6	409	0	669	0	0	0	NaN	0	706915.6	5280
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	8505081b-dcee-4ed6-b31f-83160bc76454	Annotation	VISl4	VISl4	VISl	Geometry	4707.7	1482.4	573	0	409	0	0	0	NaN	0	119947	2568.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	ea405d70-16e2-4eb2-9b61-37b62253e2da	Annotation	VISl6a	VISl6a	VISl	Geometry	1774.6	1593.4	74	0	409	0	0	0	NaN	0	49728.8	1125.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b04130bb-f77a-4702-8a6e-462dd5f6cc48	Annotation	VISl5	VISl5	VISl	Geometry	3842.7	1564.1	613	0	409	0	0	0	NaN	0	179511	2678.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	6a6b2113-2767-406a-b1a3-bc6ebdeee9cf	Annotation	VISl6b	VISl6b	VISl	Geometry	1829	1673.7	121	0	409	0	0	0	NaN	0	4941.5	389.14
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	a13a513e-81d5-429a-beda-9bd9cabb15b9	Annotation	VISl1	VISl1	VISl	Geometry	5369	1297	421	0	409	0	0	0	NaN	0	130208.1	2746.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	1a16ed87-488a-422c-9fa0-62a434603afc	Annotation	VISl2/3	VISl2/3	VISl	Geometry	5217.6	1404.4	973	0	409	0	0	0	NaN	0	222579	3102.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	ec631cb8-7a25-460d-b424-938b5a5e2582	Annotation	VISpl	VISpl	VIS	Geometry	7766.4	1949	425	0	669	0	0	0	NaN	0	224765.3	4012.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b7c94521-7bcf-4aa3-815b-9a85e3714031	Annotation	VISpl4	VISpl4	VISpl	Geometry	9643.9	1872.4	869	0	425	0	0	0	NaN	0	1225.8	186.43
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	a7476aab-ed50-41d2-b1bd-9d97d7774f47	Annotation	VISpl6a	VISpl6a	VISpl	Geometry	7205	1946.6	377	0	425	0	0	0	NaN	0	121797.7	3040.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	0a2711ef-5c1f-4793-a421-9f881d445f72	Annotation	VISpl5	VISpl5	VISpl	Geometry	9167.2	1950.9	902	0	425	0	0	0	NaN	0	64620.1	1458
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b146c06d-9fed-4b8a-8d3c-9dd58ce07f01	Annotation	VISpl6b	VISpl6b	VISpl	Geometry	7108	1956.2	393	0	425	0	0	0	NaN	0	37121.8	2399.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b669c8ff-d637-4788-8a05-ba789f57c213	Annotation	RSP	RSP	Isocortex	Geometry	5655.7	841.99	254	0	315	0	0	0	NaN	0	1634138.3	9970.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	2ee6ac39-4f3e-420b-a013-ae8f532723e6	Annotation	RSPd	RSPd	RSP	Geometry	5589.5	943.19	879	0	254	0	0	0	NaN	0	1038586.1	8176.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	a32d139a-0de7-40c9-b692-abd7fefcc6ee	Annotation	RSPd6a	RSPd6a	RSPd	Geometry	5392.6	1143.2	274	0	879	0	0	0	NaN	0	229018.3	3357.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	10ad89a2-95b3-4da9-8275-a17e25456959	Annotation	RSPd5	RSPd5	RSPd	Geometry	5695.7	1000.1	610	0	879	0	0	0	NaN	0	341853.4	4656.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	c8805d10-5e7a-4dfd-8184-aca8b546a219	Annotation	RSPd2/3	RSPd2/3	RSPd	Geometry	5668.8	842.81	434	0	879	0	0	0	NaN	0	209775.6	5248.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	0dbd90c6-be3a-4330-8bef-8c8886bc4f39	Annotation	RSPd1	RSPd1	RSPd	Geometry	5559	771.87	442	0	879	0	0	0	NaN	0	257938.9	6175.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	22eeeaf6-0cbf-414c-b637-80bac413d88d	Annotation	RSPagl	RSPagl	RSP	Geometry	5771.2	665.5	894	0	254	0	0	0	NaN	0	595552.1	9644.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	352cc0ec-4c9a-4eb5-acd7-88f47deaeb01	Annotation	RSPagl5	RSPagl5	RSPagl	Geometry	5670.2	691.3	774	0	894	0	0	0	NaN	0	106724.8	2616.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	43fd39ca-7303-47a2-90cd-5121b0e6d75e	Annotation	RSPagl6a	RSPagl6a	RSPagl	Geometry	6211.6	1203.5	906	0	894	0	0	0	NaN	0	165833.4	4561.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	a845626c-47fa-49c9-aa38-e593e4323df5	Annotation	RSPagl1	RSPagl1	RSPagl	Geometry	5595.9	296.79	671	0	894	0	0	0	NaN	0	138018.7	2552.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	26c7edeb-faad-4051-a84a-f6ddb8f05bfd	Annotation	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5565.4	443.43	965	0	894	0	0	0	NaN	0	184975.3	2624.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	c20a6f20-dbde-4e54-9c86-be1d502fed9d	Annotation	HPF	HPF	CTXpl	Geometry	4888.3	3233.3	1089	0	695	0	0	0	NaN	0	12269556.4	22863.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b4866320-c0fa-4367-8197-cd0d4184e59b	Annotation	RHP	RHP	HPF	Geometry	5074.3	3300.8	822	0	1089	0	0	0	NaN	0	11370479.3	24960.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	1538bd2f-10b1-4b23-be88-64e47f471995	Annotation	POST	POST	RHP	Geometry	5203.2	1856.2	1037	0	822	0	0	0	NaN	0	1020255.8	5813.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	5f0f181b-91c6-414c-b13b-1d388f170396	Annotation	PRE	PRE	RHP	Geometry	4376.3	2426.5	1084	0	822	0	0	0	NaN	0	580262.8	4601
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	50e0de89-7e49-4cb1-af36-42367c252c1b	Annotation	PAR	PAR	RHP	Geometry	4881.7	3305.8	843	0	822	0	0	0	NaN	0	1536466.8	8816.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	01a4909a-e45a-4eaa-ae9c-ee9dabeacbed	Annotation	ENT	ENT	RHP	Geometry	5118.4	3603.8	909	0	822	0	0	0	NaN	0	7982973.1	19461.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	cbc0e9e4-e76e-4d99-8e46-f9342267f1d0	Annotation	ENTl	ENTl	ENT	Geometry	4753.7	3525.8	918	0	909	0	0	0	NaN	0	4138348.5	12563.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	bbd73833-01ab-427d-9f22-956b2b735658	Annotation	ENTl2	ENTl2	ENTl	Geometry	4619.5	3702.7	20	0	918	0	0	0	NaN	0	977692	10034.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	bb04d383-562d-43d2-b0b9-41eb418fde0d	Annotation	ENTl6a	ENTl6a	ENTl	Geometry	4968.1	3143.5	28	0	918	0	0	0	NaN	0	1048605.8	7746.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	fb120a67-1459-474f-bde4-ba51204954e8	Annotation	ENTl3	ENTl3	ENTl	Geometry	4552.1	3644.7	52	0	918	0	0	0	NaN	0	735921.2	9166.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	c760fe01-2cef-4d0b-916a-e7bd97fd64ce	Annotation	ENTl1	ENTl1	ENTl	Geometry	4870.9	3810.4	1121	0	918	0	0	0	NaN	0	552781.5	10283
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	f13e7846-0d3b-48c9-b05c-4bd1dffbe412	Annotation	ENTl5	ENTl5	ENTl	Geometry	4741.6	3505.5	139	0	918	0	0	0	NaN	0	823347.9	8223
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	75c7299b-e1ce-4fb0-ac81-cfdae8b0c247	Annotation	ENTm	ENTm	ENT	Geometry	5510.9	3687.6	926	0	909	0	0	0	NaN	0	3844624.6	14001.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	8fb12edc-9a4f-47df-96d9-a2fee697e1ab	Annotation	ENTm1	ENTm1	ENTm	Geometry	5530.8	4692.9	526	0	926	0	0	0	NaN	0	334252.7	6352.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	8970fab5-6b56-4dd3-907e-a72832614e07	Annotation	ENTm2	ENTm2	ENTm	Geometry	5580.7	4580.8	543	0	926	0	0	0	NaN	0	388449.4	5839.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b9ccc910-5df8-40d1-a9c8-a99deae2343d	Annotation	ENTm3	ENTm3	ENTm	Geometry	5910.8	4325.2	664	0	926	0	0	0	NaN	0	487942.9	6783.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	e2e85ea1-81c6-4908-a133-4a7652262259	Annotation	ENTm5	ENTm5	ENTm	Geometry	6188.6	3620.3	727	0	926	0	0	0	NaN	0	1059914.5	10580.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	9f13ffdc-b93d-4ff0-8b2c-c459e8283c6b	Annotation	ENTm6	ENTm6	ENTm	Geometry	4909.2	3101.5	743	0	926	0	0	0	NaN	0	1574065.1	9550.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	74d5263b-1216-4344-abcb-24f72c035bfc	Annotation	APr	APr	RHP	Geometry	5944.5	1525	484682508	0	822	0	0	0	NaN	0	250521	3138.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	906a3f7c-51ab-47e5-ab25-3b8a88b51782	Annotation	BS	BS	grey	Geometry	5306.6	3304.9	343	0	8	541	412	129	23.84	5.868	21985233.6	59794.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	e819a953-4c8b-4df9-8606-aa68c4ab66ad	Annotation	HB	HB	BS	Geometry	5087.2	4936.3	1065	0	343	0	0	0	NaN	0	7667305.4	45195.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	93296fce-c384-4b1d-963c-8866be146990	Annotation	P	P	HB	Geometry	5097.7	4885.2	771	0	1065	0	0	0	NaN	0	7255818.6	41440
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	edaa28c9-81cd-4ee7-af40-0b514130d2f9	Annotation	P-sat	P-sat	P	Geometry	5118.1	4677.1	1117	0	771	0	0	0	NaN	0	3598710.3	13304.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	37e40f52-896e-42b8-aeb1-41c05e59e66c	Annotation	PRNr	PRNr	P-sat	Geometry	5095.6	4702.2	146	0	1117	0	0	0	NaN	0	2941633.3	10218.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	99cbe3a9-4fd3-4932-9f01-4caa3ae20056	Annotation	CS	CS	P-sat	Geometry	5219.2	4565.2	679	0	1117	0	0	0	NaN	0	657076	3931.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	de2deed1-69b2-46a2-bca0-a9c2e6f05b86	Annotation	P-sen	P-sen	P	Geometry	5104.1	4833.2	1132	0	771	0	0	0	NaN	0	1495826.7	12039.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	bd2558f1-ed27-4555-9719-813c067475fa	Annotation	PSV	PSV	P-sen	Geometry	5594.6	4977.6	7	0	1132	0	0	0	NaN	0	226515.7	2761.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d2a5ac4f-b32e-4187-85b1-9be550c2a6b8	Annotation	NLL	NLL	P-sen	Geometry	5316.5	3959.8	612	0	1132	0	0	0	NaN	0	664065.3	4802.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	efa7cd5b-962b-40e3-800f-b4ae1df57315	Annotation	SOC	SOC	P-sen	Geometry	4687.5	5737.5	398	0	1132	0	0	0	NaN	0	605245.7	4475.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	2158a84d-eb61-4009-bc2c-54f474e31e9d	Annotation	SOCm	SOCm	SOC	Geometry	6002.3	5641.5	105	0	398	0	0	0	NaN	0	37232.4	973.57
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d40e5416-5283-44e1-9afc-2bd58ea723c9	Annotation	SOCl	SOCl	SOC	Geometry	6371.2	5681.7	114	0	398	0	0	0	NaN	0	9860.9	403.81
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b66a221c-d8b9-45b1-b537-be211aa4a4b0	Annotation	POR	POR	SOC	Geometry	4570.1	5744.9	122	0	398	0	0	0	NaN	0	558152.4	4121.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	281ba15c-1030-4b40-8e3b-8cc02cd10bb0	Annotation	P-mot	P-mot	P	Geometry	5002.8	5297.4	987	0	771	0	0	0	NaN	0	679476	7654.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	063dfc56-9772-4e63-a837-519037d57d27	Annotation	TRN	TRN	P-mot	Geometry	5015.3	5292.8	574	0	987	0	0	0	NaN	0	606510.7	5376.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	ee9acbda-b946-466f-ba23-4f5f7b5b0a8c	Annotation	PRNc	PRNc	P-mot	Geometry	5823.9	5596.7	1093	0	987	0	0	0	NaN	0	12276.6	740.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d83dc513-85b4-42ab-8a93-14572cc518bf	Annotation	PC5	PC5	P-mot	Geometry	4712.1	5283	549009223	0	987	0	0	0	NaN	0	60689.1	1537.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	5ec614c7-fc75-4554-958f-7319758520f0	Annotation	MY	MY	HB	Geometry	4902.4	5836.9	354	0	1065	0	0	0	NaN	0	411809.7	8976.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	74b73503-0c4e-4ee5-bdee-381ce45f14f8	Annotation	MY-sen	MY-sen	MY	Geometry	4942.6	5710.1	386	0	354	0	0	0	NaN	0	113490.4	2034.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	1ead5d11-bb3f-4b2f-94a2-7078da18a240	Annotation	NTB	NTB	MY-sen	Geometry	4942.6	5710.1	642	0	386	0	0	0	NaN	0	113490.4	2034.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	d5e5100b-210c-4e4d-b859-a604276416b8	Annotation	MB	MB	BS	Geometry	5424.1	2431.3	313	0	343	541	412	129	23.84	9.009	14318497.1	24490.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	55c73884-13fa-4cf4-b9bd-8cb339e747f4	Annotation	MBmot	MBmot	MB	Geometry	5463.1	2344.6	323	0	313	541	412	129	23.84	14.98	8610315.4	25442.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b3935fb6-3088-4f78-8037-9b07aec9ca2e	Annotation	PAG	PAG	MBmot	Geometry	5505.7	2519.7	795	0	323	538	409	129	23.98	49.74	2593728.2	8225.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	b5220148-941e-4627-bd09-ae0f1db1ecb3	Annotation	SCm	SCm	MBmot	Geometry	5504	1638.6	294	0	323	2	2	0	0	0	3599006.8	10855.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	bb4a97d4-d37c-4261-ab62-225c6fbbfd8c	Annotation	SCig	SCig	SCm	Geometry	5505.6	1297.8	10	0	294	0	0	0	NaN	0	911710	9673.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	945029a9-ef2b-4e13-b587-5a3cadab51cf	Annotation	SCiw	SCiw	SCm	Geometry	5492.5	1591.7	17	0	294	0	0	0	NaN	0	1358586	9456
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	9e7f4a98-7db0-4f5a-871c-0dce721cd460	Annotation	SCdg	SCdg	SCm	Geometry	5513.4	1907.1	26	0	294	0	0	0	NaN	0	1087624.3	8359.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	ff499baa-1cdd-4391-8007-fe3d8e0350ca	Annotation	SCdw	SCdw	SCm	Geometry	5520.3	1981.8	42	0	294	2	2	0	0	0	241086.5	6492.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 2.ome.tif	feed32ab-a00c-4474-8489-7d6c3d3ba0c8	Annotation	IV	IV	MBmot	Geometry	5442.2	3313.8	115	0	323	0	0	0	NaN	0	50476.5	1202.9
