Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	a00839bc-8255-4994-b8f6-6c09f3ac66b3	Annotation	VISpor4	VISpor4	VISpor	Geometry	2784.4	1708.5	312782640	0	312782628	0	0	0	NaN	0	72416.5	2180.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	36d110bb-38ef-4d02-a3ee-6c3d208a8e34	Annotation	VISpor6b	VISpor6b	VISpor	Geometry	1200	1932.4	312782652	0	312782628	0	0	0	NaN	0	712.74	122.47
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	44530f7b-5a9f-4a41-a3dd-03bc521b2e86	Annotation	VISpor6a	VISpor6a	VISpor	Geometry	993.03	2014.2	312782648	0	312782628	0	0	0	NaN	0	69091.6	1868.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	d5a01b3b-9dee-4cde-a68f-02b799957b95	Annotation	VISp	VISp	VIS	Geometry	5247.1	786.05	385	0	669	0	0	0	NaN	0	3691102.6	13015.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	ff547632-c443-469a-8627-825d6f5fc362	Annotation	VISp5	VISp5	VISp	Geometry	5343.5	951.83	778	0	385	0	0	0	NaN	0	854527.2	9346.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	0693f5e3-cf7d-4289-9ac3-52c9430449f6	Annotation	VISp6a	VISp6a	VISp	Geometry	4481.3	1233.2	33	0	385	0	0	0	NaN	0	576153.3	6465.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	ff494060-41df-4686-998b-8b23845552c0	Annotation	VISp2/3	VISp2/3	VISp	Geometry	5386	596.39	821	0	385	0	0	0	NaN	0	1093616.8	11427.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	b4898a31-e89b-4286-9731-bb2e309314c4	Annotation	VISp1	VISp1	VISp	Geometry	5473.3	480.17	593	0	385	0	0	0	NaN	0	605844.4	11858.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	0c2ad0ad-123f-44e7-9512-98501dbae2da	Annotation	VISp4	VISp4	VISp	Geometry	5371.6	774.32	721	0	385	0	0	0	NaN	0	560960.8	10028.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	1f16c575-91e5-4df2-95c8-614217f2e8c0	Annotation	VISl	VISl	VIS	Geometry	4111.7	1307.3	409	0	669	0	0	0	NaN	0	507645	4423.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	9f7100c1-076c-4e6e-a6f2-c64578f958ff	Annotation	VISl4	VISl4	VISl	Geometry	3606.9	1367.5	573	0	409	0	0	0	NaN	0	88556.6	2077
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	55e070ac-a2ad-4a36-9549-7d68fd2a580b	Annotation	VISl6a	VISl6a	VISl	Geometry	1550	1476.2	74	0	409	0	0	0	NaN	0	1893.1	231.73
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	5d7f6394-1236-450e-912a-9a002d67890e	Annotation	VISl5	VISl5	VISl	Geometry	2268.3	1422.1	613	0	409	0	0	0	NaN	0	84141.7	1776.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	a6008fce-2411-4d86-a2a5-42805e4afc5e	Annotation	VISl1	VISl1	VISl	Geometry	5096.7	1210.9	421	0	409	0	0	0	NaN	0	134204.3	2790
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	5ffcec3f-2e57-4cc5-ab11-d80a2ccb5fd2	Annotation	VISl2/3	VISl2/3	VISl	Geometry	4476.2	1295.5	973	0	409	0	0	0	NaN	0	198849.3	2859.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	c35b8357-0788-49b7-966b-4abaf9b00d76	Annotation	VISpl	VISpl	VIS	Geometry	6627.3	1700.5	425	0	669	0	0	0	NaN	0	556679.8	6829.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	6c51c1ed-7d0b-4051-abc3-9784864c36ae	Annotation	VISpl2/3	VISpl2/3	VISpl	Geometry	9704	1600.5	269	0	425	0	0	0	NaN	0	14664.2	575.37
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	c662e709-e156-48e4-8a1d-9aa62c26486c	Annotation	VISpl4	VISpl4	VISpl	Geometry	9592	1644.5	869	0	425	0	0	0	NaN	0	21991.5	700.39
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	1c978f1f-d3eb-4401-8e5d-58b74e6a34ae	Annotation	VISpl6a	VISpl6a	VISpl	Geometry	6304.1	1698.1	377	0	425	0	0	0	NaN	0	282988.9	5497.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	7eaaf338-bf92-40ca-808a-9e2a5ba157cb	Annotation	VISpl5	VISpl5	VISpl	Geometry	7271.1	1717.2	902	0	425	0	0	0	NaN	0	197120.6	2918.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	f6cc2813-9486-41fb-8f41-e56513aa7a05	Annotation	VISpl6b	VISpl6b	VISpl	Geometry	2975.7	1702.5	393	0	425	0	0	0	NaN	0	39914.2	2794.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	7c517cdd-4516-4bc0-a441-2504d584a725	Annotation	RSP	RSP	Isocortex	Geometry	5546.5	795.31	254	0	315	0	0	0	NaN	0	1716568	10690.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	c1e719f0-d5fe-4643-a744-58091fda6bdc	Annotation	RSPd	RSPd	RSP	Geometry	5509.3	885.92	879	0	254	0	0	0	NaN	0	1010631.7	8543.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	c437833b-d61d-4420-83be-1d8cfd6560f8	Annotation	RSPd6a	RSPd6a	RSPd	Geometry	5180.9	1110.6	274	0	879	0	0	0	NaN	0	167349.3	3151.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	7feebeaf-d05a-4368-a51a-513b464179bb	Annotation	RSPd5	RSPd5	RSPd	Geometry	5559	936.5	610	0	879	0	0	0	NaN	0	351081.4	4398.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	91abd649-31cf-4a85-9bf0-7382a5e2aac2	Annotation	RSPd2/3	RSPd2/3	RSPd	Geometry	5589.4	797.62	434	0	879	0	0	0	NaN	0	246667.4	5292.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	28fc8abc-0b6e-4cd2-8409-f03c6be248e0	Annotation	RSPd1	RSPd1	RSPd	Geometry	5581.5	749.13	442	0	879	0	0	0	NaN	0	245533.6	6094.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	109c3532-32ec-41bb-a1ee-eb4db6f7b196	Annotation	RSPagl	RSPagl	RSP	Geometry	5599.8	665.59	894	0	254	0	0	0	NaN	0	705936.3	10482.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	cb3d573a-ccbf-40c0-aab2-2be0015d2691	Annotation	RSPagl5	RSPagl5	RSPagl	Geometry	5873.2	678.15	774	0	894	0	0	0	NaN	0	140513.2	3047.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	4a178b58-3468-499b-bbd4-b4e427d88e61	Annotation	RSPagl6a	RSPagl6a	RSPagl	Geometry	5579	1160.3	906	0	894	0	0	0	NaN	0	228231.2	4806.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	1b0453d1-ddb8-46bf-870d-20f9d9897a57	Annotation	RSPagl1	RSPagl1	RSPagl	Geometry	5542.9	247.38	671	0	894	0	0	0	NaN	0	157771.1	2498.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	aa183f84-61ea-4c28-86b7-07994efabfcd	Annotation	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5462.4	394.16	965	0	894	0	0	0	NaN	0	179420.9	2642.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	f466c02a-e8e2-4f1f-9c3b-62376a44b402	Annotation	HPF	HPF	CTXpl	Geometry	4774.8	3137.1	1089	0	695	0	0	0	NaN	0	12212074.4	22113.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	307a53b7-90c4-42a3-9425-8a0425beddce	Annotation	RHP	RHP	HPF	Geometry	4826.1	3158.9	822	0	1089	0	0	0	NaN	0	11992934.3	23630.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	f6ba0b8c-5dc2-4d50-a11d-9523b4d2cc32	Annotation	POST	POST	RHP	Geometry	2434.2	1718.9	1037	0	822	0	0	0	NaN	0	450423.9	2762.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	9150ac7e-1fef-4d75-8b82-56d3b073e3c7	Annotation	PRE	PRE	RHP	Geometry	2347.6	2207	1084	0	822	0	0	0	NaN	0	205740.4	2064.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	8e50508f-682f-47b8-b79d-e5185221469e	Annotation	PAR	PAR	RHP	Geometry	4752.6	2978.1	843	0	822	0	0	0	NaN	0	1463293.1	9603.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	b2c8182c-6b0e-4ab4-a1c2-37897727b88c	Annotation	ENT	ENT	RHP	Geometry	4822	3404.7	909	0	822	0	0	0	NaN	0	9080571.7	18442.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	163289a6-ec0c-43b0-a403-85df8dc1b27a	Annotation	ENTl	ENTl	ENT	Geometry	4148.8	3308.5	918	0	909	0	0	0	NaN	0	4009443.9	12579.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	2d8e2eb0-dd29-4334-a487-7da165631aef	Annotation	ENTl2	ENTl2	ENTl	Geometry	4382.1	3511.2	20	0	918	0	0	0	NaN	0	961203.5	9428.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	33f63781-088b-45d8-b2b3-237d7fff121b	Annotation	ENTl6a	ENTl6a	ENTl	Geometry	3218.7	2861.2	28	0	918	0	0	0	NaN	0	929432	7434.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	00208822-72c3-4d33-a741-753ba6f55704	Annotation	ENTl3	ENTl3	ENTl	Geometry	4269.9	3423.9	52	0	918	0	0	0	NaN	0	715604.3	8625.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	8ffb400d-573e-4760-8799-43742940443d	Annotation	ENTl1	ENTl1	ENTl	Geometry	4657.4	3657.5	1121	0	918	0	0	0	NaN	0	587228.4	9479.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	70ed5959-f621-47c9-8164-e165906f9fc1	Annotation	ENTl5	ENTl5	ENTl	Geometry	4461.5	3227	139	0	918	0	0	0	NaN	0	815975.6	8366.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	03a5a86d-0c02-4875-b1d4-033e13aa5b06	Annotation	ENTm	ENTm	ENT	Geometry	5354.2	3480.7	926	0	909	0	0	0	NaN	0	5071127.9	14817.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	634b2c45-95da-4594-b566-c09e047ac632	Annotation	ENTm1	ENTm1	ENTm	Geometry	5698.6	4511.3	526	0	926	0	0	0	NaN	0	515383.4	7905.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	adc4b427-90b9-42b2-b77f-8727d55353cd	Annotation	ENTm2	ENTm2	ENTm	Geometry	6028.1	4297.6	543	0	926	0	0	0	NaN	0	635959	8086.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	9ea808a6-9845-45a4-8bfd-b5b61041ed5e	Annotation	ENTm3	ENTm3	ENTm	Geometry	6015.6	3808.3	664	0	926	0	0	0	NaN	0	887443.1	10055.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	042293f9-c7fe-4f82-8d0e-182792a4c957	Annotation	ENTm5	ENTm5	ENTm	Geometry	5311.5	3235.7	727	0	926	0	0	0	NaN	0	1569712.5	11511.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	82464eac-7f6a-4534-91b1-716634efe67c	Annotation	ENTm6	ENTm6	ENTm	Geometry	4584.5	2826.5	743	0	926	0	0	0	NaN	0	1462629.8	9472.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	b895561a-f2df-4216-9f6a-4086311f6af8	Annotation	APr	APr	RHP	Geometry	7010.5	1743.9	484682508	0	822	0	0	0	NaN	0	792904.2	5536.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	98fa3e2e-eab3-4301-9232-d112bf4c9755	Annotation	BS	BS	grey	Geometry	5155.3	3265.8	343	0	8	1190	832	358	30.08	15.26	23456308	59299.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	c3875db2-f17f-427b-8fda-4d032a500a2b	Annotation	HB	HB	BS	Geometry	4911.3	4822.1	1065	0	343	0	0	0	NaN	0	9098015.4	44594.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	b10f9b0d-7de2-47a6-9766-9d9fffc6d1fe	Annotation	P	P	HB	Geometry	4926.1	4761.3	771	0	1065	0	0	0	NaN	0	8542688.8	41087.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	088610d1-06e6-4ab4-a4a9-49876dd96220	Annotation	P-sat	P-sat	P	Geometry	4921.7	4545.5	1117	0	771	0	0	0	NaN	0	3617932	13984.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	b4c6f33b-06d6-494a-8811-98eeab9f3c01	Annotation	PRNr	PRNr	P-sat	Geometry	4891.5	4577.7	146	0	1117	0	0	0	NaN	0	2943674.5	9970.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	e09026d2-8102-4c23-aaa5-193660b7b252	Annotation	CS	CS	P-sat	Geometry	5053.5	4405.4	679	0	1117	0	0	0	NaN	0	674257.5	4014.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	1dc0802e-7024-43f4-9ed1-a1372fc532cf	Annotation	P-sen	P-sen	P	Geometry	4888.3	4789.9	1132	0	771	0	0	0	NaN	0	2036782.8	14643.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	52f04f06-4ee6-440f-aaf2-f442fa3b8451	Annotation	PSV	PSV	P-sen	Geometry	5162.7	4882.5	7	0	1132	0	0	0	NaN	0	481167.3	4047.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	1eefecec-e3ec-4c43-a031-cf4fd571c60f	Annotation	NLL	NLL	P-sen	Geometry	4925.6	3687.7	612	0	1132	0	0	0	NaN	0	737777.7	4934.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	3d2af758-cf1e-4d1f-aea0-fb0c6cc0aa61	Annotation	SOC	SOC	P-sen	Geometry	4693.1	5729.6	398	0	1132	0	0	0	NaN	0	817837.7	5661.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	c0ddd98c-b0ef-4808-af8d-8d06d15a160e	Annotation	SOCm	SOCm	SOC	Geometry	4738.4	5615.5	105	0	398	0	0	0	NaN	0	194579.6	2612.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	a4dd2620-799a-43d1-84a3-6cec41ee83f1	Annotation	SOCl	SOCl	SOC	Geometry	5061.2	5603.5	114	0	398	0	0	0	NaN	0	179667.4	2709
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	d37d2d18-8016-40f8-842b-d76d6fc3d92a	Annotation	POR	POR	SOC	Geometry	4524.2	5830.7	122	0	398	0	0	0	NaN	0	443590.8	4178.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	bd6e0602-20b0-479e-b871-4ab235587795	Annotation	P-mot	P-mot	P	Geometry	5133	5152.5	987	0	771	0	0	0	NaN	0	1040482.6	10490.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	3667a2bd-f52f-422e-99ef-76b88e7aed86	Annotation	SUT	SUT	P-mot	Geometry	6920.8	4245.3	534	0	987	0	0	0	NaN	0	70070.1	1020.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	fdfce48d-8bcf-4b53-8145-bebd17ddd9df	Annotation	TRN	TRN	P-mot	Geometry	4843	5150.6	574	0	987	0	0	0	NaN	0	433681.3	3547.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	e2b2c565-b699-46c1-a11f-7219a944782d	Annotation	PRNc	PRNc	P-mot	Geometry	4884.6	5427.4	1093	0	987	0	0	0	NaN	0	411535.1	4762.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	24af8331-ade5-43b7-a49e-d64ef12f1b6c	Annotation	P5	P5	P-mot	Geometry	6682	4611.6	549009215	0	987	0	0	0	NaN	0	92398.3	1310.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	f06e66f7-1813-41c9-bc9d-0856a6bd5925	Annotation	PC5	PC5	P-mot	Geometry	3900.5	5189.9	549009223	0	987	0	0	0	NaN	0	32798.1	1010.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	246411b0-ea9c-4bb4-a93c-4657e87e3ff3	Annotation	MY	MY	HB	Geometry	4683.4	5758.6	354	0	1065	0	0	0	NaN	0	555468.5	9239.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	220a8f1c-8c24-440a-8fcb-8d1939976f8c	Annotation	MY-sat	MY-sat	MY	Geometry	4814.4	5435.7	379	0	354	0	0	0	NaN	0	7820.3	442.96
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	894483e0-f834-4817-bfec-259a3c585c46	Annotation	RM	RM	MY-sat	Geometry	4814.4	5435.7	206	0	379	0	0	0	NaN	0	7820.3	442.96
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	4322fe57-b6b2-4363-8426-d1deffe17b65	Annotation	MY-sen	MY-sen	MY	Geometry	4685.1	5679.8	386	0	354	0	0	0	NaN	0	232587.1	2879.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	59100af4-e159-47e6-9da1-59cf9ea24586	Annotation	NTB	NTB	MY-sen	Geometry	4685.1	5679.8	642	0	386	0	0	0	NaN	0	232587.1	2879.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	f57a4a70-b8e4-4233-a21e-5c7c112bc834	Annotation	MB	MB	BS	Geometry	5310	2279.7	313	0	343	1190	832	358	30.08	24.93	14358370.5	24747.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	dc5772a3-5d47-47ab-85dd-c4c5697f1916	Annotation	MBmot	MBmot	MB	Geometry	5331.3	2210.8	323	0	313	1190	832	358	30.08	42.29	8465488.8	25659.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	e2604a7f-8238-461a-9081-18694c8b8b78	Annotation	PAG	PAG	MBmot	Geometry	5379.1	2388.9	795	0	323	1183	826	357	30.18	130.59	2733673.7	8858.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	5350d90a-87bc-4c2c-9b0e-a2e1e31fa9ea	Annotation	SCm	SCm	MBmot	Geometry	5377.9	1460.8	294	0	323	5	5	0	0	0	3411356.6	10475.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	fe05dec9-979b-432d-b700-50dcdc558973	Annotation	SCig	SCig	SCm	Geometry	5382.2	1128.6	10	0	294	0	0	0	NaN	0	850548.9	9331.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	f84c1aa7-96dd-4875-99de-4792a77bf926	Annotation	SCiw	SCiw	SCm	Geometry	5371.4	1395.4	17	0	294	0	0	0	NaN	0	1244935.8	8989.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	e09f305d-60fd-46f5-bbce-1cbe23e8cc9a	Annotation	SCdg	SCdg	SCm	Geometry	5378.8	1720.4	26	0	294	0	0	0	NaN	0	1075327.4	8155
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	88fea2ff-0b74-4daf-9a86-65ee0070b55b	Annotation	SCdw	SCdw	SCm	Geometry	5392.4	1812	42	0	294	5	5	0	0	0	240543.2	6321.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	2479c621-d180-4435-9da7-18880777339c	Annotation	CUN	CUN	MBmot	Geometry	6851	3012.3	616	0	323	0	0	0	NaN	0	157314.5	1565.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	efd3bce2-4594-4465-b093-7df4204e6ef7	Annotation	IV	IV	MBmot	Geometry	5025.7	3202.5	115	0	323	0	0	0	NaN	0	1492.9	144.74
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	357dcc7e-44f6-4952-8265-1f2cfb8f503d	Annotation	MRN	MRN	MBmot	Geometry	5078	3057.1	128	0	323	3	2	1	33.33	0.5029	1988454.3	16721.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	356732ee-1f9d-4112-a284-efdf2beef6d8	Annotation	Pa4	Pa4	MBmot	Geometry	5278.9	3292.2	606826663	0	323	0	0	0	NaN	0	45836.5	1117.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	1f00d2f1-bc14-4d24-a9b1-b6d926774bf8	Annotation	AT	AT	MBmot	Geometry	5162.7	3887.8	231	0	323	0	0	0	NaN	0	127358.9	1887.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	d5c3825a-7545-42ae-a68c-447b4dc50432	Annotation	MBsen	MBsen	MB	Geometry	5362	1426.7	339	0	313	0	0	0	NaN	0	2351332.5	16762.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	6cfeef01-e18e-4e53-a709-b5d8eb61fb95	Annotation	IC	IC	MBsen	Geometry	5422.1	2260.6	4	0	339	0	0	0	NaN	0	805916.3	4927.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	b0195d2d-db1f-4aa6-b86f-c4df46500739	Annotation	ICd	ICd	IC	Geometry	7181.5	2274.7	820	0	4	0	0	0	NaN	0	1142.6	146.34
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 3.ome.tif	52bc1e20-6f00-4869-8e8d-1c61470b7d8b	Annotation	ICe	ICe	IC	Geometry	5419.6	2260.6	828	0	4	0	0	0	NaN	0	804773.7	4781.2
