Image	Name	Class	Parent	ROI
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dmPAG	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	dlPAG-l	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Positive	Positive	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	vlPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	lPAG-r	Polygon
JKAY23.5d_2_Scan1_[3819,46070]_component_data_merged_Region 3.ome.tif	Negative	Negative	lPAG-r	Polygon
