Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	5f0e294f-1e87-4dce-b210-55b19df840f8	Annotation	VISpor6b	VISpor6b	VISpor	Geometry	2571.6	2671.3	312782652	0	312782628	0	0	0	NaN	0	38819.4	2599.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	23f061e9-4889-445a-938a-14330b89f126	Annotation	VISpor6a	VISpor6a	VISpor	Geometry	4082.4	2715.5	312782648	0	312782628	0	0	0	NaN	0	349672	4589.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3389286f-ee1d-4d74-8939-f5ca52c70936	Annotation	VISp	VISp	VIS	Geometry	5613	1308.2	385	0	669	0	0	0	NaN	0	3801115.9	12676.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	70539b54-d3bc-42d7-a0a4-84615c36e6f5	Annotation	VISp5	VISp5	VISp	Geometry	5590.9	1412.8	778	0	385	0	0	0	NaN	0	858864	9615.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	52377e49-d92f-4cb8-82f0-cf501fc261a5	Annotation	VISp6a	VISp6a	VISp	Geometry	5748.8	1696	33	0	385	0	0	0	NaN	0	735475.1	7912.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	2777e0e0-f432-4e38-be37-5090ddbe3358	Annotation	VISp6b	VISp6b	VISp	Geometry	5383.3	1980.6	305	0	385	0	0	0	NaN	0	69307.3	3731.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	2bcf5818-6bb9-4399-a34b-cd3ae5049aaf	Annotation	VISp2/3	VISp2/3	VISp	Geometry	5572.4	1087.6	821	0	385	0	0	0	NaN	0	1060164.7	10884.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e8eb4844-bc53-4e86-b09b-cee88ea852e9	Annotation	VISp1	VISp1	VISp	Geometry	5629.4	994.32	593	0	385	0	0	0	NaN	0	527767.3	10873
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	7bad8755-f404-4b1e-a8f5-c1c50595faf7	Annotation	VISp4	VISp4	VISp	Geometry	5557.6	1267.9	721	0	385	0	0	0	NaN	0	549537.4	9935.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	7879bec4-7099-41f3-bf24-2e5463a0d229	Annotation	VISl	VISl	VIS	Geometry	5041.3	1955.4	409	0	669	0	0	0	NaN	0	864283.5	5651
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	ddc83fe3-1c0e-4f3e-bdc7-b30d405c0d9b	Annotation	VISl4	VISl4	VISl	Geometry	5377.3	1946	573	0	409	0	0	0	NaN	0	138521.7	2741.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	dbba6fc4-e3b4-45a5-ad48-9e5894c09682	Annotation	VISl6a	VISl6a	VISl	Geometry	3728.3	2180.2	74	0	409	0	0	0	NaN	0	119816.3	2118.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e4d24910-f039-46cd-952f-e899bff58570	Annotation	VISl5	VISl5	VISl	Geometry	4927.6	2070.1	613	0	409	0	0	0	NaN	0	235984.6	3023.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	005fb0bb-46a0-4b31-bf58-b6f0e3d5ba3e	Annotation	VISl6b	VISl6b	VISl	Geometry	2013.2	2224.1	121	0	409	0	0	0	NaN	0	11550.7	723.53
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	96ea46e1-007b-4705-8426-4620b74a1ea6	Annotation	VISl1	VISl1	VISl	Geometry	5525.5	1727.4	421	0	409	0	0	0	NaN	0	130423.3	2794.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d8d9b62f-df3c-46b2-873c-2c523bdf22db	Annotation	VISl2/3	VISl2/3	VISl	Geometry	5521.4	1841	973	0	409	0	0	0	NaN	0	227987.2	3077.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	73c906db-262d-4208-bbc3-1a3f379d34ce	Annotation	VISpl	VISpl	VIS	Geometry	8920.3	2396.3	425	0	669	0	0	0	NaN	0	85360	1772.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	179adba8-fad6-469c-8baf-4c763e277f38	Annotation	VISpl6a	VISpl6a	VISpl	Geometry	8960	2403.6	377	0	425	0	0	0	NaN	0	49988	1315
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	8dd8ee03-aa07-4fe6-b8df-47cd187f7e19	Annotation	VISpl5	VISpl5	VISpl	Geometry	9519.4	2342.2	902	0	425	0	0	0	NaN	0	17308	580.56
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	77cdfc2d-8312-45e5-9b0d-22661369dc87	Annotation	VISpl6b	VISpl6b	VISpl	Geometry	8237.1	2428.2	393	0	425	0	0	0	NaN	0	18064.1	1161
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	8114cce4-e979-4ba9-8fdc-bdc871b8b5c1	Annotation	RSP	RSP	Isocortex	Geometry	5704.5	1095.7	254	0	315	0	0	0	NaN	0	1531896.8	8846.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	45bb9cac-5d3f-4c8c-ada9-c599274db376	Annotation	RSPd	RSPd	RSP	Geometry	5678.9	1203.6	879	0	254	0	0	0	NaN	0	1037161.6	8052.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9843d20a-5fb7-4bd1-b3cf-7fc4523f4d1b	Annotation	RSPd6a	RSPd6a	RSPd	Geometry	5662.5	1428.5	274	0	879	0	0	0	NaN	0	251804.3	3443.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3796b3d8-d348-440f-b4ad-159934f3e0ea	Annotation	RSPd5	RSPd5	RSPd	Geometry	5677.1	1262.5	610	0	879	0	0	0	NaN	0	313322.7	4863.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	67814f29-8c54-47b0-8d6b-2407ded8adf4	Annotation	RSPd2/3	RSPd2/3	RSPd	Geometry	5716.4	1088.6	434	0	879	0	0	0	NaN	0	193315.7	5364.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	bb02baa0-ca62-4eef-ba8b-211e0e9da054	Annotation	RSPd1	RSPd1	RSPd	Geometry	5669.9	1014	442	0	879	0	0	0	NaN	0	278718.9	6350.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	b3a29144-4350-470c-bbee-5082417a92cc	Annotation	RSPagl	RSPagl	RSP	Geometry	5758	869.53	894	0	254	0	0	0	NaN	0	494735.2	8206.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	b3888d9f-cdd5-4d34-9c12-2b6ee04b4eae	Annotation	RSPagl5	RSPagl5	RSPagl	Geometry	5584.9	941.16	774	0	894	0	0	0	NaN	0	109028.4	2639
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	003e2052-8490-4bde-8e0f-01cf989127af	Annotation	RSPagl6a	RSPagl6a	RSPagl	Geometry	6052.1	1389.8	906	0	894	0	0	0	NaN	0	101202.5	3619.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e24da320-18af-44c8-9974-5ed4f29d3abe	Annotation	RSPagl1	RSPagl1	RSPagl	Geometry	5715.2	568.6	671	0	894	0	0	0	NaN	0	108983.4	2465.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	8f697ba7-2191-45d7-9248-da410591f05b	Annotation	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5722.4	711.89	965	0	894	0	0	0	NaN	0	175520.9	2584.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e2027487-3fd7-491a-baea-ebe799288625	Annotation	HPF	HPF	CTXpl	Geometry	5406.8	3787.9	1089	0	695	0	0	0	NaN	0	12722454	28522.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	5a985577-c5e9-4a2a-a7da-b99e11d7d106	Annotation	RHP	RHP	HPF	Geometry	5335.5	3849.1	822	0	1089	0	0	0	NaN	0	11862468.2	27737
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	6b8295f6-d3df-43de-bbdc-9f6608a54341	Annotation	POST	POST	RHP	Geometry	5532.5	2213	1037	0	822	0	0	0	NaN	0	1154795.9	6406.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	fc83802f-7908-4664-a76a-b41e18971e57	Annotation	PRE	PRE	RHP	Geometry	4376.2	3073.5	1084	0	822	0	0	0	NaN	0	1093888.8	7635.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	01c963ba-f92b-4fe5-829a-fbc830faa4ad	Annotation	PAR	PAR	RHP	Geometry	5826.8	3989.6	843	0	822	0	0	0	NaN	0	1399271.8	8457.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	afbc65e2-80d0-4ad5-87f0-c0929248ab10	Annotation	ENT	ENT	RHP	Geometry	5897.2	4305.3	909	0	822	0	0	0	NaN	0	6949694.9	18825.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	cec4e2cd-4bef-4055-ac0d-d8872a65344c	Annotation	ENTl	ENTl	ENT	Geometry	5328.4	4199	918	0	909	0	0	0	NaN	0	4310248.2	12643
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	7fefa022-4426-4d99-bbc3-9a9ec135806b	Annotation	ENTl2	ENTl2	ENTl	Geometry	5222	4374.9	20	0	918	0	0	0	NaN	0	1013136.2	10309
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9ce0f904-444f-4440-82b1-9d411ab2955a	Annotation	ENTl6a	ENTl6a	ENTl	Geometry	5415.5	3869.1	28	0	918	0	0	0	NaN	0	1076521.9	8248.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f431f82b-eb20-4489-b257-10a4f4528b55	Annotation	ENTl3	ENTl3	ENTl	Geometry	5274.2	4293.8	52	0	918	0	0	0	NaN	0	795151.3	9469.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3b64afad-40ff-415f-8409-a191a20fa020	Annotation	ENTl1	ENTl1	ENTl	Geometry	5427.4	4431.8	1121	0	918	0	0	0	NaN	0	562552.7	10474.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	a88aa7d7-d5bc-4173-90f3-9a659527e921	Annotation	ENTl5	ENTl5	ENTl	Geometry	5330.1	4164.9	139	0	918	0	0	0	NaN	0	862886.1	8673.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	0da07c28-45fb-4f02-bad4-9cd77f310a91	Annotation	ENTm	ENTm	ENT	Geometry	6826.1	4478.9	926	0	909	0	0	0	NaN	0	2639446.7	11340.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	10c39a49-8959-4cf0-aa62-04036aa0fb0a	Annotation	ENTm1	ENTm1	ENTm	Geometry	5362.2	5287.2	526	0	926	0	0	0	NaN	0	261952.4	5781.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	a982a7a7-8976-4e8c-80e7-04fb56534064	Annotation	ENTm2	ENTm2	ENTm	Geometry	5668	5196.6	543	0	926	0	0	0	NaN	0	319397.3	5353.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	59c61c67-52cc-4bbe-82bc-1a1262e95cc4	Annotation	ENTm3	ENTm3	ENTm	Geometry	5972	5032.9	664	0	926	0	0	0	NaN	0	352458.9	5121.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	42d7644d-bf48-49dc-8f4c-2f8a2840e81f	Annotation	ENTm5	ENTm5	ENTm	Geometry	7244.3	4419.7	727	0	926	0	0	0	NaN	0	678135.2	7993.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	745d57cd-47f9-46ea-87b7-09db3ef89480	Annotation	ENTm6	ENTm6	ENTm	Geometry	7576.3	3898.7	743	0	926	0	0	0	NaN	0	1027502.9	7524.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	b5071d33-9010-49b8-8b1b-27429b89b95d	Annotation	APr	APr	RHP	Geometry	5966.9	1787.3	484682508	0	822	0	0	0	NaN	0	170260.5	2756.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	4df28af9-fb9c-4c9b-887a-d5a47d3072df	Annotation	SUB	SUB	RHP	Geometry	1793.8	3595.8	502	0	822	0	0	0	NaN	0	1094556.5	4307.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d648ccd2-3aa5-4426-9a29-0fc848cee33a	Annotation	BS	BS	grey	Geometry	5591.5	3652.9	343	0	8	138	112	26	18.84	1.195	21761183	56343.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f7a02f41-f999-4acd-bc6c-18690449d209	Annotation	HB	HB	BS	Geometry	5458.9	5374.6	1065	0	343	0	0	0	NaN	0	7295475.3	40328
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c393184e-f42c-49a3-b59e-06fb3af9a4b7	Annotation	P	P	HB	Geometry	5459.4	5371.3	771	0	1065	0	0	0	NaN	0	7274627.9	37721.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	4d618df8-759c-46b3-8f92-5698be57bb4a	Annotation	P-sat	P-sat	P	Geometry	5505.1	5044.4	1117	0	771	0	0	0	NaN	0	3406705.1	13064.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	0d7bd7cd-1b91-42ae-a7f8-c4db17a83ab1	Annotation	PRNr	PRNr	P-sat	Geometry	5499.1	5071.2	146	0	1117	0	0	0	NaN	0	2766794.5	9895.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	ca3d6cc2-57ad-46b8-ac71-1b9e65b31062	Annotation	CS	CS	P-sat	Geometry	5531.3	4929	679	0	1117	0	0	0	NaN	0	639910.7	3810
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	a3118527-ba1a-4225-8266-1f6429e369d7	Annotation	P-sen	P-sen	P	Geometry	5360.3	5399	1132	0	771	0	0	0	NaN	0	1449260.5	12134.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	8955ac47-d40a-4b8a-91d7-595c1596e3a1	Annotation	PSV	PSV	P-sen	Geometry	7500.5	5488.6	7	0	1132	0	0	0	NaN	0	64342.2	993.55
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	54bd62b0-d38a-455d-bb43-828ecb0712aa	Annotation	NLL	NLL	P-sen	Geometry	5183.7	4861.1	612	0	1132	0	0	0	NaN	0	793860.9	7149.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	2004dfef-044b-49fa-b444-5513a3b930ee	Annotation	SOC	SOC	P-sen	Geometry	5364.6	6111.8	398	0	1132	0	0	0	NaN	0	591057.3	4008.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	7149ee8c-d15f-4118-84bf-dbb4820d73b2	Annotation	POR	POR	SOC	Geometry	5364.6	6111.8	122	0	398	0	0	0	NaN	0	591057.3	4008.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f7c490b4-71ec-4cd3-8e32-ad324768f03c	Annotation	P-mot	P-mot	P	Geometry	5380.7	5700.1	987	0	771	0	0	0	NaN	0	859985	8420.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9d275a65-067c-4bad-9887-b4fc7ccb3b41	Annotation	TRN	TRN	P-mot	Geometry	5350.9	5696.5	574	0	987	0	0	0	NaN	0	810073.7	6987
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	5d0fd1e8-92e6-4c80-a399-d6889a30b360	Annotation	PC5	PC5	P-mot	Geometry	5865.3	5758.4	549009223	0	987	0	0	0	NaN	0	49911.3	1433.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d651b9bf-9969-4987-bfa7-7e2f34daf639	Annotation	MY	MY	HB	Geometry	5277.9	6500.4	354	0	1065	0	0	0	NaN	0	20847.3	3198.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e27f2b13-4fda-4323-9ef5-af7ade78fce6	Annotation	MB	MB	BS	Geometry	5658.4	2784.6	313	0	343	138	112	26	18.84	1.797	14465865.5	24118
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	72353ed9-1f28-4486-bd80-3c9b1ecb10a8	Annotation	MBmot	MBmot	MB	Geometry	5671.9	2675.1	323	0	313	138	112	26	18.84	2.926	8886867.6	24994.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	0a23f7fd-a52a-4cc2-be60-94deeef6fcc2	Annotation	PAG	PAG	MBmot	Geometry	5778.5	2805.5	795	0	323	138	112	26	18.84	10.33	2516402.1	7890.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	5abd9b12-2f64-4200-868f-36a42d037d66	Annotation	SCm	SCm	MBmot	Geometry	5660.6	1969.3	294	0	323	0	0	0	NaN	0	3765427.9	11085.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	13e2d03b-82b0-42ef-9c9c-399f28947a4b	Annotation	SCig	SCig	SCm	Geometry	5607	1636.7	10	0	294	0	0	0	NaN	0	1011843.8	10139.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c4b43d8a-c589-48b9-8d0d-fd2b0d9f929f	Annotation	SCiw	SCiw	SCm	Geometry	5659.1	1940.4	17	0	294	0	0	0	NaN	0	1402439.3	9739.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	567bd380-788e-4237-8b71-ab7dbcd5c318	Annotation	SCdg	SCdg	SCm	Geometry	5691.9	2240.6	26	0	294	0	0	0	NaN	0	1110243.6	8502.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	92eb61d6-57d1-4486-9f95-9718e554759e	Annotation	SCdw	SCdw	SCm	Geometry	5751.2	2285.3	42	0	294	0	0	0	NaN	0	240904.3	6526.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	18587514-d121-4532-8496-32cf90f19a5c	Annotation	MRN	MRN	MBmot	Geometry	5581.4	3525.1	128	0	323	0	0	0	NaN	0	2448731.8	14132.5
