Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	8f16318b-f4f0-4a7b-846f-43ab6bbb8f1f	1009	1009	997	Geometry	6252.4	3780	1009	997	0	0	0	0	NaN	0	3816311.7	51194.6
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	b6417416-220e-4162-895d-af209b44919b	165	165	348	Geometry	6116.1	3741.7	165	348	0	0	0	0	NaN	0	74537.4	1223.9
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	7854c025-3cfd-4e34-b9db-f3269124fdc9	991	991	1009	Geometry	5879.7	2071.8	991	1009	0	0	0	0	NaN	0	669610.4	16631.3
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	37cb64ba-b1b0-4ed1-ad5e-09de7cb05b5f	574	574	987	Geometry	6194.6	5384.1	574	987	0	0	0	0	NaN	0	1138097.2	9535.4
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	0abcfa99-62cb-461a-8e23-6cd43b975043	139	139	918	Geometry	6385.5	3556	139	918	0	0	0	0	NaN	0	726971	8917.2
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	1f4e1019-4099-47f3-a3f4-4a1fd2fda2c4	836	836	895	Geometry	6097.1	2397.9	836	895	0	0	0	0	NaN	0	65828.2	1719.7
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	4b9ccf7f-93a4-46a7-96a1-872f7791d44c	484682508	484682508	822	Geometry	5460.7	1370.2	484682508	822	0	0	0	0	NaN	0	72962.2	2047.7
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	0011887a-bb07-45cc-b849-72b8b4a72c81	768	768	991	Geometry	5869.7	2000.2	768	991	0	0	0	0	NaN	0	642816.7	15373.7
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	7c6206f7-624f-4088-9a54-8f305d07c02a	567	567	8	Geometry	6004.8	2408	567	8	0	0	0	0	NaN	0	18661196.6	46380
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	e1f66264-3e67-46fc-9bc8-6114a64f9f32	121	121	409	Geometry	5775.6	1648.2	121	409	0	0	0	0	NaN	0	25597.5	1723.5
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	fedf95e3-af96-4525-9721-07ce9a96102b	vlPAG-l		Image	Polygon	5611.6	3126.8	NaN	NaN	NaN	525	378	147	28	462.69	317710.7	2259.9
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	4df2c604-5a1b-4c9e-a959-72f7c2a5ab32	895	895	315	Geometry	6088.8	2366.7	895	315	0	0	0	0	NaN	0	210959.6	3681.2
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	99a5ce10-2460-4c68-86bf-d67539075e22	434	434	879	Geometry	5424.7	786.4	434	879	0	0	0	0	NaN	0	212165.1	5264.9
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	aa3da5d9-c327-4fca-8a29-bb3acccad4bb	312782574	312782574	669	Geometry	5786.3	1478.8	312782574	669	0	0	0	0	NaN	0	358107.9	4004
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	e53507b7-6e6f-4621-acf1-9b5d88d2dbdd	484682512	484682512	1009	Geometry	5544.5	1283.8	484682512	1009	0	0	0	0	NaN	0	66143.5	2681.5
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	5e2ba256-9dee-4598-9a92-b0c3d13a6b8f	28	28	918	Geometry	6335.8	3421.6	28	918	0	0	0	0	NaN	0	862601.5	8604.7
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	451a17d3-3c01-4f6d-9bac-ba661947bd70	987	987	771	Geometry	6180.6	5471.4	987	771	0	0	0	0	NaN	0	1396941.6	10541.3
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	dbb5dfe4-2dae-4ef7-a8ab-a8b295ab5fb3	784	784	983	Geometry	6206.3	5705.5	784	983	0	0	0	0	NaN	0	87852.3	1642.6
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	c0037467-7df1-4865-99f6-7baa59fd2bc9	427	427	895	Geometry	6081.8	2342.6	427	895	0	0	0	0	NaN	0	115130.7	2038.6
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	315b297a-8b30-41ad-8d35-f2e0ddd94781	965	965	894	Geometry	5389.7	453.21	965	894	0	0	0	0	NaN	0	143018	2391.8
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	9449afe0-473d-47c8-8e3d-1d8857f58281	669	669	315	Geometry	5634.2	1198.3	669	315	0	0	0	0	NaN	0	5566225.8	17455.6
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	aa031d95-5680-4015-9900-477e6a89c5be	312782590	312782590	312782574	Geometry	5808.2	1580.3	312782590	312782574	0	0	0	0	NaN	0	134407.9	2020.3
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	7612cf32-9bb0-4968-8948-3f2b8ef9aeaa	821	821	385	Geometry	5438.8	668.75	821	385	0	0	0	0	NaN	0	863184.4	9140.6
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	1153b600-1db1-4509-b9be-2f40a940cde9	279	279	894	Geometry	5467.6	1171.2	279	894	0	0	0	0	NaN	0	1973	337.31
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	c4a8449f-990f-4313-bb74-82e96022ac20	888	888	922	Geometry	6137.9	2547.1	888	922	0	0	0	0	NaN	0	89665.1	1857
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	a0b9af94-c78b-45fb-a536-10c4947c911f	312782636	312782636	312782628	Geometry	5892.2	1729.2	312782636	312782628	0	0	0	0	NaN	0	221347	4471
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	bf4f46a4-8499-45fe-be20-9ef19c573c6b	879	879	254	Geometry	5418.7	876.98	879	254	0	0	0	0	NaN	0	957593.2	7337.7
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	e3f71c8b-e0cd-428b-85aa-8e9842dfd05e	916	916	848	Geometry	5578.1	1791.3	916	848	0	0	0	0	NaN	0	17310.7	1810.6
JKAY11.2g_TRAP_retr_RNAScope_A2_Scan1_[5256,38764]_component_data_merged_Region 2.ome.tif	d454396b-2ee6-419f-b790-d19a7c063e68	26	26	294	Geometry	5740.2	2136.7	26	294	0	0	0	0	NaN	0	804656	6929.5
