Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5ceac329-0ca8-45d5-bf70-f575135d88f5	PERI1	PERI1	PERI	Geometry	8228	3218.9	540	0	922	0	0	0	NaN	0	41459.9	1083.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4124fc7c-f261-4f4f-bebc-b0b9d440d8d8	PERI2/3	PERI2/3	PERI	Geometry	8136.8	3162.9	888	0	922	0	0	0	NaN	0	9820.1	554.91
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6d060268-48a6-40e3-93b5-a6c62cc280d9	VIS	VIS	Isocortex	Geometry	5470	1273.8	669	0	315	0	0	0	NaN	0	3435810.2	15256.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	122dad15-7611-4e23-8df8-b1e12be01a67	VISpor	VISpor	VIS	Geometry	7001.8	2186.1	312782628	0	669	0	0	0	NaN	0	1061193	6225.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	90dc7771-f2ae-4d7c-807c-41e17e4716bd	VISpor2/3	VISpor2/3	VISpor	Geometry	7075.8	2220.1	312782636	0	312782628	0	0	0	NaN	0	414951.9	5331.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7101ccdf-c7f6-4ad9-a1f5-e8a18185cf88	VISpor1	VISpor1	VISpor	Geometry	5865	1954.5	312782632	0	312782628	0	0	0	NaN	0	256226	5436.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	24af879a-4715-4d9d-b69a-904dfcf8f57e	VISpor5	VISpor5	VISpor	Geometry	7690.3	2327.6	312782644	0	312782628	0	0	0	NaN	0	329160.9	3146.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5263c013-d2d1-4d06-b75e-117fb83260e6	VISpor4	VISpor4	VISpor	Geometry	7627.8	1766.4	312782640	0	312782628	0	0	0	NaN	0	20518.3	896.21
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7f52ddbc-45b1-4ffb-b360-bae0c1ad4963	VISpor6a	VISpor6a	VISpor	Geometry	7527.1	2368.3	312782648	0	312782628	0	0	0	NaN	0	40335.8	1740.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	1ff00720-4753-4aa5-a96d-300d56174692	VISp	VISp	VIS	Geometry	5207.5	589.22	385	0	669	0	0	0	NaN	0	1301550.2	7419.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	612dd47a-e9f6-44b1-aa24-f4ba57ec8bfc	VISp5	VISp5	VISp	Geometry	6804.1	932.21	778	0	385	0	0	0	NaN	0	203634.3	2656.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5133756f-5d00-4d39-864a-61d048f59886	VISp6a	VISp6a	VISp	Geometry	6792.3	1104.2	33	0	385	0	0	0	NaN	0	33860.9	994.27
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	72815763-74de-40a7-ba18-777531491b31	VISp2/3	VISp2/3	VISp	Geometry	4737.4	562.17	821	0	385	0	0	0	NaN	0	471670	5641.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d202421a-7aeb-4e40-ac2f-24e38a1a01cc	VISp1	VISp1	VISp	Geometry	4348.3	365.06	593	0	385	0	0	0	NaN	0	450322.3	7030.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7c6ee2e9-ffd0-4613-9ef8-9314c29bd344	VISp4	VISp4	VISp	Geometry	6825.3	775.24	721	0	385	0	0	0	NaN	0	142063	2882.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4c612c7b-dd96-4d88-9c1b-0e7b40f684a0	VISl	VISl	VIS	Geometry	7494.2	1235.3	409	0	669	0	0	0	NaN	0	119021	1527.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	c54c8932-8257-40bc-99fa-04d8b37b3e21	VISl4	VISl4	VISl	Geometry	7328.4	1288.3	573	0	409	0	0	0	NaN	0	12471.7	591.27
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9ac454b8-71b4-4f21-be95-422ce4b2274a	VISl1	VISl1	VISl	Geometry	7576.5	1203	421	0	409	0	0	0	NaN	0	51108.1	1184.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	26db34b9-e963-4849-ac42-ee65cccd3b9d	VISl2/3	VISl2/3	VISl	Geometry	7454.8	1252.6	973	0	409	0	0	0	NaN	0	55441.1	1094.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0d25f4e4-d316-44bd-90c7-ee026e3399b6	VISpl	VISpl	VIS	Geometry	3871.6	1197.7	425	0	669	0	0	0	NaN	0	954046.2	7170.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9cfce0cf-3c55-4763-90cb-7468588d007c	VISpl2/3	VISpl2/3	VISpl	Geometry	1980.1	987.75	269	0	425	0	0	0	NaN	0	374419	4624.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	613fb90d-6d39-4e0f-8fab-1d63434dea42	VISpl4	VISpl4	VISpl	Geometry	7332.8	1462.6	869	0	425	0	0	0	NaN	0	27029	1125.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	43078552-6ded-4716-a172-27932133ba73	VISpl6a	VISpl6a	VISpl	Geometry	6959.2	1485.7	377	0	425	0	0	0	NaN	0	196619	2905
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	ce5984b3-4cf8-4b30-8e1e-5c253a96d5d8	VISpl5	VISpl5	VISpl	Geometry	4704.9	1357.4	902	0	425	0	0	0	NaN	0	263682.9	3935.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9048ed79-9b95-4654-ab78-7f4ecbbd2c00	VISpl6b	VISpl6b	VISpl	Geometry	7138.9	1777	393	0	425	0	0	0	NaN	0	5614.3	655.89
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4ad556d0-22be-4737-b06d-8d46d6c4bb1e	VISpl1	VISpl1	VISpl	Geometry	1213.1	845.5	750	0	425	0	0	0	NaN	0	86682.1	1585.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5819710f-95a9-4238-99b6-21a11d0df907	RSP	RSP	Isocortex	Geometry	4469.5	708.64	254	0	315	0	0	0	NaN	0	732209.1	7053.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d066bec2-72a5-4bb7-a6e8-5449bce5aad6	RSPd	RSPd	RSP	Geometry	4852.8	891.59	879	0	254	0	0	0	NaN	0	294979.1	4712.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	31a121af-d335-4557-9b92-d20eb8ffcc8d	RSPd6a	RSPd6a	RSPd	Geometry	6556.5	1180.5	274	0	879	0	0	0	NaN	0	12113.7	766.37
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	80c08dd9-bb16-4202-911d-584af3764e53	RSPd5	RSPd5	RSPd	Geometry	6363.7	934.41	610	0	879	0	0	0	NaN	0	65510.7	1288.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	11d97ea2-5487-4c58-910a-a2a08cb78557	RSPd2/3	RSPd2/3	RSPd	Geometry	5388.1	857.05	434	0	879	0	0	0	NaN	0	63387.8	2355
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0844e743-7b96-409f-b3a7-940074421f98	RSPd1	RSPd1	RSPd	Geometry	3855.7	864.99	442	0	879	0	0	0	NaN	0	153967	3628.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	55df9bb2-b0f7-4b9f-b16a-8a93be9054b5	RSPagl	RSPagl	RSP	Geometry	4210.9	585.2	894	0	254	0	0	0	NaN	0	437230	5384.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	2e84e2de-3e90-473e-bbf5-24e758ca8349	RSPagl5	RSPagl5	RSPagl	Geometry	6419.9	774.31	774	0	894	0	0	0	NaN	0	78243.2	1405.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8380fc76-d03f-4921-bd07-c14a492cbb9f	RSPagl6a	RSPagl6a	RSPagl	Geometry	6635.4	1044.7	906	0	894	0	0	0	NaN	0	23400	801.46
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	85a1417a-d30c-4e41-a429-c41d686f8fcb	RSPagl1	RSPagl1	RSPagl	Geometry	3523.5	437.05	671	0	894	0	0	0	NaN	0	173750.6	3126
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	fac10447-9eea-4393-974f-af423f25ee96	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	3530.4	586.39	965	0	894	0	0	0	NaN	0	161836.3	2605
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a1b920dd-0dcb-47a8-bd90-8418330c2424	HPF	HPF	CTXpl	Geometry	4753.9	3535.2	1089	0	695	0	0	0	NaN	0	11991249.6	27197
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8959dad8-494c-4ae4-b9e1-c223706c4989	RHP	RHP	HPF	Geometry	4695.8	3544.3	822	0	1089	0	0	0	NaN	0	11729668.5	29761.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6801715c-38f9-4a0a-8336-ad09442c9a3d	PRE	PRE	RHP	Geometry	6620.6	4123.2	1084	0	822	0	0	0	NaN	0	237486.2	3591.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6b43d2c4-8f1b-4710-8326-b38990496d5c	PAR	PAR	RHP	Geometry	4927	2837.9	843	0	822	0	0	0	NaN	0	1478611.2	13690.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	97db6183-a8d3-4cc6-8b5c-3a616bef9d50	HATA	HATA	RHP	Geometry	6748.6	5169.7	589508447	0	822	0	0	0	NaN	0	72459.3	1659
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	42b9cd15-2c0e-48e9-8dd9-7666f1907c35	ENT	ENT	RHP	Geometry	4273.4	3677.6	909	0	822	0	0	0	NaN	0	8564701.9	25217.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	99a51594-db6d-47ac-b216-4841cabf9a45	ENTl	ENTl	ENT	Geometry	5810.3	4041.3	918	0	909	0	0	0	NaN	0	3515864.8	15238.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	1e7f4d2b-2b1f-412c-98da-948cbe533d2b	ENTl2	ENTl2	ENTl	Geometry	4810.9	4060.8	20	0	918	0	0	0	NaN	0	960137.6	11528.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e16ab979-2dbb-40e9-b58e-0193e95e080d	ENTl6a	ENTl6a	ENTl	Geometry	7512.5	3791.2	28	0	918	0	0	0	NaN	0	794817.7	7149
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a393dec1-2ab6-426c-94f2-405c1b23fb96	ENTl3	ENTl3	ENTl	Geometry	5624.5	4119.5	52	0	918	0	0	0	NaN	0	623855.6	10021.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d7921348-a90b-4523-8b51-9350c81266c2	ENTl1	ENTl1	ENTl	Geometry	4141.6	4075	1121	0	918	0	0	0	NaN	0	627029.4	12081.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	03172a1d-a497-401a-bd7f-ff636eb3ee4d	ENTl5	ENTl5	ENTl	Geometry	7318.6	4257.4	139	0	918	0	0	0	NaN	0	510024.9	7886.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	47d7e181-e332-4863-8318-b9eaf2dc3e77	ENTm	ENTm	ENT	Geometry	3203.1	3424.3	926	0	909	0	0	0	NaN	0	5048837	18748.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a846bd01-a3a1-49af-b9fd-8d2efc535e56	ENTm1	ENTm1	ENTm	Geometry	3791.5	4667.3	526	0	926	0	0	0	NaN	0	608476.9	14159.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	053947e0-5490-4588-aac6-78ab03d4aeec	ENTm2	ENTm2	ENTm	Geometry	2475	3417.1	543	0	926	0	0	0	NaN	0	1208305.8	17055.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	fb88d598-4722-4db1-86de-13a793abdbb8	ENTm3	ENTm3	ENTm	Geometry	2045.5	3290.3	664	0	926	0	0	0	NaN	0	1252664.5	14828.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	66b9c3c6-163e-4d18-8dc2-a2e21dee8469	ENTm5	ENTm5	ENTm	Geometry	2971.6	3181.2	727	0	926	0	0	0	NaN	0	1387576.3	11630.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7a98da30-9fea-4ff5-ba56-9a7f28a43cba	ENTm6	ENTm6	ENTm	Geometry	7079.9	3014.3	743	0	926	0	0	0	NaN	0	591606.5	5756.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5fd0f8e6-b399-455d-b9d6-92aeec289771	APr	APr	RHP	Geometry	5933.9	1610.4	484682508	0	822	0	0	0	NaN	0	523643	4264
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e3f7f72d-c2e2-4215-a86c-14d449c81186	SUB	SUB	RHP	Geometry	7066.8	4319.4	502	0	822	0	0	0	NaN	0	852766.9	4492.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7f9a356f-929f-4718-85c1-c725f92b5a33	BS	BS	grey	Geometry	4339.2	3221.1	343	0	8	2157	1392	765	35.47	42.21	18123417.8	50947.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	864c95f3-e00c-42c2-aeaf-7bd497afacdb	HB	HB	BS	Geometry	4277.8	5004.1	1065	0	343	0	0	0	NaN	0	6940020.4	32197.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	3e6ec7a8-fbdd-4d2a-a16c-60c6dee21e57	P	P	HB	Geometry	4277.8	5004.1	771	0	1065	0	0	0	NaN	0	6940020.4	32197.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8988c192-bc97-4393-8308-30c1fb9565cd	P-sat	P-sat	P	Geometry	4274.3	4526.5	1117	0	771	0	0	0	NaN	0	2857677.1	12441.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	66eef9ad-3b8b-4734-8536-c9f3000eeff4	PRNr	PRNr	P-sat	Geometry	4263.4	4556.4	146	0	1117	0	0	0	NaN	0	2248030	8958.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5d8a1465-26f1-4580-8bbc-b4599cf62c6e	CS	CS	P-sat	Geometry	4314.7	4416.1	679	0	1117	0	0	0	NaN	0	609649.2	4141.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	52319784-76e4-41f0-a966-29cf97ecac81	P-sen	P-sen	P	Geometry	4213	4602.4	1132	0	771	0	0	0	NaN	0	1275723.2	10615.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	cb27e666-2ab5-41a1-8058-e03d3838cf41	NLL	NLL	P-sen	Geometry	4213	4602.4	612	0	1132	0	0	0	NaN	0	1275723.2	10615.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6a882c79-8667-474b-bd8a-db40541412eb	P-mot	P-mot	P	Geometry	4395.2	5727	987	0	771	0	0	0	NaN	0	1662751.4	10963.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7ce21c01-8c36-44e0-a278-d1c8975806f2	TRN	TRN	P-mot	Geometry	4348.5	5464	574	0	987	0	0	0	NaN	0	961646	9233.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9e31d469-c334-4c41-8a25-4f562e83df23	PG	PG	P-mot	Geometry	4459.3	6087.7	931	0	987	0	0	0	NaN	0	701105.3	5222.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4cfdd7eb-6a48-4c41-8c31-1c923b154c6f	MB	MB	BS	Geometry	4377.2	2114.7	313	0	343	2157	1392	765	35.47	68.4	11183466.2	25828.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f0116253-8e95-471f-8c7d-15978fc3d292	MBmot	MBmot	MB	Geometry	4391.8	2040.1	323	0	313	2150	1388	762	35.44	141.69	5377990	22011.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5767d590-0157-42f2-aa0f-b9c5f932a8fd	PAG	PAG	MBmot	Geometry	4302.3	2083	795	0	323	2146	1385	761	35.46	375.26	2027917.2	7942
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e17365bb-da17-4409-996e-467d4e5007c3	SCm	SCm	MBmot	Geometry	4430.6	1120.8	294	0	323	1	1	0	0	0	1687931.4	7013.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	99e6502f-e369-452e-8769-4d2fa872e1c6	SCig	SCig	SCm	Geometry	4523	752.51	10	0	294	0	0	0	NaN	0	222380.3	4157.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	2e5c9b3f-3aec-4962-a121-2d9112a2e141	SCiw	SCiw	SCm	Geometry	4443.2	968.78	17	0	294	0	0	0	NaN	0	624760.2	5414.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4d4b53f3-8ad8-4509-a0d2-861691d4dae5	SCdg	SCdg	SCm	Geometry	4425.8	1298.4	26	0	294	0	0	0	NaN	0	643130.1	5692.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	85ac379d-56d1-4ca3-a176-15b1d1d36aca	SCdw	SCdw	SCm	Geometry	4302.7	1440.1	42	0	294	2	2	0	0	0	197661.4	4637.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d779c0e2-f2da-4828-a4b4-2f35360842c2	CUN	CUN	MBmot	Geometry	3211.5	2505.3	616	0	323	0	0	0	NaN	0	292887.7	2119.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	5a05180c-7e0f-4343-9655-d5e0e7ea8e3b	IV	IV	MBmot	Geometry	4485.3	2919.2	115	0	323	0	0	0	NaN	0	2620.3	252.98
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	ae484c44-892d-4347-a439-596f73fc676e	MRN	MRN	MBmot	Geometry	4790.2	2927.3	128	0	323	3	2	1	33.33	0.8337	1199456.6	11231.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d9344fa6-f87f-4c8a-8e62-f047aae71df9	Pa4	Pa4	MBmot	Geometry	4293.2	2997.4	606826663	0	323	0	0	0	NaN	0	36063.9	979.32
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f3fb746c-e421-44c3-81ea-9054fd45f00e	AT	AT	MBmot	Geometry	4294.2	3776.4	231	0	323	0	0	0	NaN	0	131364.9	2082.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	92fe530a-e083-4ca7-a03f-42e912fa94b9	MBsen	MBsen	MB	Geometry	4196.5	1369.9	339	0	313	0	0	0	NaN	0	2446599.3	15506.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	71a7aea1-8c0e-488c-9c05-4548dab2b87a	IC	IC	MBsen	Geometry	4001.9	1473.9	4	0	339	0	0	0	NaN	0	1859639.3	8913.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	b775b3fa-0540-484e-961f-ecaefa051782	ICc	ICc	IC	Geometry	2947.3	1857.7	811	0	4	0	0	0	NaN	0	95996.6	1524.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	cd2b8ae6-18b7-4d4a-ba64-f782291416d9	ICd	ICd	IC	Geometry	3567.5	1169.1	820	0	4	0	0	0	NaN	0	527865.6	5628.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	033317b5-ab57-4b0a-811a-1098a0b03534	ICe	ICe	IC	Geometry	4269.3	1574.3	828	0	4	0	0	0	NaN	0	1235777.1	8109.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	774d1442-a644-4919-865b-902e976da96c	SAG	SAG	MBsen	Geometry	5904.2	2985.4	271	0	339	0	0	0	NaN	0	86947.1	1102.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	20da84d7-83a3-4031-b1e7-11767c3fbc79	SCs	SCs	MBsen	Geometry	4532.3	555.31	302	0	339	0	0	0	NaN	0	470735.2	4699
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	483c37d9-2cb8-4169-8d71-a936b6467128	SCzo	SCzo	SCs	Geometry	4473.2	471.38	834	0	302	0	0	0	NaN	0	138312.1	4576.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	ba2f6cd1-d573-4d10-a3a0-cc9520f880c9	SCsg	SCsg	SCs	Geometry	4588.4	557.96	842	0	302	0	0	0	NaN	0	222966.2	3503.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7699c2ab-32b3-4725-91a2-0003a7e32fcc	SCop	SCop	SCs	Geometry	4492.6	655.98	851	0	302	0	0	0	NaN	0	109457	4114.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	32fc3e29-f368-4eb1-8ebe-00874b8a42e1	PBG	PBG	MBsen	Geometry	6090.7	3062	874	0	339	0	0	0	NaN	0	29279.2	791.99
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	03c8e2b0-36dd-4b7c-8741-66527b332565	MBsta	MBsta	MB	Geometry	4362.4	3330	348	0	313	5	3	2	40	1.383	1446476.7	8398.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	c530065d-47b1-4417-98d1-47556b6bf508	PPN	PPN	MBsta	Geometry	4374.1	3422.1	1052	0	348	0	0	0	NaN	0	1260306.1	6360.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8151872a-63c9-4d52-b8ec-75baae890935	RAmb	RAmb	MBsta	Geometry	4283.9	2706.9	165	0	348	5	3	2	40	10.74	186170.4	2037.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	189bfb23-a687-4f1b-aaa6-c4709b14857c	DR	DR	RAmb	Geometry	4283.9	2706.9	872	0	165	5	3	2	40	10.74	186170.4	2037.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d16c879b-1634-458a-b90a-bc61c3df5ea9	VS	VS	root	Geometry	4313.9	2026.7	73	0	997	0	0	0	NaN	0	104159.6	1240
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f5ce05f2-9130-4423-a6ac-0d38d6d9f18c	AQ	AQ	VS	Geometry	4313.9	2026.7	140	0	73	0	0	0	NaN	0	104159.6	1240
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	61a4c676-0006-4a04-b73a-5274b818cd1c	fiber tracts	fiber tracts	root	Geometry	4226.6	4570.5	1009	0	997	0	0	0	NaN	0	3615593.3	55534
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	12a9590f-1428-404c-b802-c46c5aa8685d	cbf	cbf	fiber tracts	Geometry	4195.5	4790.8	960	0	1009	0	0	0	NaN	0	1181740.5	16052.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	2f3d920f-e96d-40fc-9978-6357464c16f0	cbp	cbp	cbf	Geometry	4195.5	4790.8	752	0	960	0	0	0	NaN	0	1181740.5	16052.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0ec5890f-491c-4bf1-a753-82693b22bcb9	scp	scp	cbp	Geometry	4135.6	3494.4	326	0	752	0	0	0	NaN	0	280820.4	5106.7
