Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	7b38cca1-5737-404c-9406-9a52875edfa6	CA1	CA1	CA	Geometry	8468.1	4359.6	382	0	375	0	0	0	NaN	0	2500183	8651.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	5f93755d-0382-46c4-bed9-bb91e6e0830d	CA3	CA3	CA	Geometry	7672.2	4578.1	463	0	375	0	0	0	NaN	0	606699.3	4393.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	44cc6eeb-e10d-47ad-abce-a8a35d8e407d	RHP	RHP	HPF	Geometry	3706.7	3761.3	822	0	1089	0	0	0	NaN	0	7765424.5	29715.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	21d058d6-d8d8-479c-ba96-ef8f682cb73b	ProS	ProS	RHP	Geometry	2536.4	4129.1	484682470	0	822	0	0	0	NaN	0	2044133.7	8702.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	d05754fb-183f-49bf-b648-e59b1b7841c0	POST	POST	RHP	Geometry	5329.1	1919.4	1037	0	822	0	0	0	NaN	0	988982.6	6142.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	a7747d38-fa29-4be5-b9b5-c0fa874daee5	PRE	PRE	RHP	Geometry	3276.3	2668.9	1084	0	822	0	0	0	NaN	0	577897.9	5078.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	2918a97a-13a7-497d-808b-0f7bd3f5c807	HATA	HATA	RHP	Geometry	3917.5	5706.3	589508447	0	822	0	0	0	NaN	0	342849.1	3486.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	0b8cf48d-a807-4c68-b103-88dd168c611d	ENT	ENT	RHP	Geometry	4091.3	4610.2	909	0	822	0	0	0	NaN	0	2755361.6	10446.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	5b6d2536-82ab-4855-bd54-67f40a5263eb	ENTl	ENTl	ENT	Geometry	4091.3	4610.2	918	0	909	0	0	0	NaN	0	2755361.6	10446.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	f39d6b1f-c2c8-44d4-8d29-d99f640eb3a5	ENTl2	ENTl2	ENTl	Geometry	3785.7	4627.8	20	0	918	0	0	0	NaN	0	692722.6	7700.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	48aea73b-31f8-4e63-8f91-11ab08aa6367	ENTl6a	ENTl6a	ENTl	Geometry	3928.4	4474.3	28	0	918	0	0	0	NaN	0	426690.9	7477.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	3dfeb6e8-aaff-4eca-b6db-9b3c20041c61	ENTl3	ENTl3	ENTl	Geometry	4322.3	4646.4	52	0	918	0	0	0	NaN	0	591298.9	7661.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	78e23074-dec0-413b-9c61-f241ebd1c102	ENTl1	ENTl1	ENTl	Geometry	3969.3	4610.8	1121	0	918	0	0	0	NaN	0	378641.3	7382.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	4132fce2-b605-41c5-b47f-921267c89073	ENTl5	ENTl5	ENTl	Geometry	4377.7	4646.7	139	0	918	0	0	0	NaN	0	666007.8	7685.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	4115c045-f946-414f-acfc-a0008336d5f4	APr	APr	RHP	Geometry	4144.8	1435.5	484682508	0	822	0	0	0	NaN	0	45627.4	1748.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	330aeb09-4ea0-401c-b520-650d44550b1c	SUB	SUB	RHP	Geometry	3592.4	2574.7	502	0	822	0	0	0	NaN	0	1010572.1	6032.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	c9b86b0c-6f9f-4dcf-ab21-4511dff3125e	OLF	OLF	CTXpl	Geometry	5627.3	6092.3	698	0	695	0	0	0	NaN	0	2723376.6	10643.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	be4220c9-d818-43be-8e80-f67633c58827	TR	TR	OLF	Geometry	5578.6	5919.3	566	0	698	0	0	0	NaN	0	1745164.6	7560.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	a957719d-8cc0-497d-a520-adc917e211c3	COA	COA	OLF	Geometry	5704.8	6409.5	631	0	698	0	0	0	NaN	0	969130.5	5221.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	bb7faea2-356e-40a4-b7e8-6205affebc0b	COAp	COAp	COA	Geometry	5704.8	6409.5	647	0	631	0	0	0	NaN	0	969130.5	5221.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	bf5cb94d-5876-482c-9476-1d2ed0251b1b	COApl	COApl	COAp	Geometry	6716.1	6420.2	655	0	647	0	0	0	NaN	0	337395.9	3809.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	c398e57a-6edf-4a94-a256-e8a8cffd63e6	COApm	COApm	COAp	Geometry	5164.7	6403.7	663	0	647	0	0	0	NaN	0	631734.6	4280.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	72385ed7-2bc2-435b-b9e2-8edf6b28a706	Isocortex	Isocortex	CTXpl	Geometry	5748.4	1830.7	315	0	695	0	0	0	NaN	0	8555268.7	24715.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	29e4820e-ff62-46eb-bf41-171bf81525a3	TEa	TEa	Isocortex	Geometry	8628.3	2918.1	541	0	315	0	0	0	NaN	0	1442908	7572.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	e32befd1-e450-4353-b5cb-6431bd1c86e8	TEa1	TEa1	TEa	Geometry	7558.3	2772.1	97	0	541	0	0	0	NaN	0	275731.8	5971.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	1141e4eb-3fa4-41b1-865a-acf3e3f6f296	TEa2/3	TEa2/3	TEa	Geometry	8072.8	2827	1127	0	541	0	0	0	NaN	0	348507.3	5458.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	77b2f7c7-6878-4269-92ec-2cf44b73e7e6	TEa6a	TEa6a	TEa	Geometry	9243.3	3065.9	729	0	541	0	0	0	NaN	0	197235.4	3128.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	88ab101c-2023-4208-a67d-022e860714e6	TEa4	TEa4	TEa	Geometry	8961.2	2863.6	234	0	541	0	0	0	NaN	0	163892.6	4110.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	19405114-23a5-4749-97ec-2e3dca5b305a	TEa6b	TEa6b	TEa	Geometry	9169.5	3109.6	786	0	541	0	0	0	NaN	0	44561.4	2645.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	7a1a76ff-3319-460c-8fef-803296bfc6fd	TEa5	TEa5	TEa	Geometry	9327.1	3023	289	0	541	0	0	0	NaN	0	412979.6	4103
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	9cdc6c1f-5979-4482-a5b8-b1d976e5f3b3	VIS	VIS	Isocortex	Geometry	5014.4	1408.4	669	0	315	0	0	0	NaN	0	5035647.2	16383.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	8b05e852-ab54-4973-be3f-fca4d1c0a07d	VISpm	VISpm	VIS	Geometry	6755.9	594.86	533	0	669	0	0	0	NaN	0	23314.8	1038.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	a0f0bbb7-d766-4aef-abbb-c7bc8be1d816	VISpm2/3	VISpm2/3	VISpm	Geometry	7018.4	641.03	41	0	533	0	0	0	NaN	0	11163.3	507.18
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	80ea6bc2-be91-41c6-9e56-c3c79ef52ed8	VISpm5	VISpm5	VISpm	Geometry	7058.4	787.38	565	0	533	0	0	0	NaN	0	276.43	74.31
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	ce7d54cd-9427-4a76-9f5f-f43cbe707cb9	VISpm1	VISpm1	VISpm	Geometry	6403.8	510.39	805	0	533	0	0	0	NaN	0	10055.3	584.54
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	d6d1ce81-9793-4662-ba4b-cd58994cc920	VISpm4	VISpm4	VISpm	Geometry	7044.4	749.26	501	0	533	0	0	0	NaN	0	1819.5	176.84
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	c3e26d5e-4d69-4472-8889-b5c2493c2d6e	VISli	VISli	VIS	Geometry	5932.6	1929.8	312782574	0	669	0	0	0	NaN	0	401911	4258.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	bc5cc3c7-53d5-41ab-aa1b-35ba9c7a1eaa	VISli2/3	VISli2/3	VISli	Geometry	5426.6	1789.4	312782582	0	312782574	0	0	0	NaN	0	103365.4	1987.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	2ede1629-cc80-496b-a0cd-713bb94d0adf	VISli1	VISli1	VISli	Geometry	5595.3	1711.7	312782578	0	312782574	0	0	0	NaN	0	62457	1663.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	a743324c-8b18-4db5-bf28-23e2fd593822	VISli5	VISli5	VISli	Geometry	5675.9	2001.4	312782590	0	312782574	0	0	0	NaN	0	130537.9	2119.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	f38d1260-6603-426d-b6b7-7be07f659d36	VISli4	VISli4	VISli	Geometry	5561.2	1882.3	312782586	0	312782574	0	0	0	NaN	0	50189.4	1552.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	bac6fa1c-a821-410b-af1f-4ceaf8fed245	VISli6b	VISli6b	VISli	Geometry	8786.5	2418.6	312782598	0	312782574	0	0	0	NaN	0	9494.7	586.65
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	5b41f6d4-8e43-47f3-beea-5a172418ca3b	VISli6a	VISli6a	VISli	Geometry	8078.2	2289.7	312782594	0	312782574	0	0	0	NaN	0	45866.9	1176.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	506934bb-c6d7-43e6-8c85-ec83e9f336f3	VISpor	VISpor	VIS	Geometry	1570.3	2155.9	312782628	0	669	0	0	0	NaN	0	769451.1	4809.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	b3fd793f-a045-460e-ade2-41a12b6a2452	VISpor2/3	VISpor2/3	VISpor	Geometry	1315.9	1984.3	312782636	0	312782628	0	0	0	NaN	0	131463.4	2156.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	7fb3ae66-a2d5-4855-9e31-6ce5dc0edf11	VISpor1	VISpor1	VISpor	Geometry	1254.8	1849.1	312782632	0	312782628	0	0	0	NaN	0	68364.3	1651.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	18ad21d3-8f3e-467a-85d9-bc7c1a322c8e	VISpor5	VISpor5	VISpor	Geometry	1520.9	2211.1	312782644	0	312782628	0	0	0	NaN	0	251892.1	2762.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	cb8250ac-9962-4f13-903c-ac8c1a7ec50d	VISpor4	VISpor4	VISpor	Geometry	1393.1	2085.1	312782640	0	312782628	0	0	0	NaN	0	68873.3	1931.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	9466a898-1c95-416b-aaec-6fae570b1ae5	VISpor6b	VISpor6b	VISpor	Geometry	2146.7	2374.1	312782652	0	312782628	0	0	0	NaN	0	45287.8	2793.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	243b08e8-25c1-4c7f-ae17-dea7c2e1f8f6	VISpor6a	VISpor6a	VISpor	Geometry	1834	2277.2	312782648	0	312782628	0	0	0	NaN	0	203569.9	3153.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	2bf1902e-2c31-4799-af15-28252fef1650	VISp	VISp	VIS	Geometry	5604.3	1077.7	385	0	669	0	0	0	NaN	0	2996966.7	10926.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	b04c4507-7c5c-4a0e-940d-1468138d7039	VISp6a	VISp6a	VISp	Geometry	5499	1406.7	33	0	385	0	0	0	NaN	0	544431.5	6986.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	7db978d8-755c-427d-915d-85f39ad7496e	VISp1	VISp1	VISp	Geometry	5598.8	780.49	593	0	385	0	0	0	NaN	0	414236.1	9213.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	300b71f8-7d0f-4934-8c8f-5ef530c7c766	VISp4	VISp4	VISp	Geometry	5625	1056.1	721	0	385	0	0	0	NaN	0	438934.2	8368.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	e3d79dae-158b-449a-aa80-68871644a356	VISp5	VISp5	VISp	Geometry	5625.9	1188	778	0	385	0	0	0	NaN	0	698092.4	8213.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	4ea1f0dc-5bf9-488f-8b74-f225f27dc699	VISp6b	VISp6b	VISp	Geometry	5731	1600.3	305	0	385	0	0	0	NaN	0	70316.1	4531.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	09ed5eab-7e2f-4698-a5e0-0719e85b5305	VISp2/3	VISp2/3	VISp	Geometry	5636.3	884.99	821	0	385	0	0	0	NaN	0	830956.5	9190.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	4e124708-7ddd-4013-a065-b3d723bdfdcf	VISl	VISl	VIS	Geometry	5574.4	1675.4	409	0	669	0	0	0	NaN	0	844003.6	5555.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	6e12b83c-cbbf-4ca2-9c30-0b9de94447be	VISl4	VISl4	VISl	Geometry	5642.6	1619.5	573	0	409	0	0	0	NaN	0	122272.4	2545.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	fed337ce-eb6b-420e-9bd2-b2a5e4249308	VISl6a	VISl6a	VISl	Geometry	5429.8	1914.3	74	0	409	0	0	0	NaN	0	167910.5	2558.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	01e5a9cc-0f0c-4912-aa0b-22a63634f297	VISl5	VISl5	VISl	Geometry	5538.5	1758.7	613	0	409	0	0	0	NaN	0	226030.7	2898
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	ebf03654-08c1-406a-a9c3-bbf1bdaa2821	VISl6b	VISl6b	VISl	Geometry	5835.5	2022.8	121	0	409	0	0	0	NaN	0	28087.5	1816.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	60d25feb-af2d-452b-87cb-7571c14dab64	VISl1	VISl1	VISl	Geometry	5670.6	1402.3	421	0	409	0	0	0	NaN	0	109900.4	2583.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	4f104edb-a096-44ee-b2a8-718a616845cb	VISl2/3	VISl2/3	VISl	Geometry	5606.6	1507.5	973	0	409	0	0	0	NaN	0	189802.1	2813.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	3fb3029f-f3c4-4263-a69b-64b2728869ff	FRP	FRP	Isocortex	Geometry	9184.7	4386.9	184	0	315	0	0	0	NaN	0	23	28.62
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	2c5bc766-3fdf-4fbb-88be-5916bc7893f7	FRP6b	FRP6b	FRP	Geometry	9184.7	4386.9	526322264	0	184	0	0	0	NaN	0	23	28.62
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	42535261-7f98-4719-86da-7fe9a0e5e65b	AUD	AUD	Isocortex	Geometry	9969.6	3053.9	247	0	315	0	0	0	NaN	0	19112.8	865
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	40ba98fb-f527-401d-987c-6ca8dd6338a9	AUDv	AUDv	AUD	Geometry	9969.6	3053.9	1018	0	247	0	0	0	NaN	0	19112.8	865
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	a444a030-2da0-4b5f-bbb5-3aa40539c345	AUDv2/3	AUDv2/3	AUDv	Geometry	9897.5	3108.1	755	0	1018	0	0	0	NaN	0	35.31	25.81
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	ddf8d050-4daf-437f-a710-08b2626aecd6	AUDv1	AUDv1	AUDv	Geometry	9969.7	3053.8	959	0	1018	0	0	0	NaN	0	19077.4	858.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	5ef8862b-94b1-4852-8b62-756298dca7eb	RSP	RSP	Isocortex	Geometry	5547.6	950.02	254	0	315	0	0	0	NaN	0	1152927.8	7023.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	2dc7c3ce-0a04-4117-bf72-a3a08c90278f	RSPd	RSPd	RSP	Geometry	5433.5	1016.6	879	0	254	0	0	0	NaN	0	749096.4	6617.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	073595e1-0577-441e-b437-40744d81b948	RSPd5	RSPd5	RSPd	Geometry	5319.4	1047.6	610	0	879	0	0	0	NaN	0	210665.2	3785.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	408ee6b2-f135-41d6-8e4c-6e83dc666f26	RSPd6a	RSPd6a	RSPd	Geometry	5398.7	1181.8	274	0	879	0	0	0	NaN	0	184111.4	2706.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	cfe53883-572c-4f28-b124-c7e1785e420c	RSPd6b	RSPd6b	RSPd	Geometry	7384.3	1374.9	330	0	879	0	0	0	NaN	0	705.04	110.47
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	6653c609-dc5b-4041-a524-9536ac49bcf6	RSPd2/3	RSPd2/3	RSPd	Geometry	5550.1	941.46	434	0	879	0	0	0	NaN	0	150431.6	4082.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	6d5ef10a-515d-43c4-8974-f0d1ba20311e	RSPd1	RSPd1	RSPd	Geometry	5490.5	889.22	442	0	879	0	0	0	NaN	0	203226.5	4932.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	cd16ade0-bb77-47e3-8f40-7cb1e6275e73	RSPv	RSPv	RSP	Geometry	7062.3	1423.8	886	0	254	0	0	0	NaN	0	56409.7	1463.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	424125cc-715e-489e-9718-215f5b7b1ed5	RSPv1	RSPv1	RSPv	Geometry	6982.9	1421.2	542	0	886	0	0	0	NaN	0	22959.4	1049.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	ad67f6fe-6edd-4d39-ad98-c53ada2aedf0	RSPv6a	RSPv6a	RSPv	Geometry	7220.5	1415.9	590	0	886	0	0	0	NaN	0	38.11	26.52
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	1f929d7e-d387-4237-8c65-c126ea566a58	RSPv5	RSPv5	RSPv	Geometry	7152.2	1429.6	687	0	886	0	0	0	NaN	0	20956.6	780.22
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	7f489660-5725-476a-a301-f348ff38e8ae	RSPv2/3	RSPv2/3	RSPv	Geometry	7057.1	1418.9	430	0	886	0	0	0	NaN	0	12455.6	828.38
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	3dea3718-0579-4a7f-ab60-66d7137ed765	RSPagl	RSPagl	RSP	Geometry	5547.5	729.43	894	0	254	0	0	0	NaN	0	347378.3	6059.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	200785f5-cb1e-4735-8eef-fafb4cf536fe	RSPagl1	RSPagl1	RSPagl	Geometry	5639.9	532.31	671	0	894	0	0	0	NaN	0	81923.4	2083.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	ce7acb46-83e9-410d-b6a4-f9c74e19fec2	RSPagl5	RSPagl5	RSPagl	Geometry	5690.5	818.29	774	0	894	0	0	0	NaN	0	85449.6	2125.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	549cae1e-a93e-4eac-8be1-ee29e487cd38	RSPagl6b	RSPagl6b	RSPagl	Geometry	7403.7	1366.3	279	0	894	0	0	0	NaN	0	866.34	124.19
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	11716bb0-5674-43c2-95b0-73ffc5f66a45	RSPagl6a	RSPagl6a	RSPagl	Geometry	4987	1082.9	906	0	894	0	0	0	NaN	0	53258.7	2463.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	597966a3-5716-481f-9097-75c6f49bcf08	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5614.6	643.48	965	0	894	0	0	0	NaN	0	125880.3	2200.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	3cb2734e-9428-42fe-9cd1-45ab207e2c8a	ECT	ECT	Isocortex	Geometry	5394.9	3403	895	0	315	0	0	0	NaN	0	527054.6	5337.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	ab8aa3a5-64b6-4e8b-8693-7ed7081d6e5e	ECT6b	ECT6b	ECT	Geometry	5650	3468	1045	0	895	0	0	0	NaN	0	18601.2	1393
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	0de696ee-2dae-47f2-8d41-ce30034f956d	ECT1	ECT1	ECT	Geometry	4942.6	3400.7	836	0	895	0	0	0	NaN	0	94952.6	2176.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	15608bee-1f65-4c34-a686-72fdf5041a72	ECT2/3	ECT2/3	ECT	Geometry	5353.5	3383.2	427	0	895	0	0	0	NaN	0	166181	2672.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	b9ba1ea9-6080-4d18-b0af-4d66c4e807e4	ECT6a	ECT6a	ECT	Geometry	6027	3500.8	977	0	895	0	0	0	NaN	0	88983	2035.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	035dd834-fd10-4451-8752-065280092a90	ECT5	ECT5	ECT	Geometry	5324.5	3362.6	988	0	895	0	0	0	NaN	0	158336.8	2527.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	117caa6a-0cbd-4c45-8248-da3e3d74ffd6	PERI	PERI	Isocortex	Geometry	5425.3	3739	922	0	315	0	0	0	NaN	0	377581.1	4947.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	fa021f42-5fbe-4ae8-8418-fa5187e09789	PERI1	PERI1	PERI	Geometry	5890.9	3868.2	540	0	922	0	0	0	NaN	0	85719.3	2043
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	0684e9e1-54cc-4adf-b2f6-c1c8d15cfc43	PERI5	PERI5	PERI	Geometry	5048.5	3646.3	692	0	922	0	0	0	NaN	0	93881.4	1948.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 2.ome.tif	e08f2529-907b-4194-b6da-84e90e602f23	PERI6a	PERI6a	PERI	Geometry	5203.2	3673.7	335	0	922	0	0	0	NaN	0	47057.8	1689.5
