Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	32b15447-f3b7-4177-8c02-3ece6346a350	VISpor1	VISpor1	VISpor	Geometry	4940.7	1866.2	312782632	0	312782628	0	0	0	NaN	0	195973.6	4525.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c22ac4d4-fd60-4993-9604-14ed19e410f2	VISpor5	VISpor5	VISpor	Geometry	7957.7	3270.7	312782644	0	312782628	0	0	0	NaN	0	369710.1	3840.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	04d3bac5-f0d0-4b4c-8644-57d25394ae71	VISpor4	VISpor4	VISpor	Geometry	8352.8	3078.4	312782640	0	312782628	0	0	0	NaN	0	61402.7	1970
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3fa5d7b5-60b2-4ee1-9a02-b8c7aa31598d	VISpor6b	VISpor6b	VISpor	Geometry	7935.6	3436.2	312782652	0	312782628	0	0	0	NaN	0	13660	1822.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c72256cd-8d04-4966-95bb-c4ffd9fee755	VISpor6a	VISpor6a	VISpor	Geometry	8042	3470.2	312782648	0	312782628	0	0	0	NaN	0	177804.2	2559.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3b3670f0-b719-4313-9a21-7f43d5443f4e	VISp	VISp	VIS	Geometry	6067.8	1099.6	385	0	669	0	0	0	NaN	0	1940077.7	8971.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b58d1afd-ff49-476d-9ab1-25b38bd8dcda	VISp5	VISp5	VISp	Geometry	6884	1656.9	778	0	385	0	0	0	NaN	0	337330.7	4610.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	818e50ad-1cbe-47d0-ace6-23a0f77c7a37	VISp6a	VISp6a	VISp	Geometry	7417.6	2150.5	33	0	385	0	0	0	NaN	0	193734.9	2534.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3456c98d-be51-4f6e-acef-4b31e4b98935	VISp2/3	VISp2/3	VISp	Geometry	5778.1	872.57	821	0	385	0	0	0	NaN	0	622931.9	7191.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	75996710-e03e-4f49-afd5-337f6d89fc82	VISp1	VISp1	VISp	Geometry	5444.8	582.79	593	0	385	0	0	0	NaN	0	492655.4	8143.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	53d92dfe-79eb-4047-9ffa-cf9ec6a85c20	VISp4	VISp4	VISp	Geometry	5898.9	1114.5	721	0	385	0	0	0	NaN	0	293424.8	5298.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	176a073b-31c8-4a42-a1ee-be24e2c5c226	VISl	VISl	VIS	Geometry	8168.9	2447.5	409	0	669	0	0	0	NaN	0	247180.9	2192.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	26a5ecfb-72bf-4036-85a2-9e506ac6691d	VISl4	VISl4	VISl	Geometry	8095.2	2500.3	573	0	409	0	0	0	NaN	0	47841.1	1206.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	328c8eda-0a8c-4117-b656-d991e7233fa6	VISl5	VISl5	VISl	Geometry	7956.4	2534.1	613	0	409	0	0	0	NaN	0	49751.4	1145.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	399b1fbb-d173-4dcb-9f04-947ec3921fed	VISl1	VISl1	VISl	Geometry	8333.4	2345.6	421	0	409	0	0	0	NaN	0	56242.3	1323
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	cfe2b64a-5aff-4658-84a8-daa839b0412e	VISl2/3	VISl2/3	VISl	Geometry	8221.4	2435.8	973	0	409	0	0	0	NaN	0	93346.2	1399.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	49775293-1674-4c91-92d0-96f7e8f21b53	VISpl	VISpl	VIS	Geometry	3808.4	970.18	425	0	669	0	0	0	NaN	0	661516.4	6105.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	8d978881-5331-492d-a646-f4db8f6f2c64	VISpl2/3	VISpl2/3	VISpl	Geometry	2060	176.43	269	0	425	0	0	0	NaN	0	88166.1	1481.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	dc366e0a-61ce-4ea7-8460-49873db745b7	VISpl4	VISpl4	VISpl	Geometry	2168.6	233.66	869	0	425	0	0	0	NaN	0	34533.3	1499.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	9bfefb92-aa59-41dd-bea9-90a361615790	VISpl6a	VISpl6a	VISpl	Geometry	7603.6	2601.6	377	0	425	0	0	0	NaN	0	120949	2567
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	f87f8a33-e9d5-4013-b7d4-71d36b2ddb67	VISpl5	VISpl5	VISpl	Geometry	3158.6	724.38	902	0	425	0	0	0	NaN	0	339182.5	3725.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d337b00b-2340-408e-8da6-b54bb91e3059	VISpl6b	VISpl6b	VISpl	Geometry	7660.7	2741.7	393	0	425	0	0	0	NaN	0	20338.5	1319.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a98ab1b3-99de-4a95-bec9-6846aa593fa9	VISpl1	VISpl1	VISpl	Geometry	1989	35.88	750	0	425	0	0	0	NaN	0	58346.3	1223.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	163d4a30-d48f-4e5d-a937-5dca81771cab	RSP	RSP	Isocortex	Geometry	5383.1	1009.4	254	0	315	0	0	0	NaN	0	1050138.7	7433.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	fcfc5f46-bb46-4b26-91e4-237a6b0c2513	RSPd	RSPd	RSP	Geometry	5481.1	1168.8	879	0	254	0	0	0	NaN	0	524988.6	5778.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	1f512d34-624c-4f34-a065-e1d1b9991015	RSPd6a	RSPd6a	RSPd	Geometry	7005.1	1931.2	274	0	879	0	0	0	NaN	0	34811.3	1065.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d792ee09-76ab-4799-932f-ff6257680586	RSPd5	RSPd5	RSPd	Geometry	5794.7	1373.3	610	0	879	0	0	0	NaN	0	150174.5	2739.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	68f12877-2cfa-4291-ae2d-5cbaa97d88ee	RSPd2/3	RSPd2/3	RSPd	Geometry	5279.8	1058.3	434	0	879	0	0	0	NaN	0	150685	3334.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3f659821-3ef0-4c91-ba65-a675a4f1132b	RSPd1	RSPd1	RSPd	Geometry	5112.2	954.43	442	0	879	0	0	0	NaN	0	189317.8	4249.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	86db562a-4cb5-4a87-af33-b7926a74cebd	RSPagl	RSPagl	RSP	Geometry	5285.2	850.06	894	0	254	0	0	0	NaN	0	525150.2	6567.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	abb0e780-1f60-4747-b0fa-410861e8b5fe	RSPagl5	RSPagl5	RSPagl	Geometry	5106.1	884.36	774	0	894	0	0	0	NaN	0	123411.4	2218.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	90c05e34-6dc6-4fe6-812b-be5ec12a8277	RSPagl6a	RSPagl6a	RSPagl	Geometry	7140.1	1977.2	906	0	894	0	0	0	NaN	0	97587	1727.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	cbe20dd2-99a0-4833-a93e-b73e691af950	RSPagl1	RSPagl1	RSPagl	Geometry	4801.1	415.72	671	0	894	0	0	0	NaN	0	147394	2296.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c0678c96-5c3f-44cb-9f8d-4f8bab37c20c	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	4726.9	530.05	965	0	894	0	0	0	NaN	0	156758	2613.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	f4764fe2-9baa-43ce-93f3-79725b7e1714	HPF	HPF	CTXpl	Geometry	4861.3	3758.1	1089	0	695	0	0	0	NaN	0	12522341.8	29589.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	47e3697f-1232-4a7d-8494-67a16e1b8e82	RHP	RHP	HPF	Geometry	4772.5	3767.8	822	0	1089	0	0	0	NaN	0	12116958.2	28518.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	0795f557-b7e3-483a-97fc-b22f73e2144e	POST	POST	RHP	Geometry	7058.1	2637.8	1037	0	822	0	0	0	NaN	0	296381.4	2251.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a4a27239-b018-4dfb-beec-ff2cdc6f6848	PRE	PRE	RHP	Geometry	6820.7	4019	1084	0	822	0	0	0	NaN	0	1260227.6	6633.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e079904e-bb41-470f-866a-772c9fae3a74	PAR	PAR	RHP	Geometry	2629.1	2362	843	0	822	0	0	0	NaN	0	835395.7	9839.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	de334cbc-a523-4305-b2b7-9086ac7e5694	HATA	HATA	RHP	Geometry	6346.5	5851.9	589508447	0	822	0	0	0	NaN	0	300649.8	2492.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e0feb8f2-8c99-41f6-ba05-7ff1ce8ebac7	ENT	ENT	RHP	Geometry	3974.3	3740	909	0	822	0	0	0	NaN	0	7388037.4	20199.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3533953b-b8e0-4b4d-8d0c-142cb9453257	ENTl	ENTl	ENT	Geometry	4570.4	3962.9	918	0	909	0	0	0	NaN	0	3945646.3	14909.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	33c2e8f8-1abc-4074-9d43-6e5d5b35e44a	ENTl2	ENTl2	ENTl	Geometry	4253.6	3960.4	20	0	918	0	0	0	NaN	0	1068187.5	12729.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	0e6ddccc-404a-4f0e-88a8-b60a9a645d06	ENTl6a	ENTl6a	ENTl	Geometry	6170.2	4351.8	28	0	918	0	0	0	NaN	0	576630	8912.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	79176f3a-2932-4fde-9db0-883a230cd06a	ENTl3	ENTl3	ENTl	Geometry	4266.1	3826.9	52	0	918	0	0	0	NaN	0	841224.1	12391.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e022cf02-8396-462e-8870-ab5aff056d0a	ENTl1	ENTl1	ENTl	Geometry	4177.4	3958.6	1121	0	918	0	0	0	NaN	0	574117.2	12227.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	353a94c8-dda8-49bf-8adc-45bad9033b96	ENTl5	ENTl5	ENTl	Geometry	4454.4	3844.8	139	0	918	0	0	0	NaN	0	885487.6	11283.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a122a9c9-c083-4c57-82c4-bbea6526b89c	ENTm	ENTm	ENT	Geometry	3291	3484.4	926	0	909	0	0	0	NaN	0	3442391.1	15403.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	bd391167-b565-4a46-9fc6-e52cd6fa7074	ENTm1	ENTm1	ENTm	Geometry	4599.3	5683.6	526	0	926	0	0	0	NaN	0	351707.2	6681
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	8ceb4f0c-311b-458f-a001-6ae25b42e2bc	ENTm2	ENTm2	ENTm	Geometry	4520.5	5421.4	543	0	926	0	0	0	NaN	0	364591.6	7630.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b2646ec7-0b19-4dde-a0f6-ff6899d116de	ENTm3	ENTm3	ENTm	Geometry	2921.2	2995.4	664	0	926	0	0	0	NaN	0	831207.5	13158
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	4313714a-0327-4b23-8390-99b32d7868fc	ENTm5	ENTm5	ENTm	Geometry	2564.7	2838.9	727	0	926	0	0	0	NaN	0	1095962.6	12817.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	afc9bddd-d46d-4e39-8935-83cfd679a46b	ENTm6	ENTm6	ENTm	Geometry	3535.4	3026.4	743	0	926	0	0	0	NaN	0	798832.9	8914.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	6beec33e-4765-46f9-bf81-5b685bdff141	APr	APr	RHP	Geometry	4639.7	1476.3	484682508	0	822	0	0	0	NaN	0	386677.7	4208.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	df3663d3-fac0-4186-813e-b7f637c26b3b	SUB	SUB	RHP	Geometry	7202.6	4773.2	502	0	822	0	0	0	NaN	0	1649588.4	6187.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	108f3d42-5234-4cc9-a4f8-d7c29c1ae02f	HIP	HIP	HPF	Geometry	6304.3	5105.9	1080	0	1089	0	0	0	NaN	0	12039.9	551.55
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	93a0d765-b72e-46de-98ad-d9cce7eb5669	DG	DG	HIP	Geometry	6304.3	5105.9	726	0	1080	0	0	0	NaN	0	12039.9	551.55
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	8907dbf6-2659-4ed3-9d7d-acbff6ca332e	DG-mo	DG-mo	DG	Geometry	6304.3	5105.9	10703	0	726	0	0	0	NaN	0	12039.9	551.55
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	07dab33e-fce4-4f5a-ac72-87a119902371	OLF	OLF	CTXpl	Geometry	6457.7	6725.7	698	0	695	0	0	0	NaN	0	43936	955.57
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	925b19fb-5fc6-4bd3-bfaa-a1ba831b7d93	COA	COA	OLF	Geometry	6457.7	6725.7	631	0	698	0	0	0	NaN	0	43936	955.57
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	2a685f45-53ff-425a-af0a-2fc305cc5dd3	COAp	COAp	COA	Geometry	6457.7	6725.7	647	0	631	0	0	0	NaN	0	43936	955.57
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d6d3f5d7-7f92-4d99-8154-adc4e661ef6c	COApm	COApm	COAp	Geometry	6457.7	6725.7	663	0	647	0	0	0	NaN	0	43936	955.57
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	4b1584f8-de76-4a16-83b1-177d53a1a402	BS	BS	grey	Geometry	4493.4	3279.9	343	0	8	2052	1303	749	36.5	42.29	17710014.6	42947.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	8424b966-a60d-4f4a-aadf-5886b0fd288a	HB	HB	BS	Geometry	4048.3	5097.6	1065	0	343	0	0	0	NaN	0	5861931.7	26384.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	407ea2f7-8b6a-422a-87fa-5fb2b3af6d28	P	P	HB	Geometry	4048.3	5097.6	771	0	1065	0	0	0	NaN	0	5861931.7	26384.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	00ce2069-8825-4068-88f8-55e1aa268a5a	P-sat	P-sat	P	Geometry	4137	4628.7	1117	0	771	0	0	0	NaN	0	2282858.4	10926.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d9d45c25-5519-48d6-bdfc-f8e082989b72	PRNr	PRNr	P-sat	Geometry	4127.4	4639.3	146	0	1117	0	0	0	NaN	0	1721185.8	7879.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	137524c9-bfd8-4322-a4ff-c015e49cb939	CS	CS	P-sat	Geometry	4166.7	4596.3	679	0	1117	0	0	0	NaN	0	561674.3	3798.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	fd51410c-63d4-4b76-b175-6e5a7e354c21	P-sen	P-sen	P	Geometry	3765.5	4590.1	1132	0	771	0	0	0	NaN	0	1003587.4	9099
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	9690c6be-f585-45f5-a56d-0828c5a35aa3	NLL	NLL	P-sen	Geometry	3765.5	4590.1	612	0	1132	0	0	0	NaN	0	1003587.4	9099
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e502ff6f-eba3-4a70-bc96-3e518d517bdb	P-mot	P-mot	P	Geometry	4044.7	5795.8	987	0	771	0	0	0	NaN	0	1647060.4	10790.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e1460513-52d5-43c2-a9c6-819b1392fe21	TRN	TRN	P-mot	Geometry	4048.7	5464.5	574	0	987	0	0	0	NaN	0	704067.7	8418.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b7fb6850-4cea-49a5-9741-1e5bcd1e83a8	PG	PG	P-mot	Geometry	4041.7	6043.1	931	0	987	0	0	0	NaN	0	942992.7	6396.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	2b0ee01e-dddd-4fb3-887f-b16cae532253	MB	MB	BS	Geometry	4713.6	2380.6	313	0	343	2052	1303	749	36.5	63.22	11848121.2	24437.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a6b552df-f7b6-40ca-8651-f717cff1dfcd	MBmot	MBmot	MB	Geometry	4729.3	2281.3	323	0	313	2048	1300	748	36.52	114.33	6542657.3	22421.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	03ebd792-ee63-4ccc-b7d5-01e79811a7d2	PAG	PAG	MBmot	Geometry	4531.7	2293.7	795	0	323	2035	1293	742	36.46	350.87	2114731.2	7880.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d38fcc3a-4fc1-436f-b150-afbc3d23c401	SCm	SCm	MBmot	Geometry	4978.9	1487.3	294	0	323	8	3	5	62.5	2.137	2339259.3	8905.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	5fee334a-2e4f-4d4c-b78c-a4c1592a8287	SCig	SCig	SCm	Geometry	5144.9	1168.1	10	0	294	0	0	0	NaN	0	466838.1	6549.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	42101a9c-018e-458f-a8b8-1e86a629f288	SCiw	SCiw	SCm	Geometry	5038.8	1400.4	17	0	294	0	0	0	NaN	0	863549.8	6841.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	fb05877b-13ec-4950-9b87-e25b3fe8ae38	SCdg	SCdg	SCm	Geometry	4876.1	1697.1	26	0	294	0	0	0	NaN	0	826132.6	6669.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	248a1dd5-1482-4cb1-b7a9-6ba29821071d	SCdw	SCdw	SCm	Geometry	4735.3	1765.6	42	0	294	8	3	5	62.5	27.36	182738.1	5450.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c501dccb-858e-495f-aa8c-f4d6842a2b66	CUN	CUN	MBmot	Geometry	3284.3	2510.5	616	0	323	0	0	0	NaN	0	2011.4	251.93
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c5430c31-518b-4d69-8023-7bc409be88eb	IV	IV	MBmot	Geometry	4351	3101.4	115	0	323	2	1	1	50	25.12	39805	1074.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	9c7dfb5e-eabd-41bd-b35a-0350035c5422	MRN	MRN	MBmot	Geometry	4678.3	3128.9	128	0	323	3	3	0	0	0	1942747	13123.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	26663980-00a0-471d-9697-1d68a3b58148	Pa4	Pa4	MBmot	Geometry	4346.8	3230.1	606826663	0	323	0	0	0	NaN	0	38962.9	1025.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	42f6b22d-3585-4d99-8d88-619c466eb124	AT	AT	MBmot	Geometry	4216.8	4060.5	231	0	323	0	0	0	NaN	0	65063.3	1416.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	5a09d055-64a9-4b5a-999b-367947e9dd5f	MBsen	MBsen	MB	Geometry	4783.6	1591	339	0	313	0	0	0	NaN	0	2073701.2	16708.5
