Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	ade88a37-aa38-446e-8100-40a4aeee3be0	Annotation	RSP	RSP	Isocortex	Geometry	6169.1	839.05	254	0	315	0	0	0	NaN	0	1714295.1	10640.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	6c4ba22a-5716-4876-a1fd-870d9f2e5b23	Annotation	RSPd	RSPd	RSP	Geometry	6193.7	932.03	879	0	254	0	0	0	NaN	0	989683.7	8431.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	0e9fe54b-f6e9-4de7-bee4-7b5b8899e467	Annotation	RSPd6a	RSPd6a	RSPd	Geometry	5799.5	1160.3	274	0	879	0	0	0	NaN	0	128187.9	2987.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c5cb0a06-c48c-4d69-aa19-ab2a82aafd5d	Annotation	RSPd5	RSPd5	RSPd	Geometry	6229.7	981.78	610	0	879	0	0	0	NaN	0	351864.4	4569
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	2348ec36-1423-434c-9604-9a637f5784f3	Annotation	RSPd2/3	RSPd2/3	RSPd	Geometry	6261	851.2	434	0	879	0	0	0	NaN	0	255930.6	5119.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	310bfb72-3a5a-42ff-a187-80da43387aad	Annotation	RSPd1	RSPd1	RSPd	Geometry	6274.8	829.24	442	0	879	0	0	0	NaN	0	253700.7	5877.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a292b036-6fce-47f1-9f53-87e06bf83ce8	Annotation	RSPagl	RSPagl	RSP	Geometry	6135.7	712.08	894	0	254	0	0	0	NaN	0	724632.4	9996.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c7a1d7ac-4813-460f-9daf-17957d3f1167	Annotation	RSPagl5	RSPagl5	RSPagl	Geometry	6488	719.86	774	0	894	0	0	0	NaN	0	172828.8	3245.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	617ba72e-478d-408c-a28d-a82aa05a1cd1	Annotation	RSPagl6a	RSPagl6a	RSPagl	Geometry	5839.3	1152.6	906	0	894	0	0	0	NaN	0	236379	4213.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e2ddbca6-ebc4-4fda-97af-d5358ffd236d	Annotation	RSPagl1	RSPagl1	RSPagl	Geometry	6173.6	309.87	671	0	894	0	0	0	NaN	0	151329.7	2399.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	02ec9ee0-52db-4bfe-8425-5699026cfd85	Annotation	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	6156.6	440.21	965	0	894	0	0	0	NaN	0	164094.9	2473.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a180e33f-550f-4e05-a983-8528867fd06b	Annotation	HPF	HPF	CTXpl	Geometry	5368.8	3091.5	1089	0	695	0	0	0	NaN	0	11752699	21971.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	dd71f955-e23f-44aa-ae2c-cd68095e3556	Annotation	RHP	RHP	HPF	Geometry	5388	3100.1	822	0	1089	0	0	0	NaN	0	11678750	22041.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	edbefa9f-1e7b-472a-87cb-330d6cf16db5	Annotation	POST	POST	RHP	Geometry	2595.8	1638	1037	0	822	0	0	0	NaN	0	834.46	244.87
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	38b270e2-d524-4b43-ad66-6efdf1a2caf0	Annotation	PAR	PAR	RHP	Geometry	5172.2	2810.8	843	0	822	0	0	0	NaN	0	1357476.9	9825.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	68167abc-e0a3-44e8-b72b-6a34e306a96b	Annotation	ENT	ENT	RHP	Geometry	5397.2	3334	909	0	822	0	0	0	NaN	0	9029678.2	17098.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b1e5d4c0-2937-4716-ad01-30f0a254db11	Annotation	ENTl	ENTl	ENT	Geometry	4549.3	3221.4	918	0	909	0	0	0	NaN	0	3514782.6	12231.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c64b7d54-50d1-42da-8421-0b0ade27e5f9	Annotation	ENTl2	ENTl2	ENTl	Geometry	5081.7	3404.1	20	0	918	0	0	0	NaN	0	937945.4	9157.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	37f3f6cb-8a99-4201-a9fa-0f4cff15d7e5	Annotation	ENTl6a	ENTl6a	ENTl	Geometry	2157.1	2729.1	28	0	918	0	0	0	NaN	0	601238.8	6105.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d681c8c6-2482-480e-9b0f-515670f92ca4	Annotation	ENTl3	ENTl3	ENTl	Geometry	4935	3277.8	52	0	918	0	0	0	NaN	0	634813.3	8301.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	22c8b11f-5bdb-491f-b2b6-ce75971a64cb	Annotation	ENTl1	ENTl1	ENTl	Geometry	5258.8	3595.5	1121	0	918	0	0	0	NaN	0	586715.2	9214.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	035863ce-a49e-4407-9c0d-7e38da7fb37a	Annotation	ENTl5	ENTl5	ENTl	Geometry	4917.5	3048.2	139	0	918	0	0	0	NaN	0	754069.8	8173.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	98c3243f-9738-44fa-b6b3-2320010e1ad9	Annotation	ENTm	ENTm	ENT	Geometry	5937.6	3405.8	926	0	909	0	0	0	NaN	0	5514895.6	15119.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d0820213-4699-480d-a16b-f70a51668d7d	Annotation	ENTm1	ENTm1	ENTm	Geometry	6441.8	4393.6	526	0	926	0	0	0	NaN	0	564482.2	8919.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	08ac08c9-dd8a-4601-92f6-c2f3207f7e00	Annotation	ENTm2	ENTm2	ENTm	Geometry	6565	4126.2	543	0	926	0	0	0	NaN	0	842750	9617.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a46a10a6-c213-43c6-abef-a726f6ea1d07	Annotation	ENTm3	ENTm3	ENTm	Geometry	6345.7	3570	664	0	926	0	0	0	NaN	0	1174512.9	12459.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3deaa769-7335-4e09-bb88-3a31ef2d4256	Annotation	ENTm5	ENTm5	ENTm	Geometry	6012.1	3065.4	727	0	926	0	0	0	NaN	0	1738754.6	13438
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	baecc949-a8d1-4a3e-aa04-07d74a150cb0	Annotation	ENTm6	ENTm6	ENTm	Geometry	4746.9	2764.8	743	0	926	0	0	0	NaN	0	1194396	9305.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	2cb466a4-1dc5-4785-9fa1-4a331e38d45a	Annotation	APr	APr	RHP	Geometry	5552.9	1768.7	484682508	0	822	0	0	0	NaN	0	1290760.4	7518.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	1cd195be-2416-471c-9144-ee416500953e	Annotation	BS	BS	grey	Geometry	5641.4	3346.9	343	0	8	563	208	355	63.06	15.09	23524824.3	58380.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	21660e62-e91b-4942-ab4d-634a8fef9d5b	Annotation	HB	HB	BS	Geometry	5383	4848.1	1065	0	343	0	0	0	NaN	0	9290639.4	43350.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	54b65bae-28a4-4286-afa5-a211452a76e8	Annotation	P	P	HB	Geometry	5407.4	4796.1	771	0	1065	0	0	0	NaN	0	8783605.2	39875.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	13688ef9-d0a5-49f4-ad8d-e88060cabe24	Annotation	P-sat	P-sat	P	Geometry	5345.5	4573	1117	0	771	0	0	0	NaN	0	3139447.7	12841.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a15ab0e2-64a7-4093-b865-43dbd2014faa	Annotation	PRNr	PRNr	P-sat	Geometry	5325.9	4605.3	146	0	1117	0	0	0	NaN	0	2504745.9	9000.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	937ad508-7fe4-42d3-90c3-6972bcee28ad	Annotation	CS	CS	P-sat	Geometry	5423.2	4446	679	0	1117	0	0	0	NaN	0	634700.9	3841.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	8c615070-8c0d-455c-ac6e-86e2928c8825	Annotation	P-sen	P-sen	P	Geometry	5390	4844.8	1132	0	771	0	0	0	NaN	0	2179931.7	15926.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b05f9150-a464-4ba1-86a5-5be61e83da92	Annotation	PSV	PSV	P-sen	Geometry	5636.9	4936.6	7	0	1132	0	0	0	NaN	0	603994.6	4604.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a657bc48-5769-4c02-a209-996417554801	Annotation	PB	PB	P-sen	Geometry	7557.1	4047.4	867	0	1132	0	0	0	NaN	0	1253.6	165.74
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	01faa28d-f4cb-4c97-b8e1-44b74e66fa3c	Annotation	NLL	NLL	P-sen	Geometry	5384.9	3678.8	612	0	1132	0	0	0	NaN	0	723349.6	4799.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	578b7dd4-1e5c-40e3-bd82-1ec1b5a35d31	Annotation	SOC	SOC	P-sen	Geometry	5215.9	5771.6	398	0	1132	0	0	0	NaN	0	851334.2	6356.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	12473920-bcc0-4c42-b9fd-060ce215e8f8	Annotation	SOCm	SOCm	SOC	Geometry	5197.6	5689.1	105	0	398	0	0	0	NaN	0	222581.8	2734.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b6f9919c-0a21-4c2f-a50d-f3cae3296c52	Annotation	SOCl	SOCl	SOC	Geometry	5437.6	5652.3	114	0	398	0	0	0	NaN	0	266483.2	3548.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	f953687e-b2d9-4ae7-80c9-e9fc12b01876	Annotation	POR	POR	SOC	Geometry	5064.1	5910.1	122	0	398	0	0	0	NaN	0	362269.2	4180.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d1904cb1-aa3a-4bd4-a586-bcff897d680b	Annotation	P-mot	P-mot	P	Geometry	5491.2	5034.9	987	0	771	0	0	0	NaN	0	1587998.9	13497.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a5d1cd8a-b427-44e4-ad72-a257af25b2e7	Annotation	SUT	SUT	P-mot	Geometry	6149.9	4295.2	534	0	987	0	0	0	NaN	0	249785.1	2745.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	6770f2ca-f43a-4109-bcc3-fcaaacbbf0aa	Annotation	TRN	TRN	P-mot	Geometry	5139.1	5145.4	574	0	987	0	0	0	NaN	0	268880.3	2739.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	f392c8cc-bf09-463a-ac5b-6b14616284ed	Annotation	PRNc	PRNc	P-mot	Geometry	5207.1	5405.4	1093	0	987	0	0	0	NaN	0	718668.3	5762.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	bd1551f7-23d1-49e3-91e3-59db50c03a3d	Annotation	P5	P5	P-mot	Geometry	5902.7	4685.1	549009215	0	987	0	0	0	NaN	0	329352.3	3201.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	3d6bc767-f5d5-4cb0-8b9a-42eb7990a09b	Annotation	PC5	PC5	P-mot	Geometry	5433.7	5223.7	549009223	0	987	0	0	0	NaN	0	21331.9	830.36
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	6ac9453c-6023-4cb2-9c59-cb46f6957382	Annotation	MY	MY	HB	Geometry	4959.3	5749.4	354	0	1065	0	0	0	NaN	0	507204.7	8742.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b7ecfb4e-c814-4230-a6e4-5238b5a90c93	Annotation	MY-sat	MY-sat	MY	Geometry	5024.8	5395.1	379	0	354	0	0	0	NaN	0	43032.7	919.65
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	775bfa88-7643-4ee7-9b0f-bb84486f191f	Annotation	RM	RM	MY-sat	Geometry	5024.8	5395.1	206	0	379	0	0	0	NaN	0	43032.7	919.65
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e03bbbc9-b455-4e89-8313-f013edcccbb5	Annotation	MY-sen	MY-sen	MY	Geometry	5013.2	5724.9	386	0	354	0	0	0	NaN	0	224965.8	2827
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	c1323d5e-16b0-4b59-bb89-23fb0864a14d	Annotation	NTB	NTB	MY-sen	Geometry	5013.2	5724.9	642	0	386	0	0	0	NaN	0	224965.8	2827
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	059cc33e-48f5-4466-ba9e-cc3e0585c08e	Annotation	MB	MB	BS	Geometry	5810	2367.1	313	0	343	563	208	355	63.06	24.94	14234323.4	25461.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	88e90ca1-2941-40e9-9f89-137dd5e5b497	Annotation	MBmot	MBmot	MB	Geometry	5831.6	2312	323	0	313	563	208	355	63.06	44.21	8029252.7	25737.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b58c89e0-7ba4-40cf-8981-5b9d1935cabc	Annotation	PAG	PAG	MBmot	Geometry	5892.3	2477.5	795	0	323	563	208	355	63.06	122.9	2888460.7	9443.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a1681880-a527-404b-a436-16185d0c9f6b	Annotation	SCm	SCm	MBmot	Geometry	5943.4	1483.7	294	0	323	0	0	0	NaN	0	2943319.4	9496.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	f60f108d-fc4f-4c72-8e77-56e1ae510165	Annotation	SCig	SCig	SCm	Geometry	5967.4	1150.7	10	0	294	0	0	0	NaN	0	703584.9	8182.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	8cb0be96-4241-4f89-98d5-a11cf0b4d354	Annotation	SCiw	SCiw	SCm	Geometry	5949.8	1409	17	0	294	0	0	0	NaN	0	1069518.6	8031.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a3c7001c-ee47-473b-8c63-104b27447248	Annotation	SCdg	SCdg	SCm	Geometry	5920.5	1734.1	26	0	294	0	0	0	NaN	0	962606.1	7542.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	4265e3c3-bbf4-4e1f-9f08-b775a7184b6f	Annotation	SCdw	SCdw	SCm	Geometry	5935.1	1835.7	42	0	294	0	0	0	NaN	0	207608.6	5875.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	e7df3c4b-bb3f-438d-ab57-7fa9925f3223	Annotation	CUN	CUN	MBmot	Geometry	5927.9	2997	616	0	323	0	0	0	NaN	0	557894.9	4260.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	d5428268-39b8-4fdb-aff7-56d318028add	Annotation	MRN	MRN	MBmot	Geometry	5478.2	3231.1	128	0	323	0	0	0	NaN	0	1509517.9	18135.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	dc08dc71-1eb0-4a75-a974-25d0b90711d5	Annotation	Pa4	Pa4	MBmot	Geometry	5744.2	3403.3	606826663	0	323	0	0	0	NaN	0	36665.6	1039.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	8fe88e05-b6d3-4fda-aa4e-2b17e2947c0a	Annotation	AT	AT	MBmot	Geometry	5542.1	4020.8	231	0	323	0	0	0	NaN	0	34759	992.42
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	04acecd9-390b-4c93-b324-8ba2ef207295	Annotation	VTN	VTN	MBmot	Geometry	5649.4	3884.2	757	0	323	0	0	0	NaN	0	58796.9	1286.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	9d167bad-54cf-4bb9-9fc5-355de5da71cd	Annotation	MBsen	MBsen	MB	Geometry	5941.1	1532.5	339	0	313	0	0	0	NaN	0	2423675	16134
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	a326edfe-7a9e-4eea-a7a5-040d6c310713	Annotation	IC	IC	MBsen	Geometry	6017.6	2215.9	4	0	339	0	0	0	NaN	0	1092358.9	6097.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	ff65713e-e331-4ad9-b7da-59c623b6bbcd	Annotation	ICd	ICd	IC	Geometry	7112.8	2237.3	820	0	4	0	0	0	NaN	0	63735.8	1304.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	dcfcd9dd-39c4-407c-b565-4b61714fe103	Annotation	ICe	ICe	IC	Geometry	5949.8	2214.5	828	0	4	0	0	0	NaN	0	1028623.1	5501.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 4.ome.tif	b4f4603d-0731-4513-9d59-719893694769	Annotation	SAG	SAG	MBsen	Geometry	4248.2	2908.5	271	0	339	0	0	0	NaN	0	72650.9	1313.8
