Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7ab5d931-6961-4cda-880b-6736cd6bf4f9	Annotation	VISpor	VISpor	VIS	Geometry	4488.6	1723.8	312782628	0	669	0	0	0	NaN	0	1220588.4	6940.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	fee7c5e2-f489-476a-bcff-0bfd7ae1e786	Annotation	VISpor2/3	VISpor2/3	VISpor	Geometry	4803.1	1705.8	312782636	0	312782628	0	0	0	NaN	0	522083.1	5243.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f09a5299-b393-4cb9-b0b3-8a51e9b44843	Annotation	VISpor1	VISpor1	VISpor	Geometry	5112.2	1696.3	312782632	0	312782628	0	0	0	NaN	0	351163.7	5877.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f383d4cf-91e3-4c64-b25a-354ec602c350	Annotation	VISpor5	VISpor5	VISpor	Geometry	3526.7	1792.9	312782644	0	312782628	0	0	0	NaN	0	326062.9	3656.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0c93928e-73ce-46df-98a7-f249eccc7a00	Annotation	VISpor4	VISpor4	VISpor	Geometry	1210	1544.8	312782640	0	312782628	0	0	0	NaN	0	20097.5	729.03
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	858c0c49-b4df-43a0-b13a-5f5a8f142fa9	Annotation	VISpor6a	VISpor6a	VISpor	Geometry	1406.3	1862.1	312782648	0	312782628	0	0	0	NaN	0	1181.1	243.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a3ea72e5-4b3d-4ca9-9cc0-3565fb4fc9f5	Annotation	VISp	VISp	VIS	Geometry	5497.4	602.77	385	0	669	0	0	0	NaN	0	2951179.5	11829.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7847ea41-91df-4f7c-bf01-584817861f49	Annotation	VISp5	VISp5	VISp	Geometry	5470.9	810.83	778	0	385	0	0	0	NaN	0	690304.6	8025.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	56b4058c-2d01-459e-8ad6-361e79575183	Annotation	VISp6a	VISp6a	VISp	Geometry	4283	1074.2	33	0	385	0	0	0	NaN	0	238210.7	4406.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8b7d02c5-9d47-4d7c-9bf0-149f335f63fd	Annotation	VISp2/3	VISp2/3	VISp	Geometry	5612.8	477.96	821	0	385	0	0	0	NaN	0	948162.7	10449.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	40ead34d-5a70-475d-8fa1-e845d9eb4c7e	Annotation	VISp1	VISp1	VISp	Geometry	5727.1	336.95	593	0	385	0	0	0	NaN	0	600020.4	11193.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9ccdb2de-6aee-427f-9072-1cd6b0357f66	Annotation	VISp4	VISp4	VISp	Geometry	5624.7	648.97	721	0	385	0	0	0	NaN	0	474481	8910.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f3eb175d-c3a1-4686-af53-0f2d3c0bf735	Annotation	VISl	VISl	VIS	Geometry	3801.8	1096.2	409	0	669	0	0	0	NaN	0	271578.4	3391.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7a9ef5df-6ecc-4b99-9466-ab8d6aa0c83b	Annotation	VISl4	VISl4	VISl	Geometry	1646.1	1279	573	0	409	0	0	0	NaN	0	30457.8	1010.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	c6b6e59d-b550-48b6-8508-9b6289f96abe	Annotation	VISl5	VISl5	VISl	Geometry	1686.4	1324.4	613	0	409	0	0	0	NaN	0	12191	599.71
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	402f0e08-29aa-4392-ac6b-b75dc93659b6	Annotation	VISl1	VISl1	VISl	Geometry	4635.2	1000.8	421	0	409	0	0	0	NaN	0	108214.2	2351.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	bf0f5c68-bb09-4f5a-8d03-8c1ff8f09895	Annotation	VISl2/3	VISl2/3	VISl	Geometry	3812.4	1112.6	973	0	409	0	0	0	NaN	0	120715.6	2256.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f0ba2a65-88f2-46be-98a8-f6429cfbbe26	Annotation	VISpl	VISpl	VIS	Geometry	6288.9	1322.4	425	0	669	0	0	0	NaN	0	895133.4	7761.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	76acc002-5dbf-4d59-a30a-242415f917bd	Annotation	VISpl2/3	VISpl2/3	VISpl	Geometry	8855.1	1088.8	269	0	425	0	0	0	NaN	0	71845	1710.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	3aa1c087-1f2e-49d5-a26d-724ddc91ca72	Annotation	VISpl4	VISpl4	VISpl	Geometry	7138.4	1199.2	869	0	425	0	0	0	NaN	0	62414.1	1931.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	869cedf9-e247-4bfd-ab03-b6748da8ad01	Annotation	VISpl6a	VISpl6a	VISpl	Geometry	5479.7	1364.9	377	0	425	0	0	0	NaN	0	380763.9	5493.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4c2d50ee-32dd-48fe-9a45-be96944e6ee9	Annotation	VISpl5	VISpl5	VISpl	Geometry	6335.5	1363.9	902	0	425	0	0	0	NaN	0	349230.8	4054.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	16356466-9234-4bce-b49f-7b6a1810399c	Annotation	VISpl6b	VISpl6b	VISpl	Geometry	1893.2	1643.3	393	0	425	0	0	0	NaN	0	7157.3	863.68
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	cb3fea7c-208e-4abc-a4ca-62e634148365	Annotation	VISpl1	VISpl1	VISpl	Geometry	9910.4	964.97	750	0	425	0	0	0	NaN	0	23721.8	663.11
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4ef1ab79-3c59-4ddc-8d7c-d165b6e585cb	Annotation	RSP	RSP	Isocortex	Geometry	5789.2	747.74	254	0	315	0	0	0	NaN	0	1492714.2	10142.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	bd27d4f4-f4bb-4c22-80f1-9f159608b2a8	Annotation	RSPd	RSPd	RSP	Geometry	5799.4	844.56	879	0	254	0	0	0	NaN	0	847297.6	8329.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9b150634-96f6-4f57-a3b1-e60696c2e683	Annotation	RSPd6a	RSPd6a	RSPd	Geometry	4851.4	1121	274	0	879	0	0	0	NaN	0	79114.4	3098.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	654a3fee-a13b-4cb4-b81d-a3c59fc0f624	Annotation	RSPd5	RSPd5	RSPd	Geometry	5868	898.31	610	0	879	0	0	0	NaN	0	301462.5	4354.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4f89bd05-a252-4f73-87b7-2227b6c37be3	Annotation	RSPd2/3	RSPd2/3	RSPd	Geometry	5900.5	768.24	434	0	879	0	0	0	NaN	0	229454.5	4704.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	dfcaf05c-2040-4862-adeb-d830cdb5f909	Annotation	RSPd1	RSPd1	RSPd	Geometry	5930.5	757.9	442	0	879	0	0	0	NaN	0	237266.3	5335.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d9f32fc9-b98c-4642-9628-cb551b01ec1e	Annotation	RSPagl	RSPagl	RSP	Geometry	5775.9	620.64	894	0	254	0	0	0	NaN	0	645416.6	8999.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	95c28073-5cfc-4bdc-a635-146ca44d0f0c	Annotation	RSPagl5	RSPagl5	RSPagl	Geometry	5993.6	628.24	774	0	894	0	0	0	NaN	0	164350.7	3202.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	1f082bf5-d780-4b16-a880-43c1b21cb899	Annotation	RSPagl6a	RSPagl6a	RSPagl	Geometry	5548.1	992.08	906	0	894	0	0	0	NaN	0	190096	3401
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	33d54f31-559a-4b5c-9bc3-de5c26d3fde4	Annotation	RSPagl1	RSPagl1	RSPagl	Geometry	5764.1	316.6	671	0	894	0	0	0	NaN	0	140803.1	2263.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6e50cffa-e2a2-459a-bf09-039c2f62e692	Annotation	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5837.2	427.18	965	0	894	0	0	0	NaN	0	150166.8	2559.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d94b8808-8abc-4fb5-9036-8095e0471b32	Annotation	HPF	HPF	CTXpl	Geometry	5202	2838.2	1089	0	695	0	0	0	NaN	0	10937724.7	20460.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a4219193-6e98-4950-9afd-508f55aebe05	Annotation	RHP	RHP	HPF	Geometry	5206.3	2839.8	822	0	1089	0	0	0	NaN	0	10922751.4	20539.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	10a9d9cf-4d4e-4f06-90f4-d3479e3f863d	Annotation	PAR	PAR	RHP	Geometry	5035.1	2443.1	843	0	822	0	0	0	NaN	0	1141275.9	9292.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d434ad00-61a7-4285-a73c-d3c1281b8f62	Annotation	ENT	ENT	RHP	Geometry	5215.7	3039.5	909	0	822	0	0	0	NaN	0	8755838.1	16415.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f622c8d0-96fb-4cac-aae6-b62447a989fc	Annotation	ENTl	ENTl	ENT	Geometry	4212.8	2909.4	918	0	909	0	0	0	NaN	0	2952189.4	11270.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	3e9beb0f-b06f-40c8-baec-a0d254b9b16e	Annotation	ENTl2	ENTl2	ENTl	Geometry	4921.5	3028.5	20	0	918	0	0	0	NaN	0	874650.7	8646.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	12463e72-d867-4dd7-b63e-9d20a25a7c06	Annotation	ENTl6a	ENTl6a	ENTl	Geometry	1153.1	2528.9	28	0	918	0	0	0	NaN	0	350372.8	3439.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0a3b5930-9703-426d-99c4-2d78d9bfb99e	Annotation	ENTl3	ENTl3	ENTl	Geometry	4848.5	2865.2	52	0	918	0	0	0	NaN	0	599985.8	7710.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	1c00cc0f-7c42-49af-8ef0-8ee0b714e740	Annotation	ENTl1	ENTl1	ENTl	Geometry	5000.2	3207.1	1121	0	918	0	0	0	NaN	0	556268.1	8484.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	0cde5a1a-8864-4e77-bd5f-5a65d7f9f604	Annotation	ENTl5	ENTl5	ENTl	Geometry	3569.8	2717.1	139	0	918	0	0	0	NaN	0	570911.1	7396.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	48734d8b-7c6a-4087-aad0-af4734691ce4	Annotation	ENTm	ENTm	ENT	Geometry	5725.8	3105.6	926	0	909	0	0	0	NaN	0	5803648.7	15019.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	dfc71f06-7512-471d-a194-58afbde79ae7	Annotation	ENTm1	ENTm1	ENTm	Geometry	6188.5	3995.7	526	0	926	0	0	0	NaN	0	772827.1	10290.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	159a052f-f2bf-484a-a764-da5b187fb843	Annotation	ENTm2	ENTm2	ENTm	Geometry	6289	3646.4	543	0	926	0	0	0	NaN	0	1053576.9	11461
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	02f3629f-f399-4ae8-98fc-4f70b2623828	Annotation	ENTm3	ENTm3	ENTm	Geometry	5986.5	3112.1	664	0	926	0	0	0	NaN	0	1304882.5	12865.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	782d3913-943e-4ff4-9d7f-729e26cedab1	Annotation	ENTm5	ENTm5	ENTm	Geometry	6248.7	2659.3	727	0	926	0	0	0	NaN	0	1942190.7	13014.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	94ffec37-3d4c-4ea2-ac09-e2969a9450c1	Annotation	ENTm6	ENTm6	ENTm	Geometry	2566	2558.9	743	0	926	0	0	0	NaN	0	730066.5	6491.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a5264309-1cc0-4b40-8707-8a2bdadd9918	Annotation	APr	APr	RHP	Geometry	5316.9	1576.3	484682508	0	822	0	0	0	NaN	0	1025637.4	6663.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e8260180-61b1-4b06-af91-9ab847afc21d	Annotation	BS	BS	grey	Geometry	5561.7	3290.5	343	0	8	715	459	256	35.8	10.79	23734670.2	58734.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	3e1fff6e-e855-4750-9284-b162b70f88ef	Annotation	HB	HB	BS	Geometry	5352.5	4767.3	1065	0	343	0	0	0	NaN	0	9878901.9	42383.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6872bf8a-2057-41fb-8a7c-e80b23e2fab6	Annotation	P	P	HB	Geometry	5361.3	4715	771	0	1065	0	0	0	NaN	0	9366267.3	39465
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	3c3af2fe-39cd-4079-984b-5897c1aa5dff	Annotation	P-sat	P-sat	P	Geometry	5333.6	4459.1	1117	0	771	0	0	0	NaN	0	2881354.2	11972.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	009ec190-ad01-4759-a51c-6f4276e23033	Annotation	PRNr	PRNr	P-sat	Geometry	5309.5	4489.8	146	0	1117	0	0	0	NaN	0	2279245.2	8436.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	13fe14a6-18c1-4dae-85a0-9ffce64db21a	Annotation	CS	CS	P-sat	Geometry	5425.3	4343.1	679	0	1117	0	0	0	NaN	0	602110.4	3535.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8493402b-3210-445e-aec0-f46d6335c0e8	Annotation	P-sen	P-sen	P	Geometry	5363.1	4771.5	1132	0	771	0	0	0	NaN	0	2326427.7	17440.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8f1b72b6-2d0f-4e03-9279-1b140619e2fd	Annotation	PSV	PSV	P-sen	Geometry	5498.3	4789.1	7	0	1132	0	0	0	NaN	0	702271	5067.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	e3a40302-0688-4939-a33e-aea8e1392873	Annotation	PB	PB	P-sen	Geometry	7463.7	3895.5	867	0	1132	0	0	0	NaN	0	58163	929.64
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d6721746-91ea-4ae5-9ee1-963bbd1891cd	Annotation	NLL	NLL	P-sen	Geometry	5190.1	3416.5	612	0	1132	0	0	0	NaN	0	633224.5	4548.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	dcd674d4-2177-4952-812c-3f5856689e59	Annotation	SOC	SOC	P-sen	Geometry	5247.7	5732.7	398	0	1132	0	0	0	NaN	0	932769.2	6895
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	93152b5c-266b-4ac4-a6fe-8c8426f146cb	Annotation	SOCm	SOCm	SOC	Geometry	5246.4	5678.4	105	0	398	0	0	0	NaN	0	257434.7	2893.5
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	67093b5e-ead4-479e-8a50-172eecf74117	Annotation	SOCl	SOCl	SOC	Geometry	5389.8	5595.6	114	0	398	0	0	0	NaN	0	337934.8	3981.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	4ecfba1a-2496-4305-bf22-c7e461072f85	Annotation	POR	POR	SOC	Geometry	5106.4	5911.5	122	0	398	0	0	0	NaN	0	337399.6	4323.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	cbbe06ba-4ab6-4360-9b85-0b1cf96adac7	Annotation	P-mot	P-mot	P	Geometry	5401.4	4923.2	987	0	771	0	0	0	NaN	0	2138365.9	14888.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d5f161ce-31e6-47c1-94e5-8f8af6c48d69	Annotation	SUT	SUT	P-mot	Geometry	5585.8	4132.8	534	0	987	0	0	0	NaN	0	366952.4	3423.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	2ea51b2e-a969-4793-8ed5-f47b22709d4d	Annotation	TRN	TRN	P-mot	Geometry	5217.7	5093.5	574	0	987	0	0	0	NaN	0	192171.7	2305.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6c9a8cbd-7d3c-44b8-8144-3a908ca8ca19	Annotation	PRNc	PRNc	P-mot	Geometry	5273.6	5327.1	1093	0	987	0	0	0	NaN	0	1059721.6	6671
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d7f03139-ace6-4a68-a32e-5cdebdc6f032	Annotation	V	V	P-mot	Geometry	7323	4552.1	621	0	987	0	0	0	NaN	0	31698.3	891.88
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	83794596-2152-44f3-8d28-cc9ea6e81c85	Annotation	P5	P5	P-mot	Geometry	5479.2	4568.5	549009215	0	987	0	0	0	NaN	0	462319.5	3720.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	336e5f7a-85db-4dff-883c-cb7d047db4f9	Annotation	PC5	PC5	P-mot	Geometry	5649.8	5114	549009223	0	987	0	0	0	NaN	0	25535.7	895.66
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	b8491f51-a3fd-4b1f-8388-943f1b28ffeb	Annotation	MY	MY	HB	Geometry	5191.4	5722.5	354	0	1065	0	0	0	NaN	0	512683.5	9257.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	36c2dc67-2638-4a11-9eef-5d8ec87851bf	Annotation	MY-sat	MY-sat	MY	Geometry	5153.3	5358.9	379	0	354	0	0	0	NaN	0	56888.1	1068.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8e9f4432-8e45-4bf5-97c9-6d33ce19235d	Annotation	RM	RM	MY-sat	Geometry	5153.3	5358.9	206	0	379	0	0	0	NaN	0	56888.1	1068.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	66bd7b78-326c-453e-9c8a-542b5095f025	Annotation	MY-sen	MY-sen	MY	Geometry	5254.3	5704	386	0	354	0	0	0	NaN	0	244003.8	3350.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9099ec6a-ef6b-4077-a479-7c5260c11aaf	Annotation	CN	CN	MY-sen	Geometry	8244.3	4838.1	607	0	386	0	0	0	NaN	0	10511	512.07
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	b52b0390-6688-473b-a4aa-bf28d0057168	Annotation	VCO	VCO	CN	Geometry	8244.3	4838.1	101	0	607	0	0	0	NaN	0	10511	512.07
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	13c63d75-c5b2-44e2-80cd-ac2768976dd7	Annotation	NTB	NTB	MY-sen	Geometry	5119.7	5743	642	0	386	0	0	0	NaN	0	233493.4	2838.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7d2c6b4b-b3df-4195-981e-5301fe5bc65d	Annotation	MB	MB	BS	Geometry	5710.9	2237.5	313	0	343	715	459	256	35.8	18.48	13855827.6	26966.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	80d017c1-2ae3-4bce-8634-0231fcfbb940	Annotation	MBmot	MBmot	MB	Geometry	5752.8	2214.8	323	0	313	715	459	256	35.8	33.02	7753772.5	24990.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6a95cfed-658c-4c2b-8868-269992ae3a46	Annotation	PAG	PAG	MBmot	Geometry	5812	2393.6	795	0	323	714	458	256	35.85	83.57	3063265.1	9910.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d0b8d120-8e09-47d4-b73e-b235cabd7ee3	Annotation	SCm	SCm	MBmot	Geometry	5833.6	1353.8	294	0	323	1	1	0	0	0	2784771.3	9202.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	aa244636-a5f6-488f-95b5-6592cb873ac7	Annotation	SCig	SCig	SCm	Geometry	5802.4	1021.2	10	0	294	0	0	0	NaN	0	633358	7739.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	eba0c68f-4229-4850-b219-ab7704b1b991	Annotation	SCiw	SCiw	SCm	Geometry	5835.1	1270.3	17	0	294	0	0	0	NaN	0	1006023.6	7806.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	6b44bac3-339e-46c8-bf6c-e91f6162b6b6	Annotation	SCdg	SCdg	SCm	Geometry	5836.6	1588.4	26	0	294	0	0	0	NaN	0	927969	7402.8
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	8f65d7d5-f914-4b61-90aa-309ec11981cc	Annotation	SCdw	SCdw	SCm	Geometry	5905.6	1708.1	42	0	294	1	1	0	0	0	217419.4	5870.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	7799668d-0dd4-4d6e-9962-73db78c92a5a	Annotation	CUN	CUN	MBmot	Geometry	5739.8	2817.8	616	0	323	0	0	0	NaN	0	683813.6	4608.4
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	d284d88b-0513-4d69-8584-30699eb2ce90	Annotation	MRN	MRN	MBmot	Geometry	5413.1	3357.8	128	0	323	0	0	0	NaN	0	1108701.4	14702.1
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	a17a8276-bbab-47ea-88ac-0bc936d27628	Annotation	Pa4	Pa4	MBmot	Geometry	5595.8	3327.1	606826663	0	323	0	0	0	NaN	0	17302.3	730.71
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	ee45917f-0861-4369-8bd0-620accdba2d7	Annotation	VTN	VTN	MBmot	Geometry	5574.3	3791.4	757	0	323	0	0	0	NaN	0	94901.7	1587.6
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	9afd8d79-dcc0-4b78-bbfc-bedb10fbf6af	Annotation	MBsen	MBsen	MB	Geometry	5801.1	1389.9	339	0	313	0	0	0	NaN	0	2445235.6	14768.7
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	afef5ffe-285e-4eaf-800c-675ce2d1159c	Annotation	IC	IC	MBsen	Geometry	5852.4	1960.8	4	0	339	0	0	0	NaN	0	1258354.4	6177.3
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	91d814ea-6d30-4443-b18d-7a96510d00aa	Annotation	ICd	ICd	IC	Geometry	6377.9	1984.7	820	0	4	0	0	0	NaN	0	166616.7	2538.2
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	f43a4f43-5398-4cc7-a53d-f96e63028850	Annotation	ICe	ICe	IC	Geometry	5772.2	1957.2	828	0	4	0	0	0	NaN	0	1091737.8	5860.9
JKBY4.2b_A3_Scan1.qptiff - resolution #1_Region 5.ome.tif	424ac600-f51e-4231-9825-ef318fdd33ba	Annotation	SAG	SAG	MBsen	Geometry	3243.2	2694.3	271	0	339	0	0	0	NaN	0	27177.4	608.4
