Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c9e74172-79e9-41b3-883d-c0a37e0db28a	TEa2/3	TEa2/3	TEa	Geometry	9357.6	3364.4	1127	0	541	0	0	0	NaN	0	135288.8	2003
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	bd57e7da-06c3-4a6f-8dd5-9b45befb87cb	TEa6a	TEa6a	TEa	Geometry	8911.2	3454	729	0	541	0	0	0	NaN	0	1125	140.28
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c1f6c97f-5fef-49f4-bbb5-629fdaa039b0	TEa4	TEa4	TEa	Geometry	9222.2	3366.1	234	0	541	0	0	0	NaN	0	41312.9	1253.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	2bf656c3-c521-48f4-81d1-0290061acfb7	ECT	ECT	Isocortex	Geometry	9223.5	3810.7	895	0	315	0	0	0	NaN	0	320472.4	3201.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	defcc26d-b1fb-48ef-aba6-493849890bfd	ECT6b	ECT6b	ECT	Geometry	8803.4	3696.7	1045	0	895	0	0	0	NaN	0	13367.3	851.47
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9f9740a7-dc3c-490d-b02c-d72f950eaae8	ECT1	ECT1	ECT	Geometry	9555.2	4024.8	836	0	895	0	0	0	NaN	0	58034.7	1116.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c828fb63-51e8-4379-a072-0993a4476685	ECT2/3	ECT2/3	ECT	Geometry	9378	3868.2	427	0	895	0	0	0	NaN	0	99485.5	1538.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	58bcbfe7-a2c1-490a-99e6-144194ed2617	ECT6a	ECT6a	ECT	Geometry	8898.7	3669.2	977	0	895	0	0	0	NaN	0	56186.4	1083.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	988e3042-2d09-4dd8-a8a2-2cf73c3253c3	ECT5	ECT5	ECT	Geometry	9108.5	3717.9	988	0	895	0	0	0	NaN	0	93410.8	1488.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	447159c6-5dbe-47e3-a9ba-a8780aab7dfa	PERI	PERI	Isocortex	Geometry	9154.3	4108.2	922	0	315	0	0	0	NaN	0	214852.8	2835.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	ed1a7651-b30f-46ad-995d-1f2863d6969d	PERI1	PERI1	PERI	Geometry	9419.2	4300.7	540	0	922	0	0	0	NaN	0	34432.5	862.06
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	483e63c7-c48f-407f-8a31-67a6eb578572	PERI6a	PERI6a	PERI	Geometry	8918.1	3986	335	0	922	0	0	0	NaN	0	35553.5	907.44
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	1fdf8352-9e5e-458d-96fe-953e9d1726ad	PERI6b	PERI6b	PERI	Geometry	8820	3957.1	368	0	922	0	0	0	NaN	0	12994.6	775.97
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	1dda2898-960d-4f8f-a5be-ef2358fc5dcd	PERI2/3	PERI2/3	PERI	Geometry	9272.3	4170.8	888	0	922	0	0	0	NaN	0	66965	1368.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d103c0d9-e0ef-46a5-9745-1e134e3ce974	PERI5	PERI5	PERI	Geometry	9088.8	4038.9	692	0	922	0	0	0	NaN	0	64907	1168.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	ef1849ed-4324-443d-b1c6-d2ca62dcb4e3	VIS	VIS	Isocortex	Geometry	4958.3	1742.4	669	0	315	0	0	0	NaN	0	5292248.3	19242.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	87604cf8-94d5-42ab-a09c-ce276526ab18	VISli	VISli	VIS	Geometry	8720.6	2384.2	312782574	0	669	0	0	0	NaN	0	175260.3	1928.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	16d529e3-a7b7-4595-91c3-470207d2a9b4	VISli2/3	VISli2/3	VISli	Geometry	8802.1	2340.7	312782582	0	312782574	0	0	0	NaN	0	54950	1046.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d601d445-8bd2-42c9-a840-157ed0cefb0a	VISli1	VISli1	VISli	Geometry	8912.7	2274.1	312782578	0	312782574	0	0	0	NaN	0	32001.7	865.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	8f090eee-6d30-42f7-bbbb-fe21dc7a3cf1	VISli5	VISli5	VISli	Geometry	8561.1	2469.8	312782590	0	312782574	0	0	0	NaN	0	61772.9	1081.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	4ab39299-a76a-416d-83ce-e7956e147aa9	VISli4	VISli4	VISli	Geometry	8699.3	2407.4	312782586	0	312782574	0	0	0	NaN	0	26101.2	808.75
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3e70fba4-aa60-4871-9186-20ab194dfe29	VISli6a	VISli6a	VISli	Geometry	8357.7	2470.1	312782594	0	312782574	0	0	0	NaN	0	434.61	133.77
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	18eee898-cb31-4de5-9ce5-a2f611a0e64c	VISpor	VISpor	VIS	Geometry	4513.2	2625	312782628	0	669	0	0	0	NaN	0	1489879.9	8704.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	fb044ff1-5921-4269-8807-396c69b5c2e6	VISpor2/3	VISpor2/3	VISpor	Geometry	2722.1	2480.9	312782636	0	312782628	0	0	0	NaN	0	437452.6	4952.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	08a71e68-f9f8-4c13-bfc0-449572c0fc43	VISpor1	VISpor1	VISpor	Geometry	2221.7	2479.3	312782632	0	312782628	0	0	0	NaN	0	278570.7	5199
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	0f3553c6-d015-43d6-b799-7691e6d30d3b	VISpor5	VISpor5	VISpor	Geometry	4838.7	2648	312782644	0	312782628	0	0	0	NaN	0	465293.4	5359.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c379fb4a-34c3-4333-b6ba-78a2bbf2c0ce	VISpor4	VISpor4	VISpor	Geometry	8964.4	2838.6	312782640	0	312782628	0	0	0	NaN	0	58675.7	1699.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c9078d96-2632-4c12-961c-6f89baeb1b9c	VISpor6b	VISpor6b	VISpor	Geometry	8490	3007.9	312782652	0	312782628	0	0	0	NaN	0	43434.3	2566.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	2b9cf14f-53e7-40dc-a907-213f2f4ee304	VISpor6a	VISpor6a	VISpor	Geometry	8565.8	2933.7	312782648	0	312782628	0	0	0	NaN	0	206453.1	2801.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f375fcc5-2bb1-4d86-9e54-9983ec3c54e3	VISp	VISp	VIS	Geometry	5209.2	1152.5	385	0	669	0	0	0	NaN	0	2604829.6	10868.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f94c6bf2-8dc8-4baf-a55b-afd6534565da	VISp5	VISp5	VISp	Geometry	5156.6	1316.8	778	0	385	0	0	0	NaN	0	572948.7	7228.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d802a413-193a-496e-a4b4-2b5f4f0ed0ca	VISp6a	VISp6a	VISp	Geometry	6628.4	1681.3	33	0	385	0	0	0	NaN	0	315212.9	4462
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	56191547-6808-49b2-8548-7c1d5fea7543	VISp6b	VISp6b	VISp	Geometry	7636.5	2032.1	305	0	385	0	0	0	NaN	0	21551.2	1350.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	fe5835c7-bd8c-4a55-9fcf-5096a49e3b31	VISp2/3	VISp2/3	VISp	Geometry	5039.7	999.98	821	0	385	0	0	0	NaN	0	772105.9	9305.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	15a0e89a-2684-4caa-be2f-8a042892f40e	VISp1	VISp1	VISp	Geometry	4711.9	837.77	593	0	385	0	0	0	NaN	0	526520.3	10038.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	62f6b586-576d-4f99-905d-9472cc29781b	VISp4	VISp4	VISp	Geometry	5015.8	1161.9	721	0	385	0	0	0	NaN	0	396490.8	7901.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e11bfba4-9e5d-478a-9287-51e32b00ca4f	VISl	VISl	VIS	Geometry	7459.7	2022.6	409	0	669	0	0	0	NaN	0	471959.3	3805.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	de6eaecc-8e25-4ecc-9095-7a0d96e2ee6c	VISl4	VISl4	VISl	Geometry	8403.9	2080.6	573	0	409	0	0	0	NaN	0	60561.3	1307.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	72aa79d8-1370-4d2c-86e3-b30484e42c70	VISl6a	VISl6a	VISl	Geometry	8118	2309.1	74	0	409	0	0	0	NaN	0	74449.2	1239.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	90f78dcc-3da7-4329-b9fd-63767872086a	VISl5	VISl5	VISl	Geometry	8289.5	2200.2	613	0	409	0	0	0	NaN	0	112422	1473.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f2054843-cd80-4a12-9e80-9ab0268434a0	VISl6b	VISl6b	VISl	Geometry	8010.6	2358.6	121	0	409	0	0	0	NaN	0	10779.1	743.77
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	ff4e9eb5-678b-4517-83bc-bb149460f11c	VISl1	VISl1	VISl	Geometry	5779.4	1691.1	421	0	409	0	0	0	NaN	0	89844.1	2199.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	cd833940-b56e-4797-873f-947c1c623088	VISl2/3	VISl2/3	VISl	Geometry	7021.2	1872.7	973	0	409	0	0	0	NaN	0	123903.5	2267.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	218456df-c049-4411-9b62-1fe7f9c4b904	VISpl	VISpl	VIS	Geometry	1632.2	1700.2	425	0	669	0	0	0	NaN	0	550319	4162.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	4f49df22-5faf-411a-8d36-cc621b7baa21	VISpl2/3	VISpl2/3	VISpl	Geometry	1278.1	1620.3	269	0	425	0	0	0	NaN	0	70841.2	1359.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	577093fc-40ff-4e73-98d3-30080abbef25	VISpl4	VISpl4	VISpl	Geometry	1405.5	1651.3	869	0	425	0	0	0	NaN	0	45297.9	1343.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9af6bee1-1bc9-439f-892f-c93911651a9f	VISpl6a	VISpl6a	VISpl	Geometry	1978.6	1660	377	0	425	0	0	0	NaN	0	199265.8	3036.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	2ff426fa-f291-41f9-9ecd-064da9ab8504	VISpl5	VISpl5	VISpl	Geometry	1531	1796.6	902	0	425	0	0	0	NaN	0	203285.8	2359.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	12592046-da71-44e9-8134-654edee803a4	VISpl6b	VISpl6b	VISpl	Geometry	8123.9	2496.1	393	0	425	0	0	0	NaN	0	445.47	82.94
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e43eba0d-be59-4d69-8d2d-f549158fe259	VISpl1	VISpl1	VISpl	Geometry	1119.8	1571.5	750	0	425	0	0	0	NaN	0	31182.7	766.47
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	01270160-c384-4da9-8358-2d61da60b962	RSP	RSP	Isocortex	Geometry	4667.3	1083.1	254	0	315	0	0	0	NaN	0	1137332	7843.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	5b72deab-a7c1-48f4-910c-3ae3bdd03597	RSPd	RSPd	RSP	Geometry	4802.7	1182.7	879	0	254	0	0	0	NaN	0	657955	6435.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	1a4e1672-98b3-4fd1-80d1-295640ff83b2	RSPd6a	RSPd6a	RSPd	Geometry	5642.6	1463.8	274	0	879	0	0	0	NaN	0	85141.3	2200
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	90c1c185-cf6f-42a3-a336-1dd2de7f1168	RSPd5	RSPd5	RSPd	Geometry	4752	1234.7	610	0	879	0	0	0	NaN	0	226410.5	3375.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	0ba71a70-03f3-4774-82fd-c5cac5e25991	RSPd2/3	RSPd2/3	RSPd	Geometry	4660	1099.5	434	0	879	0	0	0	NaN	0	165508.7	3710.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	1fb7361a-a727-4975-837f-8c87b3740e10	RSPd1	RSPd1	RSPd	Geometry	4601.3	1061.5	442	0	879	0	0	0	NaN	0	180894.6	4277.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	fcb0d9f4-3a2b-424b-83a8-a177a09e2d3b	RSPagl	RSPagl	RSP	Geometry	4481.5	946.31	894	0	254	0	0	0	NaN	0	479377	7265.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	925c5e8a-b05d-487b-8704-0d5b8e25e2f8	RSPagl5	RSPagl5	RSPagl	Geometry	4266.5	991.52	774	0	894	0	0	0	NaN	0	127501.4	2635.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	291b57b5-cad8-4051-a5fb-9fef7e13af81	RSPagl6a	RSPagl6a	RSPagl	Geometry	4376.5	1325.9	906	0	894	0	0	0	NaN	0	118221	2708.1
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	e82f6803-5f6b-4e13-9220-10451a21b07c	RSPagl1	RSPagl1	RSPagl	Geometry	4730.4	666.56	671	0	894	0	0	0	NaN	0	111499	2031.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	730d9d63-7ff7-40bc-9379-e919aa01da3f	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	4580.1	787.1	965	0	894	0	0	0	NaN	0	122155.6	2247.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	35170fa4-234f-48d3-b33d-65b9e74c855d	HPF	HPF	CTXpl	Geometry	4170.5	4087.9	1089	0	695	0	0	0	NaN	0	15807869.8	33655.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	5bfdba14-7bd0-426c-8f5e-69a66b7dfa13	RHP	RHP	HPF	Geometry	4009.5	4092.1	822	0	1089	0	0	0	NaN	0	14764855	36032.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f029b5f2-b3c1-4b17-8885-718122e64fed	ProS	ProS	RHP	Geometry	7948.8	4530.7	484682470	0	822	0	0	0	NaN	0	1653869.5	5657.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	05aca230-fd26-4e7b-b18e-348516d5cbcd	POST	POST	RHP	Geometry	7112.4	2160.2	1037	0	822	0	0	0	NaN	0	410171.8	3011.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3d12d810-c5a2-45ce-b7a3-e1896d0dfffa	PRE	PRE	RHP	Geometry	5596.7	3330.3	1084	0	822	0	0	0	NaN	0	1185485.7	9317.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	b9b58db3-56a2-4de8-8dd0-243be9c06c3b	PAR	PAR	RHP	Geometry	2355.5	3388.2	843	0	822	0	0	0	NaN	0	1203968	7385.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	15446bb7-4394-4cfc-8717-3449aa377728	HATA	HATA	RHP	Geometry	6340.4	5217.8	589508447	0	822	0	0	0	NaN	0	406685.5	4763
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d9b46597-da86-40f6-a770-964b3a13b4f0	ENT	ENT	RHP	Geometry	2808.8	4439.5	909	0	822	0	0	0	NaN	0	8100001	23587.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9b1223ef-39ac-48d2-a4c6-6ca9d51157a0	ENTl	ENTl	ENT	Geometry	3252.1	4588	918	0	909	0	0	0	NaN	0	5591689	15089.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3d603b4b-f578-4393-a041-28f1ba57b3e6	ENTl2	ENTl2	ENTl	Geometry	3515.2	4849.8	20	0	918	0	0	0	NaN	0	1239407.8	11330.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	746b153b-24bd-4bfb-b2ab-4d8fe24b0989	ENTl6a	ENTl6a	ENTl	Geometry	2529.1	4144.6	28	0	918	0	0	0	NaN	0	1510879.8	10930.4
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	df63e00b-f4e6-4c6c-990c-2d1b506b23e0	ENTl3	ENTl3	ENTl	Geometry	3615.9	4757.9	52	0	918	0	0	0	NaN	0	990446.7	11165.9
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	a4a19793-74a9-4239-b11d-1364aff6edd4	ENTl1	ENTl1	ENTl	Geometry	3383.2	4939.2	1121	0	918	0	0	0	NaN	0	656583.5	10886.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3fcc0b04-d4fd-406e-9250-834958b7b1e3	ENTl5	ENTl5	ENTl	Geometry	3520	4543.4	139	0	918	0	0	0	NaN	0	1194371.2	11590.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d637f75c-f026-4a66-8384-360b8cde7a21	ENTm	ENTm	ENT	Geometry	1820.3	4108.3	926	0	909	0	0	0	NaN	0	2508312	13906.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	1468456f-41db-4cd7-93a9-94d032a8a893	ENTm1	ENTm1	ENTm	Geometry	1800.4	5945.3	526	0	926	0	0	0	NaN	0	283710.4	4593.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9de72c31-7346-41e0-b563-33555101caf5	ENTm2	ENTm2	ENTm	Geometry	1793.2	5811.4	543	0	926	0	0	0	NaN	0	229723.1	3945.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	b52e033e-b738-4f47-9141-7e48da929045	ENTm3	ENTm3	ENTm	Geometry	1754.4	5715.2	664	0	926	0	0	0	NaN	0	184052	3523
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c8c65e76-81b0-4460-a89c-8ea89385e2a3	ENTm5	ENTm5	ENTm	Geometry	1942.6	3473.7	727	0	926	0	0	0	NaN	0	712326.8	7672.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	20ad07f2-f4c6-43ab-8327-8187a4803e05	ENTm6	ENTm6	ENTm	Geometry	1762.9	3420.1	743	0	926	0	0	0	NaN	0	1098560	10585.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f75c2fd7-0450-4179-acee-f9e1e757fd6e	APr	APr	RHP	Geometry	3209.7	1714.7	484682508	0	822	0	0	0	NaN	0	526880.7	4192.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3b0285de-3174-4ace-a8dd-0a20fa2d30b0	SUB	SUB	RHP	Geometry	5201.1	3934.7	502	0	822	0	0	0	NaN	0	1277643.9	7427.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	6042c06d-8b2f-441f-830e-0ede55d09774	HIP	HIP	HPF	Geometry	7231.5	4166.8	1080	0	1089	0	0	0	NaN	0	814233.9	3674.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	8f881cc7-c054-47b7-b370-2f8bcba4382a	DG	DG	HIP	Geometry	7231.5	4166.8	726	0	1080	0	0	0	NaN	0	814233.9	3674.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d30b8229-3aad-42c8-8153-5dfd614337be	DG-sg	DG-sg	DG	Geometry	7024.6	4311	632	0	726	0	0	0	NaN	0	71485	1154.3
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	d9183b7a-6801-4a70-a0d4-86275cd7c8f9	DG-mo	DG-mo	DG	Geometry	7251.5	4152.7	10703	0	726	0	0	0	NaN	0	742452.4	4831.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	91942133-8f12-45f5-8fcd-9f51670a1ad3	OLF	OLF	CTXpl	Geometry	7932.9	5901	698	0	695	0	0	0	NaN	0	1117022	5130.6
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	98ba39f1-a5ff-445b-b427-005a8e2c54bb	TR	TR	OLF	Geometry	8102.5	5851.7	566	0	698	0	0	0	NaN	0	838396.2	3895.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	503e4371-c1ee-4212-8f93-57d69d568cf2	COA	COA	OLF	Geometry	7422.9	6049	631	0	698	0	0	0	NaN	0	278625.9	2195.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3aa9f984-b129-4250-81d9-d3c57cbdb1e2	COAp	COAp	COA	Geometry	7422.9	6049	647	0	631	0	0	0	NaN	0	278625.9	2195.7
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	91b916ad-2dbd-49f3-b5a1-19f2674297a8	COApl	COApl	COAp	Geometry	7673.1	6085.2	655	0	647	0	0	0	NaN	0	44286.4	1379.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	f3fe0207-7a2b-4b8b-bfcd-4e4388db1d09	COApm	COApm	COAp	Geometry	7375.7	6042.2	663	0	647	0	0	0	NaN	0	234339.9	1946.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	304e7eb4-f4d7-4127-b535-a65d1abd255e	CTXsp	CTXsp	CTX	Geometry	7228.6	5668.5	703	0	688	0	0	0	NaN	0	131187	1823.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	bf3dfe84-f5da-4cea-8068-de5c45ef19aa	PA	PA	CTXsp	Geometry	7228.6	5668.5	780	0	703	0	0	0	NaN	0	131187	1823.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	cbf163f2-c0da-4c4f-96a1-7875e9f24122	BS	BS	grey	Geometry	4779.1	3278.5	343	0	8	478	87	391	81.8	24.07	16244081.7	35954.2
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c09c4a8c-3de9-4d10-8e66-441f08cd0f22	HB	HB	BS	Geometry	4593	5100.7	1065	0	343	0	0	0	NaN	0	4604716.3	18452.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	b7636e1b-4971-4a1a-8e78-678f7cbc4d2d	P	P	HB	Geometry	4593	5100.7	771	0	1065	0	0	0	NaN	0	4604716.3	18452.5
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	3c9bde3b-5263-4f7e-a3e1-18f42ed5a532	P-sat	P-sat	P	Geometry	4695.3	4554.7	1117	0	771	0	0	0	NaN	0	1612997.8	9292.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	c909edd6-c946-4490-9b16-bef4ee384d9d	PRNr	PRNr	P-sat	Geometry	4670.1	4566.7	146	0	1117	0	0	0	NaN	0	1203078.6	6318.8
JKBY11.1b_A3_Scan1.qptiff - resolution #1_Region 1.ome.tif	9388db69-b64d-4acc-a6a0-1e5e6c524ed4	CS	CS	P-sat	Geometry	4769.3	4519.6	679	0	1117	0	0	0	NaN	0	409918.8	2974
