Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	aa5571ec-718e-45d9-b54f-e0e456a248af	SUB	SUB	RHP	Geometry	2888.3	4291.5	502	0	822	0	0	0	NaN	0	1780843.6	8216.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	73c65782-a695-4525-ab9c-6e24c6d681ff	OLF	OLF	CTXpl	Geometry	8138.1	5946.5	698	0	695	0	0	0	NaN	0	1195351.2	6383.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	f87de6c4-7eea-47cc-9f50-ae85ef0f154c	TR	TR	OLF	Geometry	8681.1	5827.2	566	0	698	0	0	0	NaN	0	756374.3	3624.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	e63f9a01-a087-4c73-affd-78615159dc17	COA	COA	OLF	Geometry	7198.2	6154.5	631	0	698	0	0	0	NaN	0	437645.8	3653.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	7182c5ee-b2e2-4bb5-a782-e2a7c76bfbb0	COAp	COAp	COA	Geometry	7198.2	6154.5	647	0	631	0	0	0	NaN	0	437645.8	3653.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	f5a11f0c-8de7-4283-b1c4-3a3e4505ddb1	COApl	COApl	COAp	Geometry	8161.8	6126.2	655	0	647	0	0	0	NaN	0	126520.4	1668.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	3661fd4c-2298-4239-9154-4d7d420d54ce	COApm	COApm	COAp	Geometry	6806.4	6166	663	0	647	0	0	0	NaN	0	311124.7	3200.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	ba1db328-5611-4d0a-ba40-496390c3ebb2	Isocortex	Isocortex	CTXpl	Geometry	5281	2199.2	315	0	695	0	0	0	NaN	0	8366881.5	22735.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	60826b2d-d22f-41e1-8341-bc06b2ba2701	TEa	TEa	Isocortex	Geometry	9581.2	3291	541	0	315	0	0	0	NaN	0	795489.1	4066.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	cf3a6566-e4e7-40f6-b75c-41804a48b519	TEa1	TEa1	TEa	Geometry	9820.1	3183.2	97	0	541	0	0	0	NaN	0	167373.2	3242.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	a63e0c7d-ec4a-410b-b6fa-8228db087487	TEa2/3	TEa2/3	TEa	Geometry	9691.3	3214.9	1127	0	541	0	0	0	NaN	0	206679.2	2930.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	1bfa798d-5a6b-46af-a961-1f5a10ae9a07	TEa6a	TEa6a	TEa	Geometry	9265.9	3470.1	729	0	541	0	0	0	NaN	0	84322.8	1465.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	2090ce8b-352a-47e0-9e6e-71a2c051eb56	TEa4	TEa4	TEa	Geometry	9575.7	3243.4	234	0	541	0	0	0	NaN	0	96152.1	2371.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	f1a3d7c1-1aa3-403d-a747-399cd951825d	TEa6b	TEa6b	TEa	Geometry	9181.5	3521.2	786	0	541	0	0	0	NaN	0	17240	985.11
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	ad37d987-833b-4c53-a20a-5d15f1cb0a2f	TEa5	TEa5	TEa	Geometry	9453.5	3377.8	289	0	541	0	0	0	NaN	0	223720.7	2308.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	ed861530-d9ea-48b7-8d86-4142db744307	VIS	VIS	Isocortex	Geometry	4513.2	2080	669	0	315	0	0	0	NaN	0	5771393.1	18038.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	a87593fb-46c6-46c2-bff3-18398b9aa811	VISli	VISli	VIS	Geometry	8743.5	2585.7	312782574	0	669	0	0	0	NaN	0	244679	2865.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	b8f71df7-d4de-49af-8294-e777e7e2c610	VISli2/3	VISli2/3	VISli	Geometry	9152.8	2450.4	312782582	0	312782574	0	0	0	NaN	0	51311.5	991.37
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	9735a6a0-cd70-449f-b91c-cf3243e7447e	VISli1	VISli1	VISli	Geometry	7567.2	2373.4	312782578	0	312782574	0	0	0	NaN	0	37489.5	1290.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	acf204bc-55a6-4e3e-ab6d-3340374cf53d	VISli5	VISli5	VISli	Geometry	8940.4	2645	312782590	0	312782574	0	0	0	NaN	0	74004.3	1089
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	f56777a5-b206-40bc-86d2-61519fc7e7ff	VISli4	VISli4	VISli	Geometry	9076.4	2527.9	312782586	0	312782574	0	0	0	NaN	0	24906.6	756.55
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	e1e29156-ef03-46e6-9ad4-9a38978087fa	VISli6b	VISli6b	VISli	Geometry	8680.2	2857.7	312782598	0	312782574	0	0	0	NaN	0	9371.4	568.21
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	ae5295fa-86f8-488f-98fe-6218451652f0	VISli6a	VISli6a	VISli	Geometry	8761.8	2784.3	312782594	0	312782574	0	0	0	NaN	0	47595.6	898.88
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	1e8ed100-e485-4a52-97ab-f31a88cd9b11	VISpor	VISpor	VIS	Geometry	2302.2	3069.4	312782628	0	669	0	0	0	NaN	0	1316457.4	7173.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	15fe1152-8dc2-4bb4-a01d-5a01f43aa653	VISpor2/3	VISpor2/3	VISpor	Geometry	1280.2	3096.9	312782636	0	312782628	0	0	0	NaN	0	373577.7	4313.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	af9611f4-5b03-44e2-aa61-9e2c4361abce	VISpor1	VISpor1	VISpor	Geometry	908.33	3032.1	312782632	0	312782628	0	0	0	NaN	0	180669.1	3717.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	e4e1b832-0f3a-4f15-94ff-45f7d14ab0f1	VISpor5	VISpor5	VISpor	Geometry	2540.1	3077.3	312782644	0	312782628	0	0	0	NaN	0	455371.5	4407.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	b8788764-f4eb-4ea7-bee3-65b5ef1387a9	VISpor4	VISpor4	VISpor	Geometry	3372.8	2739.5	312782640	0	312782628	0	0	0	NaN	0	72436.4	2283
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	0745c2c8-2bc9-4362-90eb-a6fe41cffe50	VISpor6b	VISpor6b	VISpor	Geometry	7638.1	3095.8	312782652	0	312782628	0	0	0	NaN	0	22552.7	1750.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	76d069e5-30f8-4494-b9f9-b40d5802b11b	VISpor6a	VISpor6a	VISpor	Geometry	3847.7	3146	312782648	0	312782628	0	0	0	NaN	0	211849.9	3587
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	6edf074b-5be3-4acf-8f9f-2a6f17da0838	VISp	VISp	VIS	Geometry	4942.4	1580.3	385	0	669	0	0	0	NaN	0	3332617	12202.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	58185a27-b68a-487d-a256-26755f9d4f29	VISp6a	VISp6a	VISp	Geometry	4736.6	2020.7	33	0	385	0	0	0	NaN	0	620515.2	6701.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	45d6b3fc-e97a-4a0c-a088-aa6f5b2ba91f	VISp1	VISp1	VISp	Geometry	4830.9	1240.9	593	0	385	0	0	0	NaN	0	521831.1	10549.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	491a0b9d-c7f7-4b0d-ac0d-24ac507b0d16	VISp4	VISp4	VISp	Geometry	5016.7	1545.9	721	0	385	0	0	0	NaN	0	480952.3	8946
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	b040d22e-acc8-494a-8b7c-6c2d317f8688	VISp5	VISp5	VISp	Geometry	4925.9	1707.8	778	0	385	0	0	0	NaN	0	751974	8561.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	72d7f30d-929a-4ad2-849c-e3e3da52fd62	VISp6b	VISp6b	VISp	Geometry	7109.1	2219.7	305	0	385	0	0	0	NaN	0	37581.1	2732
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	2742d9fe-3d1d-4b29-b6ec-db9b5aee365f	VISp2/3	VISp2/3	VISp	Geometry	5030.8	1363.3	821	0	385	0	0	0	NaN	0	919763.3	10125.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	60b18537-9c98-4497-a7c7-a3449a123b25	VISl	VISl	VIS	Geometry	5941.6	2289.7	409	0	669	0	0	0	NaN	0	694391.4	5090.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	c4cfbeba-b6cf-4ff3-92ff-37da64709d82	VISl4	VISl4	VISl	Geometry	5675.4	2274.3	573	0	409	0	0	0	NaN	0	107921.6	2317.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	2e7ae31f-6aea-4344-94cd-b1a21fb5f027	VISl6a	VISl6a	VISl	Geometry	8503	2552.9	74	0	409	0	0	0	NaN	0	91493.5	1303.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	10949320-ab32-4cb3-a3fa-ebd281400050	VISl5	VISl5	VISl	Geometry	6443.2	2385.1	613	0	409	0	0	0	NaN	0	162424.3	2508
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	042128dd-bfb9-4761-95ee-50a1f35fa446	VISl6b	VISl6b	VISl	Geometry	8419.3	2641.3	121	0	409	0	0	0	NaN	0	14850.5	941.93
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	e1382680-d8f1-4bef-8753-8eef449eea39	VISl1	VISl1	VISl	Geometry	4720.7	2096.4	421	0	409	0	0	0	NaN	0	119838.5	2733.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	c4bc2e78-a5ac-47c0-9c18-b38507767504	VISl2/3	VISl2/3	VISl	Geometry	5044	2188.9	973	0	409	0	0	0	NaN	0	197862.9	2889.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	c64eac3f-d799-44de-ae27-ae58390fcf71	VISpl	VISpl	VIS	Geometry	1530.2	2590.7	425	0	669	0	0	0	NaN	0	183248.4	2994.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	67ea6ee9-d8c6-4803-b56e-a56b06490f8e	VISpl4	VISpl4	VISpl	Geometry	1200.8	2471.9	869	0	425	0	0	0	NaN	0	4774.8	348.29
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	0ed38d6f-9bb6-475e-84fb-0399019e8556	VISpl6a	VISpl6a	VISpl	Geometry	1587.4	2619.9	377	0	425	0	0	0	NaN	0	81807.1	1595
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	f33c4807-dcf0-412f-8adf-51a802e98890	VISpl5	VISpl5	VISpl	Geometry	1386.3	2552.7	902	0	425	0	0	0	NaN	0	68307.7	1321.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	92d5a4c1-9757-4efa-8897-38f0e39484ce	VISpl6b	VISpl6b	VISpl	Geometry	1767.1	2617.7	393	0	425	0	0	0	NaN	0	28358.8	1897.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	7bcffc54-c620-4dbc-a113-bf7ad40dce6c	RSP	RSP	Isocortex	Geometry	4786.2	1375	254	0	315	0	0	0	NaN	0	1312781	8547.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	bf649153-1284-4568-9d55-2ffc36cb365e	RSPd	RSPd	RSP	Geometry	4915.3	1467.1	879	0	254	0	0	0	NaN	0	824170	6944.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	01ab6a16-0e71-45b7-a011-7405740f0b0e	RSPd5	RSPd5	RSPd	Geometry	4711.7	1523.8	610	0	879	0	0	0	NaN	0	277362.2	3954.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	4971b513-8d3f-4c50-8b05-f272f96473a8	RSPd6a	RSPd6a	RSPd	Geometry	5257.4	1715.7	274	0	879	0	0	0	NaN	0	169682.5	2749.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	547a645f-cf20-48e5-8ab5-c87c382682cb	RSPd2/3	RSPd2/3	RSPd	Geometry	4778.6	1339	434	0	879	0	0	0	NaN	0	180441.3	4484.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	caeb3c25-6cdd-4aad-8173-e04a3018d034	RSPd1	RSPd1	RSPd	Geometry	5032.7	1290.2	442	0	879	0	0	0	NaN	0	196684	5232
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	d02cb4b4-7b34-4d49-b0fd-8feaef38852e	RSPagl	RSPagl	RSP	Geometry	4568.4	1219.6	894	0	254	0	0	0	NaN	0	488611.1	8262
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	a05dea17-9ec0-48ab-99f4-5234b4aaa29b	RSPagl1	RSPagl1	RSPagl	Geometry	5027.6	827.07	671	0	894	0	0	0	NaN	0	116647.8	2186.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	42535db7-11a0-4686-82a4-e9ff3cc04313	RSPagl5	RSPagl5	RSPagl	Geometry	4403.1	1258.3	774	0	894	0	0	0	NaN	0	103252.7	2403.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	ba18fe14-113e-4deb-abae-b5b9bac80662	RSPagl6a	RSPagl6a	RSPagl	Geometry	3863.8	1766.8	906	0	894	0	0	0	NaN	0	134687.6	3704.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	996b0d71-9ca8-4931-9611-a2a41ed73602	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5004	981.37	965	0	894	0	0	0	NaN	0	134023	2234.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	a26b3a9d-1f02-4c42-8596-92014f9a87fd	ECT	ECT	Isocortex	Geometry	9502.1	3951.2	895	0	315	0	0	0	NaN	0	276367.2	2748.8
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	37c20415-9504-4f4c-be21-87e50bac60e8	ECT6b	ECT6b	ECT	Geometry	9269.7	3906.9	1045	0	895	0	0	0	NaN	0	13208.7	802.09
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	c077c0f4-d4ae-4894-a5eb-c38c4b06266b	ECT1	ECT1	ECT	Geometry	9188	4006.1	836	0	895	0	0	0	NaN	0	46982.3	1277.3
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	37d172f4-2c89-45cb-a7a3-9a0e780483ad	ECT2/3	ECT2/3	ECT	Geometry	9767.2	3978.3	427	0	895	0	0	0	NaN	0	81394.3	1201.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	e2f7851e-bd93-4ac4-a0a5-152133e9a49c	ECT6a	ECT6a	ECT	Geometry	9353	3913.2	977	0	895	0	0	0	NaN	0	48782.1	1041.6
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	db13e597-1d0e-4a28-935a-5fe245b030d7	ECT5	ECT5	ECT	Geometry	9543.2	3924.2	988	0	895	0	0	0	NaN	0	85999.8	1414.5
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	bf0cd701-c9c1-4fb4-9991-e2f06062bbdd	PERI	PERI	Isocortex	Geometry	7619.8	4177.8	922	0	315	0	0	0	NaN	0	210851	3241.4
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	bce33c96-ed6e-4fa1-9299-ee2e4ef18662	PERI1	PERI1	PERI	Geometry	5055.8	4087	540	0	922	0	0	0	NaN	0	73366	1762.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	eb8137d0-eb0b-4b6b-900d-47df009b9713	PERI5	PERI5	PERI	Geometry	9464	4229.7	692	0	922	0	0	0	NaN	0	44452.7	1020.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	849cd888-11b0-40e9-98a1-daaebbb07ca8	PERI6a	PERI6a	PERI	Geometry	9321.5	4217.9	335	0	922	0	0	0	NaN	0	26259.8	723.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	c25aa9c3-f8d7-4368-9f3f-ae8beb489357	PERI6b	PERI6b	PERI	Geometry	9253.8	4197.4	368	0	922	0	0	0	NaN	0	5694.2	560.24
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	b07e9a32-421b-474c-84ee-7144cf669ad0	PERI2/3	PERI2/3	PERI	Geometry	8473.7	4230.4	888	0	922	0	0	0	NaN	0	61078.1	1489.9
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	d43b314b-16c6-4bf5-8cb7-90f750df2197	CTXsp	CTXsp	CTX	Geometry	7883.7	5751.2	703	0	688	0	0	0	NaN	0	157748.4	3096.7
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	c22ab9f9-ccdf-4d6e-a78f-4ee4d205dec8	PA	PA	CTXsp	Geometry	7705.6	5837.8	780	0	703	0	0	0	NaN	0	122745	1921.2
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	dae4560b-bdeb-4990-b2f3-025b916fc291	EP	EP	CTXsp	Geometry	8524.5	5445.4	942	0	703	0	0	0	NaN	0	31236	770.97
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	47d085a6-3113-4d2c-8f81-d91cd6dca93d	EPv	EPv	EP	Geometry	8524.5	5445.4	966	0	942	0	0	0	NaN	0	31236	770.97
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	8d99c0dd-4b06-4547-a337-2b635700d16e	BS	BS	grey	Geometry	5070.4	3399.2	343	0	8	2207	504	1703	77.16	97.56	17455112.5	34431.1
JKBY11.1d_A2_Scan2.qptiff - resolution #1_Region 5.ome.tif	2a941d0a-08d9-4bf4-b34d-341b71231921	HB	HB	BS	Geometry	4960.4	5484.4	1065	0	343	0	0	0	NaN	0	2246566.7	14055.1
