Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Side	Parent ID	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	63308661-b632-4b72-9949-5644770b603d	ENTl1	ENTl1	ENTl	Geometry	8523.2	3554.7	1121	0	918	0	0	0	NaN	0	339484.7	4979.7
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	a4770098-d838-492f-94d5-9ea143a7fe99	ENTm	ENTm	ENT	Geometry	7269.9	3100.2	926	0	909	0	0	0	NaN	0	3318007.1	12140.5
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	2287ebad-9c2e-4224-9f1d-7e21c12f594a	ENTm1	ENTm1	ENTm	Geometry	5886.9	3087.9	526	0	926	0	0	0	NaN	0	957302	13609.1
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	99830a15-e12c-462b-933b-42ef46b59094	ENTm2	ENTm2	ENTm	Geometry	7728.7	3107.1	543	0	926	0	0	0	NaN	0	1014914.3	10529.5
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	70f5cc07-d3a0-42a3-8a6c-54ef89f2be7e	ENTm3	ENTm3	ENTm	Geometry	7887.4	3073.7	664	0	926	0	0	0	NaN	0	946619	8488.4
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	2375ca8b-e8d4-4c5b-a4b2-93fc0226146d	ENTm5	ENTm5	ENTm	Geometry	7955.9	3174.5	727	0	926	0	0	0	NaN	0	398981.2	2946.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	50546aca-731a-4121-bb7c-92bb5aeb7345	BS	BS	grey	Geometry	3951	3385.4	343	0	8	1989	1565	424	21.32	19.1	22202687.7	57833.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	4ac03457-ed6d-4ece-b349-f97d014f39ec	HB	HB	BS	Geometry	3698.3	4676.8	1065	0	343	5	5	0	0	0	11804536.3	48062.8
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	074b3763-9f17-4ef1-b5b1-359d1cebef21	P	P	HB	Geometry	3745.2	4600.8	771	0	1065	5	5	0	0	0	10926938.1	42380.4
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	99b9d2c0-86ff-4c23-b0d4-ed745d5d29be	P-sat	P-sat	P	Geometry	4156.2	4232.9	1117	0	771	4	4	0	0	0	2503964.5	16048.5
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	8e8259e9-0634-4491-a4e5-e23b6c811ee6	PRNr	PRNr	P-sat	Geometry	4221.4	4427.6	146	0	1117	0	0	0	NaN	0	1736464.6	9774.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	7a32b570-f75a-4b32-b628-e4cb62f47ead	LDT	LDT	P-sat	Geometry	4011.7	2924.5	162	0	1117	4	4	0	0	0	273100.8	2754.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	e744e351-60d1-40a1-98d5-2758f625cfdc	CS	CS	P-sat	Geometry	4005	4325.8	679	0	1117	0	0	0	NaN	0	349891.2	5292.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	0c731766-580d-4020-990a-87bb30f58c92	RPO	RPO	P-sat	Geometry	4012.7	4142.3	238	0	1117	0	0	0	NaN	0	144554.2	1776.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	091a5073-c255-4942-9747-fce12e2b9c19	P-sen	P-sen	P	Geometry	3418.6	4506.1	1132	0	771	0	0	0	NaN	0	3103318.4	22330.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	6d36aab2-6247-4d72-8301-e9bfa1c323a4	PSV	PSV	P-sen	Geometry	3222.7	4712.5	7	0	1132	0	0	0	NaN	0	940174.8	6352.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	db142bfe-b5aa-45ff-a203-0b1a0fc817bc	PB	PB	P-sen	Geometry	3387.4	3349.6	867	0	1132	0	0	0	NaN	0	1245769	8918.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	6bd949ff-3bfb-4569-911a-63a24af22b96	KF	KF	PB	Geometry	1988.4	3737.8	123	0	867	0	0	0	NaN	0	132119.5	1454
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	c16bd454-d867-4702-ad29-9ab24c310d02	NLL	NLL	P-sen	Geometry	6035.9	3045.7	612	0	1132	0	0	0	NaN	0	23982.9	735.48
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	b086b068-4c0c-4817-bf1e-f91159373fcf	SOC	SOC	P-sen	Geometry	3598.1	5940.6	398	0	1132	0	0	0	NaN	0	893391.7	6826.4
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	6f8be780-b567-4d10-bf04-5dfc3a0074ee	SOCm	SOCm	SOC	Geometry	3609.7	5878.9	105	0	398	0	0	0	NaN	0	215576.6	2738.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	eb261f26-a286-4757-9101-cc55a786a622	SOCl	SOCl	SOC	Geometry	3123.5	5790.7	114	0	398	0	0	0	NaN	0	267081.3	3789.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	8226a00c-a60b-43fd-845b-b4c7ea8e77ec	POR	POR	SOC	Geometry	3900.5	6070.6	122	0	398	0	0	0	NaN	0	410733.8	4116.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	2b6a5410-e3d5-48f7-b2e9-c35963b33b61	P-mot	P-mot	P	Geometry	3636.8	4884.5	987	0	771	0	0	0	NaN	0	3062764.7	17553.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	8dfdd5da-3721-4a21-9b6a-5ccb6c27d45b	SUT	SUT	P-mot	Geometry	4008.7	3959.4	534	0	987	0	0	0	NaN	0	405221.8	4196.1
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	f7e87ca3-da9b-4fcf-af6e-80d22194307a	TRN	TRN	P-mot	Geometry	4030	5220.6	574	0	987	0	0	0	NaN	0	170449.7	2185.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	a73f19c7-1504-49bd-81a1-3a0924470adc	PRNc	PRNc	P-mot	Geometry	3631.4	5333.8	1093	0	987	0	0	0	NaN	0	1518896.2	9782.7
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	b04425b9-bdaa-4b51-a64f-90f3f36b2092	V	V	P-mot	Geometry	2952.1	4431.5	621	0	987	0	0	0	NaN	0	340167.1	3304.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	bc735e23-d17f-4ff1-8d59-9bd8dd714a56	P5	P5	P-mot	Geometry	3830.2	4490.3	549009215	0	987	0	0	0	NaN	0	540179.4	4819.8
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	10188224-4853-409a-a563-91e35a36ac39	PC5	PC5	P-mot	Geometry	2713.3	4910.1	549009223	0	987	0	0	0	NaN	0	87850.4	2522.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	497a1b77-5c99-4c85-ad48-0a753823c333	MY	MY	HB	Geometry	3114.2	5622.7	354	0	1065	0	0	0	NaN	0	877710.7	12794.9
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	34695a71-adfc-4342-905a-cac74a58b4f8	MY-sat	MY-sat	MY	Geometry	3958.2	5526.5	379	0	354	0	0	0	NaN	0	65572.2	1257
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	eb735fcc-2bad-4f6b-90e0-1473089b0cdc	RM	RM	MY-sat	Geometry	3958.2	5526.5	206	0	379	0	0	0	NaN	0	65572.2	1257
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	b0c51bf0-a342-4347-a24c-0d080d6d5ae9	MY-sen	MY-sen	MY	Geometry	2792.7	5430.4	386	0	354	0	0	0	NaN	0	395568.1	4819
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	e348ae9d-9ae8-4acd-a323-85097d3dbd61	CN	CN	MY-sen	Geometry	1226.9	4687.5	607	0	386	0	0	0	NaN	0	161290.7	1962.7
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	1498e5d7-b6d9-46a7-a6fb-c7306f68c83b	VCO	VCO	CN	Geometry	1226.9	4687.5	101	0	607	0	0	0	NaN	0	161290.7	1962.7
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	0a282a52-f15d-4f2e-afee-3e17e245279c	NTB	NTB	MY-sen	Geometry	3870.9	5941.9	642	0	386	0	0	0	NaN	0	234277.1	2856.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	2bec0e50-9d6b-4c0c-b5f2-50eba651d45c	MB	MB	BS	Geometry	4237.9	1919.3	313	0	343	1984	1560	424	21.37	40.78	10398361.5	27285.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	3e25503c-99f4-453c-9977-3d30d382fdbc	MBmot	MBmot	MB	Geometry	4105.9	2520.9	323	0	313	1958	1535	423	21.6	115.48	3663071.7	22949.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	954c90fc-f8c7-4deb-975a-5ac0ede93815	PAG	PAG	MBmot	Geometry	4184.2	2170.9	795	0	323	1956	1533	423	21.63	198.07	2135612.2	12164.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	0f67cba8-c957-452d-8c18-2ce164dbcab7	CUN	CUN	MBmot	Geometry	4016.1	2441.3	616	0	323	2	2	0	0	0	742316.2	5164.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	bd23abaf-8766-4d9c-8099-8b0ea4b461c9	MRN	MRN	MBmot	Geometry	3970.4	3545.4	128	0	323	0	0	0	NaN	0	712954.8	8842
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	9048512a-fbb8-4b76-81aa-9e714d4f8256	VTN	VTN	MBmot	Geometry	4048.9	3573.9	757	0	323	0	0	0	NaN	0	71843.2	1406.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	28f80229-b0b8-4254-9aa2-00f4a4aae0c1	MBsen	MBsen	MB	Geometry	4327.7	1263.1	339	0	313	0	0	0	NaN	0	5054618.8	12110.4
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	fcd5aee6-7d91-46e3-8020-1aee723e7124	IC	IC	MBsen	Geometry	4327.7	1263.1	4	0	339	0	0	0	NaN	0	5054618.8	12110.4
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	22305530-f296-4837-a490-033bb278cf57	ICc	ICc	IC	Geometry	4240	1488.4	811	0	4	0	0	0	NaN	0	1964939.3	8752.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	804ff5b4-33c1-4f61-bde4-b3335e4ed4cc	ICd	ICd	IC	Geometry	4439.9	1074.7	820	0	4	0	0	0	NaN	0	1512443.7	7966.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	fb5836ff-48d9-4601-90d5-c7518ef96b32	ICe	ICe	IC	Geometry	4329.3	1163.1	828	0	4	0	0	0	NaN	0	1577235.8	10750.1
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	9cc6812d-dd9c-4a5c-8d6c-d7ab62c03d10	MBsta	MBsta	MB	Geometry	4543.2	3379.9	348	0	313	0	0	0	NaN	0	528117.2	6352.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	58985274-6636-49c2-ab78-91321a0d2096	PPN	PPN	MBsta	Geometry	4690.6	3413.9	1052	0	348	0	0	0	NaN	0	404484	4466.1
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	bb9da5d3-615a-4643-a1d9-d8980a719e77	RAmb	RAmb	MBsta	Geometry	4061.2	3268.8	165	0	348	0	0	0	NaN	0	123633.5	1886.1
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	8309000c-6a7f-4aef-9bb8-38c88fc719f0	DR	DR	RAmb	Geometry	4061.2	3268.8	872	0	165	0	0	0	NaN	0	123633.5	1886.1
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	e5da9ab4-9433-4a1f-abb7-c9f55dfa8d3c	VS	VS	root	Geometry	4141.8	2185.5	73	0	997	0	0	0	NaN	0	749581.6	3238.9
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	f998b990-fcc6-4174-ae46-451eb0ce9f4c	AQ	AQ	VS	Geometry	4141.8	2185.5	140	0	73	0	0	0	NaN	0	749581.6	3238.9
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	dc52b4ae-cf19-4639-9958-1cced2ed70b6	fiber tracts	fiber tracts	root	Geometry	4167.6	4540.6	1009	0	997	1	1	0	0	0	3145927	46869.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	2133c772-7e6f-45f8-9a26-56ab91551575	cbf	cbf	fiber tracts	Geometry	3930.2	3769.6	960	0	1009	0	0	0	NaN	0	952558.3	15518.8
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	355c6c39-c981-4a0b-a7b6-dd12b5e0c032	arb	arb	cbf	Geometry	1840.9	3135.1	728	0	960	0	0	0	NaN	0	37025.6	3215.2
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	e6e54bca-abd2-4d5f-a801-6322a889b569	cbp	cbp	cbf	Geometry	4014.7	3795.3	752	0	960	0	0	0	NaN	0	915532.6	14314.7
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	3ce58b45-8a88-4cb8-a2c0-e572d3e445c0	scp	scp	cbp	Geometry	3868.4	3674.6	326	0	752	0	0	0	NaN	0	428763.7	9827.9
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	7835d184-2cb4-4e24-8113-d53ee6882412	sctv	sctv	scp	Geometry	3763.3	4706.6	866	0	326	0	0	0	NaN	0	133514.2	4165.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	6c3550dd-f055-4de1-8542-4070c0ef1def	mcp	mcp	cbp	Geometry	4143.6	3901.6	78	0	752	0	0	0	NaN	0	486769	4486.8
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	12414b2a-a409-4154-a09e-dbcc34f2b7da	cm	cm	fiber tracts	Geometry	4359.8	4724.2	967	0	1009	1	1	0	0	0	1798012.6	25746
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	97b9a3eb-5829-48c3-8400-ed3e7aacf069	drt	drt	cm	Geometry	3938.4	5827.2	792	0	967	0	0	0	NaN	0	147746.2	2242.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	6f3ff8d6-695a-4017-a99e-c2c590518f0e	cett	cett	drt	Geometry	3938.4	5827.2	932	0	792	0	0	0	NaN	0	147746.2	2242.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	230facd7-43da-44aa-907b-a84d2e2259ab	ml	ml	cett	Geometry	3938.4	5827.2	697	0	932	0	0	0	NaN	0	147746.2	2242.6
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	f3c935e5-01c3-49e6-9b59-7716775aa4e1	IIIn	IIIn	cm	Geometry	4036.1	3567.5	832	0	967	0	0	0	NaN	0	27373.5	979.05
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	5a9ec91d-a00e-40bc-a16a-016f4510b212	mlf	mlf	IIIn	Geometry	4036.1	3567.5	62	0	832	0	0	0	NaN	0	27373.5	979.05
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	a5959e6d-5821-4a69-aa7f-95cdf255cfb2	Vn	Vn	cm	Geometry	3723.6	5112.1	901	0	967	0	0	0	NaN	0	626355.5	5861.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	a73374c8-40f4-46b6-8d17-6ed5b6dc7742	sV	sV	Vn	Geometry	3723.6	5112.1	229	0	901	0	0	0	NaN	0	626355.5	5861.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	a1914537-a592-4c8d-978f-9f7aa6cac0ad	sptV	sptV	sV	Geometry	1515.3	4708.2	794	0	229	0	0	0	NaN	0	77592.8	1171.5
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	078c01ef-e7d0-4436-a99f-297e9b3ecfd4	IVn	IVn	cm	Geometry	4102.8	2675.9	911	0	967	1	1	0	0	0	5132.5	396.23
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	13ec47ed-d2a4-4de9-b2e2-c8bba09262bd	VIIIn	VIIIn	cm	Geometry	4834.7	4357.2	933	0	967	0	0	0	NaN	0	991404.9	16266.9
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	a037e01d-3fe4-4363-b8cf-c2b78aae176e	cVIIIn	cVIIIn	VIIIn	Geometry	4834.7	4357.2	948	0	933	0	0	0	NaN	0	991404.9	16266.9
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	33de737f-369c-45fe-90fb-eb558296c98a	tb	tb	cVIIIn	Geometry	3792.6	6373.3	841	0	948	0	0	0	NaN	0	265234.6	5656
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	a423a4cc-6124-4be9-ae96-449d59e5aaaa	ll	ll	cVIIIn	Geometry	5168	3910	658	0	948	0	0	0	NaN	0	637010.6	7258.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	597ee213-3a83-4b02-9368-3552ee60c2e9	bic	bic	cVIIIn	Geometry	5553.9	1555.5	482	0	948	0	0	0	NaN	0	89159	3352.5
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	1b361db9-70c4-4c91-a8cd-3216e4a4deaa	lfbs	lfbs	fiber tracts	Geometry	3891	6237	983	0	1009	0	0	0	NaN	0	163291.5	2232.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	2d997f44-f7ac-4efe-bce8-b8a4d14d7287	cst	cst	lfbs	Geometry	3891	6237	784	0	983	0	0	0	NaN	0	163291.5	2232.3
JKBY11.1b_A4_Scan1.qptiff - resolution #1_Region 4.ome.tif	05dc209c-5b6a-4963-94e9-cb572b11752b	py	py	cst	Geometry	3891	6237	190	0	784	0	0	0	NaN	0	163291.5	2232.3
