Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	ID	Parent ID	Side	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	f4801084-0ad4-40f2-b3aa-71fe8b21a58c	VCO	VCO	CN	Geometry	5664	4787.8	101	607	0	0	0	0	NaN	0	195263.6	2758.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	e28f6671-bae1-4549-8679-39a9562c8e88	VISpor2/3	VISpor2/3	VISpor	Geometry	5693.5	1885.4	312782636	312782628	0	0	0	0	NaN	0	186895.1	2946.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	f8f82575-d2c4-43c7-93f9-64bedd4f2438	PAR	PAR	RHP	Geometry	5780.5	2146.7	843	822	0	0	0	0	NaN	0	561827.9	5992.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	a9133d5e-bc7c-4722-bf92-0e3b50f5de1b	MY-sat	MY-sat	MY	Geometry	5806.3	5479.5	379	354	0	0	0	0	NaN	0	34363.4	949.86
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	e4c82c07-25ad-458e-81a1-5226bf1bad87	IVn	IVn	cm	Geometry	5846.8	3032.1	911	967	0	17	13	4	23.53	714.56	5597.8	386.14
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	0683a6d2-f6fe-4961-a9a4-8081d0d13287	VISp4	VISp4	VISp	Geometry	5686.2	1034	721	385	0	0	0	0	NaN	0	360243.2	4566.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	887e004e-2131-490d-9e2c-ebdb7abd087e	SUT	SUT	P-mot	Geometry	5774.4	4246.6	534	987	0	0	0	0	NaN	0	267157	3668.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	db14a370-b90f-47d2-ab3a-8c4560438769	CH	CH	grey	Geometry	5740.5	2099.1	567	8	0	0	0	0	NaN	0	10708074.5	20851.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	9e8457ae-2fa8-4781-bd1f-b1b008a2626a	RPO	RPO	P-sat	Geometry	5897.5	4547.1	238	1117	0	0	0	0	NaN	0	121774.8	1728.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	f90a2720-a37e-4d9f-ac69-70b016810e85	CTX	CTX	CH	Geometry	5740.5	2099.1	688	567	0	0	0	0	NaN	0	10708074.5	20851.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	d9a73e02-be13-48a5-af6c-534400ca9309	grey	grey	root	Geometry	5724.2	2855.7	8	997	0	3937	2522	1415	35.94	45.67	30982211.1	79246.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	7eae1aea-7111-4c65-ae32-611a99de1876	SCdg	SCdg	SCm	Geometry	5584.5	1559.4	26	294	0	0	0	0	NaN	0	680822.2	6272.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	21e72297-f737-43f6-acd3-d68b0fa56ce6	CN	CN	MY-sen	Geometry	5664	4787.8	607	386	0	0	0	0	NaN	0	195263.6	2758.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	8a5d104b-d05f-4259-8081-dc5b94bc02d0	sctv	sctv	scp	Geometry	5709.2	4744	866	326	0	0	0	0	NaN	0	71897.3	2821.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	48d61cfc-9967-40b8-9098-53c90bfc166a	rust	rust	eps	Geometry	5550.7	5454.6	863	1000	0	0	0	0	NaN	0	61357.4	1777.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	7f45c9fd-5f3d-4e1f-87a2-53c8ba4f2dbe	P-sen	P-sen	P	Geometry	5705.2	4658.3	1132	771	0	0	0	0	NaN	0	2067539.3	17339.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	c8fea654-229c-411c-a9cb-a3937bae9d78	CUN	CUN	MBmot	Geometry	5934.2	2909.1	616	323	0	0	0	0	NaN	0	646645.1	4520.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	f5fc577c-9205-4d7b-b87f-abff0d7625b2	ICd	ICd	IC	Geometry	5710.8	1698	820	4	0	0	0	0	NaN	0	750178.9	6266
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	b8584eb6-57da-477c-b4cf-3f6ec40ea9be	IIIn	IIIn	cm	Geometry	5828.3	3936.4	832	967	0	0	0	0	NaN	0	36944.2	1296.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	7c13ad7c-9651-418f-8ac4-6596c297282f	HB	HB	BS	Geometry	5729.4	4786.6	1065	343	0	2	2	0	0	0	7294579.6	36397.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	998e7f91-71f9-44f5-a74c-1d6c578d05cc	VISp	VISp	VIS	Geometry	5711.3	794.8	385	669	0	0	0	0	NaN	0	1925037.8	9321.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	3643907d-f3ae-42aa-8bf7-a878880362f0	PRNr	PRNr	P-sat	Geometry	5785.5	4451.5	146	1117	0	0	0	0	NaN	0	563601.6	4311.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	495f60b1-5248-4ff1-934b-07ae1fdcff67	mcp	mcp	cbp	Geometry	5845.3	4122.9	78	752	0	0	0	0	NaN	0	286575.1	3178.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	3549391f-08ef-4032-9298-ff2a0e311390	NLL	NLL	P-sen	Geometry	5947	3274.9	612	1132	0	0	0	0	NaN	0	87993.3	1543.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	59862688-24c9-46cd-9b6b-da3954399415	FL	FL	HEM	Geometry	5787.7	4232.3	1049	1073	0	0	0	0	NaN	0	456039.3	3857.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	d9e9cd17-64f0-4cd0-bed4-9602b1ecc05d	POR	POR	SOC	Geometry	5455.7	5870.1	122	398	0	0	0	0	NaN	0	126152.1	2732.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	0f8fe5bf-d2f1-4539-b4ed-8d427fccc2c5	vVIIIn	vVIIIn	VIIIn	Geometry	5611.2	5128.8	413	933	0	0	0	0	NaN	0	27253.7	947.02
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	63a0cd52-844f-4925-8321-2722c946df08	HEM	HEM	CBX	Geometry	5787.7	4232.3	1073	528	0	0	0	0	NaN	0	456039.3	3857.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	4088d978-65ea-466c-8058-9e99357c8d32	CUL	CUL	VERM	Geometry	5946.4	3508.6	928	645	0	0	0	0	NaN	0	240766.3	2553.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	258ce39b-c76e-4997-8b0e-d6bdc382f9c1	RSPagl5	RSPagl5	RSPagl	Geometry	5679.5	1220	774	894	0	0	0	0	NaN	0	108117	2133.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	76b7b04e-5c0f-4eee-a455-bbbfbe6f392a	ENTm3	ENTm3	ENTm	Geometry	5763.8	2675.3	664	926	0	0	0	0	NaN	0	1955388	9030.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	3dba3cb8-2e7f-4e11-9000-71719679d6f1	SCiw	SCiw	SCm	Geometry	5553.8	1232	17	294	0	0	0	0	NaN	0	801342.6	6126.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	0e771483-f6c9-4c4a-a818-1fababffe5f3	scp	scp	cbp	Geometry	5737	3862.8	326	752	0	0	0	0	NaN	0	325798.6	7315.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	8dbb11b0-d000-474b-9746-ebf0bed75d5f	vlPAG-l		Image	Polygon	5281.1	3133.3	NaN	NaN	NaN	1078	860	218	20.22	453.2	481020.9	2966.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	5ed674c0-72d3-4dab-961e-2562b273287c	lPAG-r		Image	Polygon	6328.9	2460.4	NaN	NaN	NaN	455	195	260	57.14	487.11	533759.5	2926.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	5e7af61a-1ce1-48b6-a269-69ff58f220e5	V	V	P-mot	Geometry	5728.8	4629.6	621	987	0	0	0	0	NaN	0	312075.4	3359.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	da0487e7-da60-403b-8f8b-92f3b6c058fa	lPAG-l		Image	Polygon	4965.9	2590.3	NaN	NaN	NaN	793	410	383	48.3	902.29	424474.5	2703.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	5e6e5f31-5ec0-481b-8b2a-bb2dea4b2bc0	HPF	HPF	CTXpl	Geometry	5769	2836.8	1089	695	0	0	0	0	NaN	0	6051818.8	14497.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	322a37ff-4464-4c8e-a959-561a0f8fae2d	RSPd2/3	RSPd2/3	RSPd	Geometry	5690.1	1404.7	434	879	0	0	0	0	NaN	0	190544.4	4236.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	eeda4a82-6d9c-4b5b-94de-1718c051a283	dmPAG		Image	Polygon	5535.1	1916.6	NaN	NaN	NaN	97	21	76	78.35	147.32	515897.1	3055.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	a71f3b97-465a-4fa8-8244-07f99ad92da2	ml	ml	cett	Geometry	5759.9	5664.7	697	932	0	0	0	0	NaN	0	61967.8	1327.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	65af8d19-bd8e-48d5-982a-ec16c8bf3d61	RSPd4	RSPd4	RSPd	Geometry	6155	1419.8	545	879	0	0	0	0	NaN	0	87.02	55.92
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	97fcf456-28b0-4ca9-8f2a-0fac8bedaf17	MBmot	MBmot	MB	Geometry	5672.8	2358.8	323	313	0	3920	2508	1412	36.02	218.7	6456210.6	23133.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	b1bb8734-0e8f-4160-812d-54f4a776a705	PRNc	PRNc	P-mot	Geometry	5739.3	5154.5	1093	987	0	0	0	0	NaN	0	1435717.8	8612.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	2f085b5c-d725-4719-b2c6-2eb4b0c33668	SOC	SOC	P-sen	Geometry	5509.4	5669	398	1132	0	0	0	0	NaN	0	569299	5223.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	0e34c7ad-748d-4f66-ae4c-6d62e939c6d1	PC5	PC5	P-mot	Geometry	5682.2	4883.8	549009223	987	0	0	0	0	NaN	0	99122.1	3057.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	33556f46-ae91-4685-bc58-bde05336f230	cbf	cbf	fiber tracts	Geometry	5787.7	3984.5	960	1009	0	0	0	0	NaN	0	612373.8	10493.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	2161952d-b9bf-48ca-9b2c-4c2a2f21550c	drt	drt	cm	Geometry	5759.9	5664.7	792	967	0	0	0	0	NaN	0	61967.8	1327.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	efd05763-407c-4f67-8f6f-496bb66d2e7b	SOCm	SOCm	SOC	Geometry	5521.4	5702.9	105	398	0	0	0	0	NaN	0	138280.5	2119.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	fc2f1ac7-0873-415a-998c-9e5a39ba08be	BS	BS	grey	Geometry	5708	3219.1	343	8	0	3937	2522	1415	35.94	73.51	19248753.9	51448.3
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	677b1770-aa2d-4f50-a494-947f3c3575b3	PSV	PSV	P-sen	Geometry	5699.4	4807.8	7	1132	0	0	0	0	NaN	0	683381.5	5374
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	0f2a1260-322f-4ff8-920d-5135c83d98a0	VISpl4	VISpl4	VISpl	Geometry	5685.9	1492.3	869	425	0	0	0	0	NaN	0	109022.6	4905.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	de41fe9d-ca77-48b3-93b6-32ef9fd5fc27	P	P	HB	Geometry	5735.1	4757.6	771	1065	0	2	2	0	0	0	6777291.6	30226
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	09e73f2c-abb8-4565-ab3a-46d844e48774	mlf	mlf	IIIn	Geometry	5828.3	3936.4	62	832	0	0	0	0	NaN	0	36944.2	1296.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	fa444814-3740-4472-8c4e-9ce753655be3	py	py	cst	Geometry	5644.6	5904.5	190	784	0	0	0	0	NaN	0	89707.5	1855.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	cd2c7960-648b-42cd-9e85-7a71535fe07e	P-mot	P-mot	P	Geometry	5737.1	4908	987	771	0	0	0	0	NaN	0	2457480.1	14340.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	aa06d5e4-1db6-42ab-a057-3e986ad2f70a	CTXpl	CTXpl	CTX	Geometry	5740.5	2099.1	695	688	0	0	0	0	NaN	0	10708074.5	20851.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	552ac06e-6499-43ad-bc61-ebda3f59978f	cVIIIn	cVIIIn	VIIIn	Geometry	5838.4	3614.8	948	933	0	0	0	0	NaN	0	1196452.3	22420.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	7ad1c334-230a-4f16-b311-1b17799481a7	SCzo	SCzo	SCs	Geometry	5513.8	625.84	834	302	0	0	0	0	NaN	0	213300.5	6818.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	145175fe-43cc-439c-bf4e-ef6bf5f52e63	RSPagl1	RSPagl1	RSPagl	Geometry	5759	710.93	671	894	0	0	0	0	NaN	0	251550	3267.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	754646f6-1374-472b-ace4-754cc185a7e7	VISp2/3	VISp2/3	VISp	Geometry	5712	800.02	821	385	0	0	0	0	NaN	0	771473.1	7460.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	c49fff87-ebc5-4f15-9112-90de5385341f	RSPd1	RSPd1	RSPd	Geometry	5694.8	1282	442	879	0	0	0	0	NaN	0	262686	5353.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	48239b26-b81f-4444-8890-ce306096b799	SCsg	SCsg	SCs	Geometry	5475.6	670.86	842	302	0	0	0	0	NaN	0	477963.8	5247.7
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	ced509d4-dcb9-4320-bb85-6e1f7b2d7ddd	MY-sen	MY-sen	MY	Geometry	5649.8	5080.8	386	354	0	0	0	0	NaN	0	279977.9	4537.4
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	e0f7e827-8cea-4eed-b18d-e11d7367ce44	PPN	PPN	MBsta	Geometry	5798.1	3634.3	1052	348	0	0	0	0	NaN	0	665181.1	6235.6
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	c4828a7c-fbdd-4108-940c-fc59a0bc6eb9	tsp	tsp	eps	Geometry	5864.5	4808.5	877	1000	0	0	0	0	NaN	0	45359.9	1257.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	7fb9bae8-a8e8-4f58-98a2-87267c0ca50f	RM	RM	MY-sat	Geometry	5806.3	5479.5	206	379	0	0	0	0	NaN	0	34363.4	949.86
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	11df0c6b-306c-4783-a3e0-e66383dac567	NTB	NTB	MY-sen	Geometry	5617	5756.3	642	386	0	0	0	0	NaN	0	84714.3	1778.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	9f8287d1-2158-492d-a434-05d4427661ce	RSPagl2/3	RSPagl2/3	RSPagl	Geometry	5704.3	979.65	965	894	0	0	0	0	NaN	0	332762.6	4373.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	e5f5508b-8ae8-4d51-b37f-5f1c829a76e3	AQ	AQ	VS	Geometry	5625.7	2576.2	140	73	0	0	0	0	NaN	0	218790.8	1778.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	175471d1-a8c2-4fe5-a578-58cee8eec501	CS	CS	P-sat	Geometry	5881.6	4580.8	679	1117	0	0	0	0	NaN	0	176435.1	3584.1
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	440ad4fe-3b37-4a04-81dc-d21d78792e75	VERM	VERM	CBX	Geometry	5946.4	3508.6	645	528	0	0	0	0	NaN	0	240766.3	2553.2
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	5ca980b9-41fb-44a3-ae04-300984a1cdd5	sptV	sptV	sV	Geometry	5626.7	5078.8	794	229	0	0	0	0	NaN	0	372493.3	4956.9
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	7d0f7124-b48c-4abb-80b6-783f78176fb2	RSPd5	RSPd5	RSPd	Geometry	5934.2	1670.1	610	879	0	0	0	0	NaN	0	550.41	284.87
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	11380107-4428-434d-8270-687ff956d7cf	SCdw	SCdw	SCm	Geometry	5597.9	1756.1	42	294	0	12	5	7	58.33	20.71	337992.6	5388.5
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	4a4a1b90-70b2-4c56-9899-57b3f1250613	tspc	tspc	tsp	Geometry	5864.5	4808.5	1043	877	0	0	0	0	NaN	0	45359.9	1257.8
JKAY11.2g_TRAP_retr_RNAScope_A3_Scan1_[6997,31941]_component_data_merged_Region 4.ome.tif	c71f6139-3fbb-478c-a4e2-531596ddeda3	RSPagl	RSPagl	RSP	Geometry	5720.3	919.55	894	254	0	0	0	0	NaN	0	692429.6	6753.3
